MFonMB_X,Subj,Choice
4.2936,35,1
2.2936,35,0
0.29361,35,1
0.29361,35,0
3.2936,35,1
2.2936,35,0
-1.7064,36,1
1.2936,36,0
0.29361,36,1
1.2936,36,1
-0.70639,36,1
-3.7064,36,1
4.2936,36,0
3.2936,36,1
-1.7064,36,0
-2.7064,36,1
-3.7064,36,1
-3.7064,36,0
-0.70639,36,0
0.29361,37,0
0.29361,37,0
5.2936,37,1
4.2936,37,1
3.2936,37,0
3.2936,37,0
0.29361,37,0
-2.7064,37,0
-3.7064,37,1
-0.70639,37,1
4.2936,37,0
1.2936,37,0
-1.7064,37,0
-0.70639,37,0
-3.7064,38,1
3.2936,38,0
0.29361,38,1
-3.7064,38,1
4.2936,38,1
-2.7064,38,1
0.29361,38,1
-3.7064,38,1
1.2936,38,1
-1.7064,38,0
0.29361,38,1
0.29361,38,1
3.2936,38,1
-2.7064,38,1
0.29361,39,1
-2.7064,39,0
-2.7064,39,0
-3.7064,39,1
-2.7064,39,0
-4.7064,39,0
1.2936,39,0
-1.7064,39,0
-3.7064,39,0
0.29361,39,0
-0.70639,39,1
-2.7064,39,1
-4.7064,39,1
0.29361,39,1
1.2936,40,0
-4.7064,40,0
1.2936,40,1
-1.7064,40,0
-3.7064,40,1
3.2936,40,1
0.29361,40,0
-1.7064,40,0
1.2936,40,1
-0.70639,40,0
5.2936,40,0
-0.70639,40,0
2.2936,40,0
4.2936,41,1
5.2936,41,0
-2.7064,41,0
2.2936,41,0
1.2936,41,1
4.2936,41,1
2.2936,41,1
-1.7064,41,1
-1.7064,41,0
2.2936,41,0
2.2936,41,1
-3.7064,41,0
-2.7064,41,1
-1.7064,41,1
0.29361,42,1
-0.70639,42,1
0.29361,42,0
1.2936,42,1
-1.7064,42,0
1.2936,42,0
-0.70639,42,0
4.2936,42,1
-0.70639,42,1
-3.7064,42,1
0.29361,42,1
-3.7064,42,1
3.2936,42,1
-3.7064,42,0
4.2936,43,1
3.2936,43,0
2.2936,43,0
1.2936,43,0
3.2936,43,1
-1.7064,43,1
-2.7064,43,1
5.2936,43,0
0.29361,43,0
3.2936,43,0
-0.70639,43,0
-3.7064,43,1
4.2936,43,0
0.29361,44,1
0.29361,44,1
-1.7064,44,1
1.2936,44,0
3.2936,44,1
-3.7064,44,0
1.2936,44,0
-2.7064,44,0
0.29361,44,0
3.2936,44,1
-2.7064,44,1
1.2936,44,1
-2.7064,44,0
-3.7064,44,0
-1.7064,44,0
2.2936,45,0
-4.7064,45,0
0.29361,45,0
2.2936,45,0
2.2936,45,0
-0.70639,45,0
-1.7064,45,0
3.2936,45,1
-3.7064,45,1
-2.7064,45,1
-1.7064,45,1
5.2936,45,0
-0.70639,45,0
-3.7064,46,1
-0.70639,46,1
-3.7064,46,1
-3.7064,46,0
-2.7064,46,1
1.2936,46,1
-3.7064,46,0
-0.70639,46,1
2.2936,46,1
2.2936,46,0
3.2936,46,0
-1.7064,46,0
2.2936,46,0
0.29361,47,0
-1.7064,47,1
-1.7064,47,0
2.2936,47,0
-0.70639,47,0
-3.7064,47,1
4.2936,47,0
-4.7064,47,1
-2.7064,47,1
-4.7064,47,1
-2.7064,47,1
1.2936,47,0
-1.7064,47,0
2.2936,48,1
-0.70639,48,0
-4.7064,48,1
2.2936,48,0
-1.7064,48,0
-3.7064,48,0
-2.7064,48,0
-3.7064,48,0
-3.7064,48,0
4.2936,48,0
2.2936,48,0
3.2936,48,0
-2.7064,49,1
-0.70639,49,1
-2.7064,49,1
3.2936,49,1
0.29361,49,1
0.29361,49,0
0.29361,49,0
-0.70639,49,0
0.29361,49,1
3.2936,49,0
-0.70639,49,0
-4.7064,50,0
-2.7064,50,1
-1.7064,50,0
3.2936,50,1
-2.7064,50,0
-1.7064,50,1
4.2936,50,0
-3.7064,50,0
2.2936,50,0
1.2936,50,0
2.2936,50,0
-2.7064,50,0
0.29361,50,0
3.2936,51,0
-2.7064,51,0
4.2936,51,1
-0.70639,51,0
-1.7064,51,1
3.2936,51,1
1.2936,51,0
-2.7064,51,0
-2.7064,51,0
-3.7064,51,1
2.2936,51,1
-3.7064,51,1
-3.7064,51,1
4.2936,52,0
0.29361,52,1
2.2936,52,0
2.2936,52,1
1.2936,52,1
1.2936,52,1
1.2936,52,0
0.29361,52,1
0.29361,52,0
3.2936,52,1
0.29361,52,1
4.2936,52,1
4.2936,53,1
1.2936,53,0
2.2936,53,0
-4.7064,53,1
-4.7064,53,1
3.2936,53,0
3.2936,53,1
5.2936,53,0
2.2936,53,1
2.2936,53,1
4.2936,53,0
-0.70639,53,1
4.2936,53,0
-1.7064,53,1
-4.7064,53,1
-3.7064,54,0
3.2936,54,1
1.2936,54,1
-3.7064,54,1
3.2936,54,1
2.2936,54,0
0.29361,54,0
0.29361,54,0
4.2936,54,0
-3.7064,54,1
-4.7064,54,1
2.2936,54,1
4.2936,54,1
0.29361,55,1
-3.7064,55,0
-3.7064,55,1
-2.7064,55,1
-4.7064,55,0
-1.7064,55,0
3.2936,55,0
1.2936,55,0
3.2936,55,1
2.2936,55,0
-1.7064,55,1
0.29361,55,1
2.2936,55,0
0.29361,55,0
0.29361,56,1
-0.70639,56,0
-0.70639,56,1
-2.7064,56,1
-0.70639,56,1
3.2936,56,1
-2.7064,56,1
-2.7064,56,1
3.2936,56,0
-3.7064,56,0
-1.7064,56,1
2.2936,56,0
0.29361,56,0
-3.7064,56,0
0.29361,57,0
1.2936,57,0
-1.7064,57,1
3.2936,57,0
-0.70639,57,0
2.2936,57,1
-2.7064,57,1
-4.7064,57,1
-0.70639,57,1
2.2936,57,1
-2.7064,57,0
0.29361,57,0
-0.70639,57,1
0.29361,57,0
-2.7064,58,1
-0.70639,58,1
0.29361,58,1
-2.7064,58,0
-2.7064,58,0
-2.7064,58,0
0.29361,58,1
-2.7064,58,0
-3.7064,58,1
-4.7064,58,0
-0.70639,58,0
0.29361,58,0
1.2936,58,0
0.29361,59,0
4.2936,59,1
-0.70639,59,1
2.2936,59,1
-0.70639,59,0
-3.7064,59,0
-1.7064,59,1
-0.70639,59,1
-3.7064,59,1
-0.70639,59,1
4.2936,59,0
0.29361,59,0
3.2936,59,1
-0.70639,60,1
-1.7064,60,0
2.2936,60,0
-4.7064,60,0
-0.70639,60,0
1.2936,60,0
4.2936,60,0
1.2936,60,1
5.2936,60,1
4.2936,60,0
1.2936,60,1
0.29361,61,1
-3.7064,61,0
1.2936,61,0
-2.7064,61,0
4.2936,61,1
2.2936,61,0
3.2936,61,0
2.2936,61,0
5.2936,61,1
1.2936,61,0
0.29361,61,1
0.29361,61,0
2.2936,61,1
-2.7064,61,1
0.29361,61,0
-0.70639,62,0
2.2936,62,0
0.29361,62,0
-1.7064,62,0
5.2936,62,1
-0.70639,62,0
-4.7064,62,0
0.29361,62,0
-1.7064,62,0
-0.70639,62,0
2.2936,62,1
-0.70639,62,0
0.29361,63,1
-2.7064,63,0
0.29361,63,0
-1.7064,63,1
-1.7064,63,1
3.2936,63,0
5.2936,63,0
5.2936,63,0
0.29361,63,0
2.2936,63,0
0.29361,63,0
3.2936,63,0
-2.7064,63,0
2.2936,63,0
-0.70639,63,0
-1.7064,64,1
-1.7064,64,0
-0.70639,64,1
-0.70639,64,0
-2.7064,64,0
-3.7064,64,0
-0.70639,64,0
-3.7064,64,0
-1.7064,64,1
-2.7064,64,1
-0.70639,64,0
-1.7064,64,0
3.2936,64,0
-0.70639,64,0
-2.7064,65,0
1.2936,65,1
-2.7064,65,1
-0.70639,65,0
1.2936,65,1
-0.70639,65,0
4.2936,65,0
-1.7064,65,0
-0.70639,65,1
0.29361,65,0
3.2936,65,1
3.2936,65,0
-3.7064,66,0
-3.7064,66,0
-4.7064,66,1
0.29361,66,0
0.29361,66,1
-0.70639,66,0
-3.7064,66,0
2.2936,66,1
1.2936,66,1
0.29361,66,1
-2.7064,66,0
1.2936,66,1
2.2936,67,0
0.29361,67,0
4.2936,67,1
-2.7064,67,0
-3.7064,67,0
-3.7064,67,0
0.29361,67,1
-2.7064,67,1
3.2936,67,1
1.2936,67,1
-0.70639,67,0
2.2936,67,0
5.2936,68,0
-3.7064,68,0
-0.70639,68,0
-0.70639,68,1
0.29361,68,0
0.29361,68,0
-2.7064,68,0
-1.7064,68,1
-1.7064,68,1
-0.70639,68,0
0.29361,68,0
0.29361,68,0
-0.70639,68,1
3.2936,68,1
0.29361,69,0
-2.7064,69,1
1.2936,69,0
0.29361,69,0
-2.7064,69,0
2.2936,69,1
3.2936,69,0
-1.7064,69,0
4.2936,69,1
-0.70639,69,1
0.29361,69,0
-0.70639,69,0
-2.7064,69,0
0.29361,70,1
2.2936,70,1
-4.7064,70,1
-1.7064,70,0
-2.7064,70,1
3.2936,70,0
2.2936,70,1
0.29361,70,1
-2.7064,70,0
1.2936,70,1
0.29361,70,0
-2.7064,70,0
-0.70639,70,1
2.2936,70,1
0.29361,70,0
2.2936,71,0
0.29361,71,0
0.29361,71,1
-3.7064,71,0
-3.7064,71,1
-3.7064,71,0
0.29361,71,1
-3.7064,71,0
3.2936,71,1
-2.7064,71,1
-2.7064,71,1
-1.7064,71,1
3.2936,71,1
4.2936,71,1
0.29361,72,1
0.29361,72,0
0.29361,72,0
0.29361,72,1
-2.7064,72,0
1.2936,72,0
1.2936,72,1
-1.7064,72,1
-0.70639,72,1
4.2936,72,1
-0.70639,72,1
0.29361,72,1
-2.7064,72,1
-3.7064,72,0
4.2936,73,0
-3.7064,73,1
-3.7064,73,1
-1.7064,73,1
-1.7064,73,1
0.29361,73,1
4.2936,73,0
2.2936,73,0
0.29361,73,1
-2.7064,73,0
4.2936,73,1
3.2936,73,0
-1.7064,73,0
-0.70639,73,1
-2.7064,74,1
-0.70639,74,0
-3.7064,74,0
1.2936,74,0
-3.7064,74,1
2.2936,74,0
1.2936,74,0
0.29361,74,1
3.2936,74,0
0.29361,74,0
-2.7064,74,1
1.2936,74,1
-1.7064,75,1
0.29361,75,1
-3.7064,75,0
3.2936,75,0
0.29361,75,0
3.2936,75,1
2.2936,75,0
-0.70639,75,1
1.2936,75,1
-2.7064,75,1
1.2936,75,0
-1.7064,75,1
2.2936,76,1
-0.70639,76,0
-2.7064,76,1
-2.7064,76,0
-0.70639,76,1
-3.7064,76,1
-3.7064,76,1
-0.70639,76,0
-1.7064,76,0
2.2936,76,1
-1.7064,77,1
-1.7064,77,1
1.2936,77,0
4.2936,77,0
3.2936,77,0
5.2936,77,0
4.2936,77,0
3.2936,77,1
-3.7064,77,1
0.29361,77,1
3.2936,77,0
0.29361,77,1
-0.70639,77,1
3.2936,78,1
3.2936,78,0
0.29361,78,1
4.2936,78,1
0.29361,78,1
1.2936,78,0
-1.7064,78,0
-3.7064,78,0
-1.7064,78,0
1.2936,78,0
3.2936,78,0
4.2936,78,1
-2.7064,78,1
-3.7064,78,1
1.2936,79,1
3.2936,79,1
1.2936,79,1
-1.7064,79,1
0.29361,79,1
-2.7064,79,0
2.2936,79,0
-3.7064,79,1
-1.7064,79,1
2.2936,79,1
5.2936,79,1
-0.70639,79,0
4.2936,80,1
1.2936,80,0
1.2936,80,1
-0.70639,80,1
-3.7064,80,0
-2.7064,80,0
-1.7064,80,1
-1.7064,80,1
0.29361,80,1
4.2936,80,1
0.29361,80,0
0.29361,80,0
-4.7064,80,1
0.29361,81,0
5.2936,81,0
5.2936,81,1
-0.70639,81,1
4.2936,81,1
0.29361,81,1
-3.7064,81,1
-0.70639,81,1
-0.70639,81,1
3.2936,81,1
2.2936,81,1
-0.70639,81,1
0.29361,81,0
-2.7064,82,0
0.29361,82,0
5.2936,82,0
-0.70639,82,0
0.29361,82,1
-1.7064,82,0
1.2936,82,0
0.29361,82,1
0.29361,82,0
-1.7064,82,1
5.2936,82,1
1.2936,82,0
-4.7064,82,0
-0.70639,83,1
3.2936,83,0
-3.7064,83,1
-3.7064,83,0
-2.7064,83,1
-0.70639,83,1
-3.7064,83,1
-1.7064,83,0
1.2936,83,0
-0.70639,83,1
-3.7064,83,1
-3.7064,83,0
0.29361,83,1
2.2936,83,1
-3.7064,84,1
0.29361,84,1
1.2936,84,1
0.29361,84,0
3.2936,84,0
5.2936,84,0
3.2936,84,0
-0.70639,84,0
-3.7064,84,0
1.2936,84,0
-0.70639,84,1
-4.7064,84,0
2.2936,85,0
1.2936,85,1
4.2936,85,1
5.2936,85,1
-2.7064,85,1
-3.7064,85,1
-2.7064,85,0
0.29361,85,1
1.2936,85,1
3.2936,85,0
-0.70639,85,0
5.2936,85,0
2.2936,85,0
0.29361,85,0
3.2936,86,0
-3.7064,86,1
1.2936,86,0
0.29361,86,1
-2.7064,86,1
-0.70639,86,1
-1.7064,86,1
-1.7064,86,1
-3.7064,86,1
0.29361,86,1
0.29361,86,1
-3.7064,86,1
3.2936,87,0
0.29361,87,0
-0.70639,87,1
2.2936,87,0
-0.70639,87,1
-3.7064,87,0
3.2936,87,0
3.2936,87,0
4.2936,87,0
3.2936,87,1
5.2936,87,1
-2.7064,87,1
3.2936,87,1
5.2936,87,0
0.29361,88,0
-1.7064,88,0
0.29361,88,1
5.2936,88,1
0.29361,88,0
2.2936,88,0
4.2936,88,0
2.2936,88,0
4.2936,88,0
1.2936,88,0
3.2936,88,1
-1.7064,88,0
5.2936,88,0
-3.7064,88,0
-3.7064,88,1
-0.70639,88,1
-4.7064,89,1
-2.7064,89,1
-3.7064,89,1
-2.7064,89,1
0.29361,89,0
-3.7064,89,0
-3.7064,89,0
1.2936,89,0
2.2936,89,0
1.2936,89,1
-4.7064,89,0
4.2936,89,0
-3.7064,90,1
-1.7064,90,1
-0.70639,90,1
-0.70639,90,1
-3.7064,90,1
-0.70639,90,0
2.2936,90,0
4.2936,90,1
0.29361,90,0
-2.7064,90,0
-2.7064,90,0
-0.70639,90,0
0.29361,90,0
0.29361,90,0
2.2936,90,1
1.2936,91,1
2.2936,91,0
-0.70639,91,1
1.2936,91,1
-4.7064,91,0
-0.70639,91,0
3.2936,91,1
-1.7064,91,1
-1.7064,91,0
2.2936,91,0
0.29361,91,0
3.2936,91,0
0.29361,91,0
-2.7064,91,0
0.29361,92,1
-3.7064,92,0
1.2936,92,0
3.2936,92,1
-1.7064,92,0
-1.7064,92,1
-3.7064,92,0
4.2936,92,0
0.29361,92,0
4.2936,92,0
0.29361,92,0
-3.7064,92,0
-2.7064,92,1
-4.7064,92,1
-2.7064,92,0
-2.7064,93,1
3.2936,93,1
-1.7064,93,1
-2.7064,93,0
-2.7064,93,1
-2.7064,93,1
-3.7064,93,0
2.2936,93,0
-1.7064,93,1
1.2936,93,0
1.2936,93,0
-0.70639,93,0
-1.7064,94,0
-0.70639,94,1
-3.7064,94,0
3.2936,94,0
-2.7064,94,0
4.2936,94,0
-0.70639,94,0
-2.7064,94,0
-2.7064,94,1
-1.7064,94,0
0.29361,94,1
0.29361,94,1
-0.70639,95,1
-0.70639,95,1
3.2936,95,0
-2.7064,95,0
1.2936,95,1
-4.7064,95,1
4.2936,95,1
3.2936,95,1
-2.7064,95,1
-1.7064,95,1
-3.7064,95,0
-3.7064,95,0
-1.7064,95,1
-1.7064,96,0
-1.7064,96,1
-1.7064,96,1
3.2936,96,1
-2.7064,96,1
2.2936,96,1
-0.70639,96,1
-2.7064,96,1
-2.7064,96,0
0.29361,96,0
-1.7064,96,0
1.2936,96,1
0.29361,97,1
0.29361,97,1
-0.70639,97,0
-0.70639,97,1
-1.7064,97,1
-1.7064,97,0
-2.7064,97,0
-3.7064,97,1
-1.7064,97,1
-3.7064,97,1
-3.7064,97,1
2.2936,97,1
2.2936,97,1
-0.70639,98,1
-4.7064,98,0
-3.7064,98,1
1.2936,98,1
0.29361,98,1
0.29361,98,0
2.2936,98,0
0.29361,98,1
4.2936,98,1
4.2936,98,0
-0.70639,98,0
0.29361,98,0
-4.7064,98,0
0.29361,99,1
2.2936,99,0
4.2936,99,1
1.2936,99,1
2.2936,99,0
2.2936,99,0
4.2936,99,0
0.29361,99,0
1.2936,99,0
-2.7064,99,0
2.2936,99,0
4.2936,99,0
-2.7064,99,0
3.2936,100,0
5.2936,100,0
-1.7064,100,1
-0.70639,100,1
1.2936,100,1
1.2936,100,1
3.2936,100,1
1.2936,100,0
-0.70639,100,0
1.2936,100,0
1.2936,100,1
-3.7064,100,1
0.29361,100,1
2.2936,100,1
