MB_X,MB_Y,MF_X,MF_Y,SMF_X,SMF_Y,MFonMB_X,MFonMB_Y,Subj,Choice
1.9506,1.8015,-7.4474,-0.15716,-2.1982,0.21281,-0.057876,0.25659,2,1
-0.049418,4.8015,2.5526,-5.1572,-0.19819,-4.7872,-0.057876,-4.7434,2,1
2.9506,1.8015,-8.4474,0.84284,-3.1982,0.21281,-0.057876,0.25659,2,1
-4.0494,-0.19849,-1.4474,2.8428,-1.1982,1.2128,-1.0579,0.25659,2,1
-4.0494,2.8015,-1.4474,1.8428,-1.1982,0.21281,-1.0579,0.25659,2,1
2.9506,2.8015,-8.4474,-6.1572,-4.1982,0.21281,-0.057876,0.25659,2,1
-4.0494,-3.1985,-1.4474,5.8428,-1.1982,3.2128,-1.0579,0.25659,2,1
-4.0494,2.8015,-1.4474,-0.15716,-1.1982,0.21281,-1.0579,0.25659,2,1
-4.0494,-4.1985,-1.4474,-1.1572,-1.1982,-0.78719,-1.0579,-0.74341,2,0
2.9506,4.8015,-5.4474,-1.1572,-4.1982,0.21281,-0.057876,0.25659,2,1
-2.0494,-3.1985,-3.4474,-0.15716,-3.1982,0.21281,-0.057876,0.25659,2,0
2.9506,4.8015,-6.4474,-4.1572,-0.19819,-3.7872,-0.057876,-3.7434,2,1
0.95058,2.8015,-2.4474,-6.1572,-1.1982,0.21281,0.94212,0.25659,2,0
0.95058,5.8015,0.55265,-0.15716,0.80181,0.21281,-0.057876,0.25659,2,1
0.95058,4.8015,-0.44735,-8.1572,-0.19819,-1.7872,-0.057876,-1.7434,2,0
4.9506,-0.19849,-7.4474,1.8428,-6.1982,2.2128,-2.0579,0.25659,2,0
-1.0494,-3.1985,0.55265,-0.15716,-0.19819,0.21281,-0.057876,0.25659,2,1
-1.0494,3.8015,-0.44735,0.84284,-0.19819,0.21281,-0.057876,0.25659,2,1
-1.0494,-1.1985,6.5526,-0.15716,-1.1982,0.21281,-0.057876,0.25659,2,0
-0.049418,3.8015,-0.44735,-5.1572,-0.19819,-4.7872,-0.057876,-4.7434,2,1
-0.049418,-0.19849,-0.44735,-0.15716,-0.19819,0.21281,-0.057876,0.25659,2,1
-0.049418,-1.1985,-0.44735,2.8428,-0.19819,-1.7872,-0.057876,0.25659,2,0
-2.0494,-2.1985,-0.44735,1.8428,-0.19819,1.2128,-0.057876,0.25659,2,0
5.9506,5.8015,-8.4474,-7.1572,-0.19819,-2.7872,-0.057876,0.25659,2,1
-2.0494,-2.1985,1.5526,0.84284,0.80181,1.2128,-0.057876,1.2566,2,1
-0.049418,5.8015,1.5526,-9.1572,1.8018,-0.78719,-0.057876,-0.74341,2,1
-0.049418,5.8015,1.5526,0.84284,1.8018,1.2128,-0.057876,1.2566,2,0
6.9506,-2.1985,-9.4474,-0.15716,-1.1982,0.21281,-1.0579,0.25659,2,0
-2.0494,-3.1985,8.5526,9.8428,-0.19819,0.21281,-0.057876,0.25659,2,0
-5.0494,-5.1985,-0.44735,4.8428,-0.19819,4.2128,-0.057876,0.25659,2,0
6.9506,-2.1985,-5.4474,-0.15716,-0.19819,0.21281,-0.057876,0.25659,2,0
-2.0494,5.8015,-0.44735,0.84284,-0.19819,1.2128,-0.057876,1.2566,2,0
