MFonMB_X,Subj,Choice
11.207,95,1
-12.129,95,0
-3.9893,95,1
-1.4788,96,0
-22.766,96,0
4.5164,96,0
-2.2271,96,0
-8.3032,96,0
-4.4751,96,0
-0.65104,96,1
-9.1126,96,0
-1.9861,96,0
-0.066688,96,0
-9.4998,96,1
-11.543,96,0
-0.51113,96,1
6.8685,96,0
1.451,96,1
-0.75484,96,1
3.4525,97,0
-1.4012,97,0
1.4988,97,1
0.85434,97,0
0.14881,97,0
-0.59931,97,0
5.2512,97,0
4.1439,97,0
3.9966,97,0
0.019868,97,0
-0.70905,97,1
-2.9179,97,0
1.8781,97,0
-0.35773,97,0
1.8426,97,0
5.6477,97,0
-8.1526,98,0
-8.8489,98,0
-8.2646,98,0
-4.4122,98,0
-8.3927,98,1
-0.95792,98,0
-9.1014,98,0
-4.3593,98,0
-1.0294,98,1
-8.3306,98,0
-3.3579,98,0
-4.4884,98,0
0.15349,98,0
-0.41656,98,0
3.9435,98,0
-1.9578,99,0
5.5782,99,1
0.45558,99,1
6.0886,99,1
8.9483,99,0
2.6927,99,0
-1.2341,99,1
-1.2103,99,1
-9.3364,99,0
2.9843,99,1
-7.9855,99,0
1.3304,99,0
6.6126,99,1
0.35487,99,0
1.2183,99,1
-1.2775,99,0
2.5016,100,1
2.7721,100,0
4.2769,100,0
3.3021,100,0
4.1287,100,0
3.4735,100,0
-0.10359,100,0
-6.0109,100,0
-7.4561,100,0
-0.95174,100,1
-4.8725,100,0
-11.866,100,0
0.58728,100,1
-9.1267,100,0
0.45733,100,0
-7.9467,100,0
