MB,MF,MFonMB,Crits,Choice,Subj
0.77188,4.0483,-2.7321,1,1,318
-2.2281,0.048341,-4.7321,0,0,318
-1.2281,3.0483,-0.73207,1,1,318
-1.2281,0.048341,2.2679,1,1,318
-3.2281,2.0483,-2.7321,0,1,318
-1.2281,-5.9517,-3.7321,0,0,318
-0.22812,-3.9517,-4.7321,1,1,318
1.7719,-2.9517,-2.7321,1,0,318
2.7719,3.0483,-2.7321,1,1,318
-3.2281,2.0483,-2.7321,0,0,318
3.7719,0.048341,-4.7321,1,1,318
-0.22812,1.0483,-4.7321,1,1,318
-1.2281,-4.9517,4.2679,1,1,318
1.7719,-3.9517,-0.73207,1,0,321
1.7719,3.0483,4.2679,1,1,321
-0.22812,-6.9517,-2.7321,0,0,321
-7.2281,5.0483,4.2679,0,0,321
5.7719,-0.95166,4.2679,1,1,321
3.7719,5.0483,4.2679,1,1,321
4.7719,-1.9517,-4.7321,1,1,321
4.7719,-7.9517,4.2679,1,1,321
4.7719,5.0483,-3.7321,1,1,321
2.7719,3.0483,-4.7321,1,1,321
4.7719,-1.9517,3.2679,1,1,321
3.7719,-1.9517,-4.7321,1,1,321
-0.22812,1.0483,4.2679,0,1,321
3.7719,1.0483,-4.7321,1,1,321
0.77188,6.0483,2.2679,1,1,321
2.7719,3.0483,3.2679,0,1,321
4.7719,6.0483,-2.7321,1,1,321
2.7719,-1.9517,2.2679,1,1,321
-3.2281,-0.95166,4.2679,0,1,322
5.7719,4.0483,3.2679,1,1,322
3.7719,-1.9517,4.2679,0,1,322
-6.2281,-3.9517,4.2679,0,1,322
2.7719,1.0483,-3.7321,1,0,322
-7.2281,-8.9517,-4.7321,1,1,322
0.77188,2.0483,-3.7321,1,0,322
-3.2281,5.0483,-3.7321,1,0,322
-1.2281,-6.9517,0.26793,0,0,322
-8.2281,-1.9517,-3.7321,0,0,322
1.7719,-4.9517,-4.7321,1,0,322
-1.2281,-6.9517,-1.7321,1,1,322
5.7719,2.0483,4.2679,1,1,322
5.7719,0.048341,3.2679,0,0,322
-0.22812,-5.9517,4.2679,0,1,322
4.7719,-0.95166,4.2679,1,1,322
-3.2281,-0.95166,4.2679,0,0,322
4.7719,2.0483,4.2679,1,0,322
-0.22812,3.0483,4.2679,0,0,322
0.77188,2.0483,-2.7321,1,1,322
-0.22812,1.0483,3.2679,1,1,322
1.7719,1.0483,2.2679,0,1,322
-5.2281,0.048341,-3.7321,1,1,322
2.7719,3.0483,-3.7321,1,0,322
-0.22812,-0.95166,1.2679,1,1,323
-6.2281,0.048341,-4.7321,1,0,323
-1.2281,4.0483,3.2679,0,1,323
4.7719,-0.95166,4.2679,1,1,323
1.7719,5.0483,2.2679,1,1,323
3.7719,5.0483,2.2679,1,1,323
2.7719,5.0483,3.2679,1,1,323
3.7719,-0.95166,-4.7321,0,1,323
-4.2281,-5.9517,-0.73207,0,1,323
-0.22812,-1.9517,-3.7321,1,1,323
-0.22812,-2.9517,-4.7321,1,1,323
-2.2281,-0.95166,-4.7321,0,1,323
2.7719,-1.9517,-4.7321,1,1,323
-8.2281,-2.9517,-3.7321,0,0,323
3.7719,8.0483,3.2679,1,1,323
2.7719,-0.95166,4.2679,1,1,323
2.7719,2.0483,-3.7321,1,1,323
-6.2281,1.0483,-4.7321,0,0,323
3.7719,3.0483,-4.7321,1,1,323
-3.2281,-0.95166,-4.7321,1,1,323
2.7719,0.048341,3.2679,1,1,323
3.7719,2.0483,4.2679,0,1,324
2.7719,1.0483,-4.7321,1,1,324
-1.2281,-1.9517,3.2679,0,1,324
-6.2281,-5.9517,-4.7321,0,0,324
-3.2281,-5.9517,-4.7321,1,0,324
5.7719,5.0483,4.2679,1,1,324
4.7719,-0.95166,2.2679,1,1,324
-6.2281,0.048341,2.2679,0,0,324
-1.2281,-0.95166,-4.7321,1,1,324
2.7719,-0.95166,-4.7321,0,1,324
0.77188,5.0483,-4.7321,0,0,324
4.7719,4.0483,4.2679,1,1,324
-0.22812,0.048341,-4.7321,1,1,324
-1.2281,-1.9517,3.2679,0,1,324
0.77188,4.0483,4.2679,0,1,324
-0.22812,-5.9517,-4.7321,1,0,324
2.7719,-4.9517,4.2679,1,1,324
-4.2281,-5.9517,-4.7321,0,0,324
2.7719,-4.9517,2.2679,1,1,324
5.7719,-1.9517,4.2679,1,1,324
-2.2281,-0.95166,4.2679,1,0,324
4.7719,5.0483,-2.7321,1,1,324
2.7719,3.0483,4.2679,0,1,325
0.77188,3.0483,2.2679,1,0,325
-1.2281,7.0483,-4.7321,0,0,325
-3.2281,-3.9517,-2.7321,1,0,325
2.7719,-1.9517,-1.7321,0,0,325
-1.2281,-0.95166,-3.7321,1,1,325
-2.2281,-1.9517,-2.7321,1,1,325
-1.2281,-0.95166,-2.7321,0,0,325
1.7719,2.0483,4.2679,1,1,325
-0.22812,-5.9517,-4.7321,1,1,325
2.7719,-3.9517,4.2679,1,1,325
-3.2281,-3.9517,4.2679,1,0,325
-2.2281,-1.9517,2.2679,1,1,325
6.7719,-2.9517,4.2679,1,1,325
2.7719,-1.9517,1.2679,1,1,325
3.7719,-1.9517,0.26793,1,1,325
0.77188,-2.9517,4.2679,0,1,325
-4.2281,-5.9517,4.2679,1,0,325
-1.2281,3.0483,3.2679,1,1,325
-2.2281,-0.95166,4.2679,1,1,325
3.7719,3.0483,2.2679,1,0,326
-5.2281,-4.9517,-4.7321,0,0,326
0.77188,-2.9517,2.2679,1,1,326
1.7719,-0.95166,-3.7321,1,0,326
-4.2281,-2.9517,4.2679,1,1,326
-6.2281,-1.9517,-4.7321,0,1,326
0.77188,-0.95166,-4.7321,1,1,326
-3.2281,-1.9517,1.2679,0,0,326
-0.22812,-4.9517,3.2679,1,1,326
-3.2281,1.0483,-3.7321,0,1,326
-1.2281,1.0483,2.2679,1,1,326
4.7719,2.0483,-4.7321,0,1,326
-2.2281,-4.9517,-4.7321,0,0,326
5.7719,3.0483,3.2679,1,1,326
4.7719,1.0483,3.2679,1,1,326
-8.2281,5.0483,4.2679,0,1,326
4.7719,5.0483,4.2679,1,1,326
3.7719,6.0483,4.2679,1,1,326
1.7719,-6.9517,-3.7321,0,0,326
3.7719,3.0483,-4.7321,1,0,326
1.7719,3.0483,-3.7321,1,1,326
5.7719,1.0483,-4.7321,1,1,327
-6.2281,0.048341,-4.7321,0,0,327
-7.2281,-6.9517,-0.73207,0,0,327
2.7719,-6.9517,4.2679,1,1,327
-2.2281,-0.95166,-4.7321,1,1,327
0.77188,-5.9517,4.2679,1,1,327
-7.2281,-6.9517,-2.7321,1,0,327
-5.2281,2.0483,-4.7321,0,1,327
3.7719,-2.9517,3.2679,1,1,327
-1.2281,-0.95166,-4.7321,1,0,327
-3.2281,2.0483,-3.7321,0,0,327
-7.2281,-2.9517,4.2679,0,0,327
3.7719,1.0483,2.2679,1,1,327
-9.2281,-8.9517,-2.7321,1,1,327
7.7719,8.0483,-4.7321,0,1,327
-9.2281,-0.95166,4.2679,1,1,327
-4.2281,-3.9517,4.2679,1,0,327
0.77188,6.0483,2.2679,0,0,327
-5.2281,-4.9517,4.2679,1,0,327
2.7719,4.0483,-2.7321,1,1,327
0.77188,1.0483,-1.7321,0,1,328
-1.2281,-5.9517,-4.7321,1,1,328
-3.2281,-7.9517,-4.7321,0,0,328
2.7719,3.0483,-3.7321,1,1,328
1.7719,-0.95166,-3.7321,1,1,328
2.7719,6.0483,4.2679,1,0,328
-5.2281,-0.95166,-4.7321,1,1,328
-4.2281,-3.9517,4.2679,0,0,328
0.77188,-4.9517,4.2679,1,1,328
-0.22812,0.048341,4.2679,0,1,328
-7.2281,-5.9517,4.2679,1,0,328
3.7719,3.0483,-2.7321,0,1,328
-2.2281,-5.9517,-4.7321,1,1,328
-3.2281,1.0483,-4.7321,1,1,328
3.7719,-3.9517,-4.7321,1,1,328
-3.2281,-2.9517,-4.7321,0,0,328
-4.2281,-0.95166,2.2679,1,0,328
-2.2281,1.0483,-4.7321,0,0,328
-4.2281,4.0483,-4.7321,1,1,328
-1.2281,1.0483,2.2679,1,1,328
4.7719,6.0483,4.2679,0,1,329
-1.2281,-4.9517,4.2679,1,1,329
-1.2281,1.0483,-3.7321,1,1,329
-0.22812,0.048341,-4.7321,1,1,329
1.7719,2.0483,4.2679,1,1,329
-5.2281,2.0483,3.2679,0,0,329
1.7719,-1.9517,3.2679,1,1,329
-2.2281,1.0483,-3.7321,0,0,329
1.7719,1.0483,-2.7321,0,1,329
1.7719,3.0483,3.2679,1,1,329
-2.2281,-3.9517,3.2679,0,0,329
-0.22812,-4.9517,-3.7321,1,1,329
-1.2281,-2.9517,-4.7321,0,1,329
-1.2281,-2.9517,0.26793,1,0,329
4.7719,7.0483,3.2679,0,1,329
4.7719,-2.9517,3.2679,1,1,329
-0.22812,5.0483,-3.7321,1,1,329
-1.2281,-0.95166,2.2679,0,1,329
-2.2281,-3.9517,-4.7321,1,1,329
2.7719,2.0483,-2.7321,0,1,329
1.7719,1.0483,4.2679,1,1,329
0.77188,0.048341,-0.73207,1,1,329
1.7719,3.0483,-4.7321,1,1,329
-0.22812,0.048341,3.2679,1,1,329
0.77188,-2.9517,2.2679,1,1,329
2.7719,4.0483,2.2679,0,0,331
1.7719,3.0483,2.2679,1,1,331
4.7719,1.0483,4.2679,0,1,331
6.7719,-2.9517,4.2679,1,1,331
3.7719,2.0483,4.2679,1,1,331
3.7719,-1.9517,2.2679,1,1,331
3.7719,2.0483,3.2679,1,1,331
-1.2281,6.0483,4.2679,1,1,331
2.7719,-2.9517,2.2679,0,0,331
-4.2281,0.048341,-2.7321,0,0,331
0.77188,-0.95166,3.2679,1,1,331
6.7719,2.0483,4.2679,0,1,331
5.7719,6.0483,4.2679,1,1,331
-7.2281,0.048341,-3.7321,0,0,331
5.7719,6.0483,-4.7321,1,1,331
2.7719,4.0483,-4.7321,1,1,331
-0.22812,0.048341,2.2679,1,1,331
-6.2281,0.048341,4.2679,0,0,331
-5.2281,-0.95166,4.2679,1,0,331
0.77188,-3.9517,4.2679,1,1,331
0.77188,1.0483,-4.7321,1,0,331
2.7719,-1.9517,-3.7321,1,1,333
-2.2281,-0.95166,-4.7321,0,0,333
-1.2281,2.0483,4.2679,1,1,333
3.7719,-0.95166,4.2679,1,1,333
-5.2281,-4.9517,-4.7321,1,1,333
5.7719,6.0483,-2.7321,0,1,333
-9.2281,-9.9517,4.2679,1,1,333
7.7719,-0.95166,3.2679,0,1,333
5.7719,6.0483,-3.7321,0,1,333
4.7719,-0.95166,4.2679,0,1,333
1.7719,-7.9517,3.2679,1,0,333
-8.2281,-1.9517,4.2679,1,0,333
-2.2281,-4.9517,4.2679,0,0,333
0.77188,-0.95166,-2.7321,0,0,333
2.7719,0.048341,-3.7321,1,1,333
-4.2281,-4.9517,1.2679,1,1,333
-2.2281,-1.9517,4.2679,1,0,333
-0.22812,-3.9517,-3.7321,0,1,333
-3.2281,1.0483,2.2679,1,0,333
1.7719,-0.95166,3.2679,1,1,333
-5.2281,-5.9517,-2.7321,0,0,333
-2.2281,-5.9517,3.2679,1,0,333
-2.2281,-0.95166,-4.7321,1,1,333
-3.2281,-1.9517,-3.7321,1,1,334
-2.2281,2.0483,-4.7321,0,0,334
-2.2281,1.0483,-4.7321,1,1,334
6.7719,7.0483,3.2679,1,1,334
2.7719,0.048341,-4.7321,1,1,334
-7.2281,-0.95166,2.2679,1,0,334
-1.2281,6.0483,-4.7321,0,1,334
6.7719,7.0483,-4.7321,1,1,334
-1.2281,5.0483,-2.7321,0,0,334
4.7719,1.0483,1.2679,1,1,334
4.7719,5.0483,3.2679,1,1,334
3.7719,-1.9517,-4.7321,1,1,334
-3.2281,-7.9517,0.26793,1,1,334
-2.2281,-3.9517,4.2679,1,1,334
-5.2281,2.0483,-4.7321,1,1,334
-0.22812,-6.9517,-4.7321,1,1,334
-0.22812,-2.9517,3.2679,1,1,334
4.7719,-0.95166,2.2679,1,1,334
5.7719,3.0483,4.2679,1,1,334
0.77188,-2.9517,-3.7321,0,1,335
-8.2281,-6.9517,-4.7321,1,0,335
0.77188,1.0483,4.2679,1,1,335
3.7719,-0.95166,-4.7321,1,1,335
-8.2281,-2.9517,-4.7321,0,0,335
-5.2281,-5.9517,-4.7321,1,0,335
-8.2281,-5.9517,-3.7321,0,0,335
3.7719,6.0483,4.2679,1,1,335
1.7719,0.048341,-4.7321,1,0,335
-7.2281,2.0483,-4.7321,0,1,335
5.7719,-7.9517,-4.7321,0,0,335
-0.22812,-8.9517,-4.7321,1,1,335
-4.2281,5.0483,-4.7321,1,1,335
-6.2281,2.0483,4.2679,1,1,335
-2.2281,1.0483,-2.7321,1,0,335
-2.2281,-2.9517,4.2679,0,0,335
-0.22812,0.048341,-2.7321,1,0,335
3.7719,-2.9517,-2.7321,0,0,335
-4.2281,5.0483,-4.7321,1,0,335
0.77188,2.0483,3.2679,1,1,335
-2.2281,-6.9517,-3.7321,0,0,336
-1.2281,4.0483,-4.7321,1,1,336
-7.2281,-1.9517,3.2679,0,0,336
2.7719,3.0483,-2.7321,1,1,336
4.7719,2.0483,-3.7321,1,1,336
2.7719,6.0483,-4.7321,1,1,336
-8.2281,-7.9517,4.2679,0,0,336
-3.2281,3.0483,-1.7321,0,1,336
3.7719,-6.9517,3.2679,1,1,336
1.7719,6.0483,4.2679,1,1,336
4.7719,0.048341,-3.7321,1,1,336
-6.2281,3.0483,3.2679,0,0,336
-6.2281,0.048341,-3.7321,0,0,336
2.7719,3.0483,-3.7321,1,1,336
2.7719,-0.95166,4.2679,1,1,336
-7.2281,-6.9517,2.2679,0,0,336
0.77188,0.048341,-2.7321,1,1,336
-2.2281,-1.9517,-3.7321,0,0,336
4.7719,1.0483,3.2679,1,1,336
-7.2281,-1.9517,-2.7321,0,0,336
-3.2281,-2.9517,2.2679,1,1,336
-0.22812,-7.9517,-4.7321,1,1,336
-4.2281,-6.9517,4.2679,1,1,337
4.7719,5.0483,4.2679,1,1,337
-0.22812,7.0483,0.26793,0,0,337
-1.2281,-4.9517,-4.7321,1,1,337
2.7719,-0.95166,4.2679,1,1,337
0.77188,0.048341,4.2679,1,0,337
4.7719,-2.9517,4.2679,1,1,337
1.7719,3.0483,4.2679,1,1,337
-2.2281,1.0483,3.2679,0,0,337
-0.22812,-2.9517,-4.7321,1,1,337
3.7719,6.0483,-4.7321,0,1,337
3.7719,6.0483,-2.7321,1,1,337
2.7719,0.048341,4.2679,1,1,337
4.7719,-4.9517,4.2679,1,1,337
4.7719,3.0483,3.2679,1,1,337
5.7719,-6.9517,2.2679,1,1,337
-0.22812,0.048341,4.2679,1,1,337
2.7719,0.048341,-4.7321,1,1,337
2.7719,2.0483,3.2679,0,0,341
-1.2281,-3.9517,-2.7321,0,1,341
-3.2281,-4.9517,-4.7321,1,0,341
-1.2281,0.048341,2.2679,0,1,341
-2.2281,-2.9517,3.2679,0,0,341
-2.2281,-1.9517,3.2679,1,1,341
-6.2281,-7.9517,3.2679,1,1,341
0.77188,2.0483,-4.7321,1,0,341
-2.2281,2.0483,-3.7321,1,0,341
-1.2281,-0.95166,-3.7321,0,1,341
0.77188,0.048341,3.2679,1,0,341
0.77188,2.0483,-4.7321,0,1,341
-2.2281,5.0483,4.2679,1,0,341
-3.2281,-1.9517,2.2679,0,1,341
5.7719,-1.9517,3.2679,1,0,341
-7.2281,-8.9517,-2.7321,1,1,341
1.7719,0.048341,-4.7321,1,0,341
-1.2281,-1.9517,4.2679,0,1,341
-3.2281,-1.9517,-4.7321,1,1,341
6.7719,7.0483,-3.7321,1,1,341
1.7719,-1.9517,-3.7321,1,0,341
-0.22812,6.0483,0.26793,1,1,342
-7.2281,-3.9517,4.2679,0,1,342
-2.2281,-4.9517,-3.7321,1,1,342
1.7719,-3.9517,2.2679,0,1,342
3.7719,4.0483,4.2679,1,1,342
3.7719,6.0483,-2.7321,1,1,342
2.7719,5.0483,4.2679,1,1,342
0.77188,1.0483,1.2679,0,1,342
-1.2281,3.0483,3.2679,1,1,342
0.77188,4.0483,4.2679,1,1,342
-1.2281,1.0483,-4.7321,1,1,342
0.77188,4.0483,4.2679,0,1,342
-0.22812,-3.9517,4.2679,1,1,342
0.77188,1.0483,3.2679,1,0,342
-0.22812,0.048341,-4.7321,1,1,342
1.7719,2.0483,3.2679,1,1,342
-1.2281,3.0483,-4.7321,1,0,342
-4.2281,0.048341,-4.7321,1,0,342
-6.2281,-6.9517,0.26793,1,0,342
-0.22812,6.0483,-2.7321,1,1,342
0.77188,4.0483,3.2679,0,1,343
0.77188,0.048341,-4.7321,1,1,343
-4.2281,-2.9517,-4.7321,0,1,343
-1.2281,-4.9517,-4.7321,0,1,343
-2.2281,-0.95166,-2.7321,1,1,343
-1.2281,-3.9517,2.2679,1,1,343
-0.22812,-5.9517,-4.7321,1,1,343
4.7719,5.0483,2.2679,1,1,343
3.7719,4.0483,4.2679,1,1,343
-2.2281,-7.9517,4.2679,0,0,343
5.7719,1.0483,-3.7321,1,1,343
-8.2281,-7.9517,-4.7321,0,1,343
-4.2281,-0.95166,-3.7321,1,1,343
0.77188,-2.9517,4.2679,1,1,343
1.7719,-2.9517,3.2679,1,1,343
3.7719,6.0483,-4.7321,0,1,343
3.7719,0.048341,-4.7321,1,1,343
3.7719,-1.9517,-2.7321,1,1,343
2.7719,1.0483,2.2679,1,1,343
0.77188,-3.9517,4.2679,0,0,344
2.7719,-0.95166,4.2679,1,1,344
-3.2281,-0.95166,3.2679,0,0,344
-3.2281,-2.9517,4.2679,1,1,344
-4.2281,-6.9517,-4.7321,1,0,344
-7.2281,-6.9517,2.2679,1,1,344
-2.2281,-1.9517,-4.7321,1,0,344
0.77188,6.0483,2.2679,0,0,344
0.77188,2.0483,-4.7321,0,0,344
2.7719,2.0483,-4.7321,1,1,344
1.7719,0.048341,2.2679,1,1,344
-4.2281,-3.9517,-3.7321,0,0,344
-5.2281,-4.9517,-4.7321,0,0,344
5.7719,3.0483,-4.7321,1,0,344
-4.2281,-3.9517,-4.7321,1,0,344
-4.2281,-6.9517,4.2679,0,0,344
-0.22812,2.0483,-4.7321,1,1,344
4.7719,3.0483,3.2679,1,1,344
-1.2281,-1.9517,-2.7321,0,1,344
-0.22812,0.048341,2.2679,1,1,344
1.7719,-4.9517,1.2679,1,1,344
4.7719,-3.9517,2.2679,1,1,344
4.7719,5.0483,2.2679,1,1,344
-4.2281,-3.9517,2.2679,0,0,345
-3.2281,-8.9517,2.2679,0,0,345
-0.22812,0.048341,4.2679,1,1,345
-2.2281,2.0483,3.2679,0,1,345
4.7719,5.0483,-2.7321,0,1,345
0.77188,-5.9517,-4.7321,1,1,345
6.7719,4.0483,2.2679,1,1,345
3.7719,-2.9517,2.2679,1,1,345
-4.2281,2.0483,3.2679,1,1,345
2.7719,-0.95166,-3.7321,1,1,345
-6.2281,-0.95166,-2.7321,0,0,345
2.7719,-0.95166,-3.7321,1,1,345
-2.2281,2.0483,3.2679,0,0,345
1.7719,4.0483,2.2679,1,1,345
5.7719,6.0483,-4.7321,1,1,345
-2.2281,6.0483,2.2679,1,1,345
0.77188,4.0483,3.2679,0,1,345
-1.2281,0.048341,4.2679,1,1,345
3.7719,2.0483,-4.7321,1,1,345
2.7719,5.0483,0.26793,1,1,345
-1.2281,-4.9517,4.2679,1,1,345
-3.2281,3.0483,-4.7321,0,1,346
1.7719,-4.9517,-4.7321,1,1,346
-3.2281,0.048341,3.2679,0,1,346
-0.22812,-3.9517,4.2679,0,1,346
1.7719,-8.9517,-4.7321,0,1,346
2.7719,1.0483,-3.7321,1,1,346
6.7719,-4.9517,2.2679,1,1,346
-0.22812,-0.95166,-4.7321,1,1,346
3.7719,2.0483,4.2679,1,1,346
1.7719,5.0483,4.2679,0,0,346
-1.2281,-3.9517,3.2679,1,1,346
-1.2281,4.0483,4.2679,0,0,346
5.7719,0.048341,4.2679,1,1,346
4.7719,5.0483,-4.7321,1,1,346
5.7719,-2.9517,4.2679,1,1,346
5.7719,6.0483,2.2679,1,1,346
0.77188,0.048341,-1.7321,1,0,346
0.77188,0.048341,-4.7321,1,1,346
0.77188,-5.9517,-1.7321,1,1,346
-3.2281,1.0483,-4.7321,0,0,346
3.7719,4.0483,-4.7321,1,1,346
3.7719,-2.9517,-4.7321,1,1,346
-5.2281,5.0483,-4.7321,1,0,346
-7.2281,-6.9517,-4.7321,0,1,347
-5.2281,7.0483,-3.7321,1,1,347
-0.22812,0.048341,3.2679,0,1,347
-0.22812,2.0483,3.2679,0,1,347
-1.2281,0.048341,4.2679,0,1,347
-0.22812,0.048341,1.2679,1,1,347
0.77188,1.0483,3.2679,1,1,347
-0.22812,-2.9517,4.2679,1,1,347
-2.2281,5.0483,4.2679,1,1,347
-7.2281,3.0483,3.2679,0,0,347
-1.2281,4.0483,3.2679,1,1,347
-3.2281,2.0483,-3.7321,1,0,347
-5.2281,-0.95166,-4.7321,1,1,347
-5.2281,1.0483,-4.7321,0,0,347
-3.2281,-6.9517,2.2679,1,1,347
2.7719,2.0483,4.2679,1,0,347
-6.2281,-5.9517,4.2679,0,1,347
1.7719,-1.9517,3.2679,1,1,347
1.7719,5.0483,3.2679,1,1,347
-5.2281,-1.9517,-2.7321,0,0,347
-6.2281,5.0483,0.26793,0,1,347
-3.2281,5.0483,-4.7321,1,1,347
5.7719,6.0483,-4.7321,1,1,347
-8.2281,1.0483,2.2679,0,0,349
6.7719,-0.95166,-3.7321,1,1,349
6.7719,7.0483,3.2679,0,1,349
-8.2281,-5.9517,4.2679,0,0,349
-3.2281,-1.9517,3.2679,1,1,349
-2.2281,4.0483,2.2679,1,1,349
-1.2281,4.0483,-4.7321,1,1,349
1.7719,8.0483,-3.7321,1,1,349
0.77188,-5.9517,-4.7321,1,1,349
-4.2281,-4.9517,-4.7321,0,0,349
6.7719,4.0483,-3.7321,1,1,349
5.7719,8.0483,-2.7321,1,1,349
-0.22812,2.0483,-3.7321,0,0,349
3.7719,-3.9517,4.2679,1,1,349
2.7719,-1.9517,-2.7321,1,1,349
-6.2281,-4.9517,2.2679,0,0,349
-2.2281,-1.9517,4.2679,1,1,349
-1.2281,-1.9517,4.2679,0,0,349
-4.2281,-7.9517,2.2679,1,1,349
-5.2281,0.048341,-3.7321,0,1,349
2.7719,3.0483,-4.7321,1,1,349
-5.2281,-6.9517,-2.7321,1,1,349
-1.2281,1.0483,-4.7321,0,0,350
-1.2281,1.0483,-2.7321,1,1,350
-2.2281,-2.9517,-4.7321,1,1,350
-1.2281,-0.95166,-3.7321,1,1,350
2.7719,1.0483,-4.7321,1,1,350
2.7719,-1.9517,-4.7321,1,1,350
0.77188,-0.95166,-2.7321,1,1,350
-1.2281,3.0483,4.2679,0,0,350
3.7719,1.0483,4.2679,1,1,350
4.7719,-1.9517,4.2679,0,1,350
2.7719,-2.9517,3.2679,1,1,350
3.7719,1.0483,-2.7321,1,1,350
2.7719,-1.9517,-4.7321,0,1,350
3.7719,0.048341,4.2679,1,1,350
0.77188,-3.9517,-2.7321,1,1,350
-4.2281,-1.9517,4.2679,0,0,350
3.7719,-1.9517,2.2679,1,1,350
4.7719,-0.95166,4.2679,1,1,350
5.7719,-0.95166,1.2679,1,1,351
-6.2281,0.048341,3.2679,0,0,351
1.7719,-3.9517,-4.7321,1,0,351
3.7719,4.0483,4.2679,0,1,351
3.7719,4.0483,1.2679,1,1,351
4.7719,-0.95166,2.2679,1,1,351
-1.2281,-9.9517,-4.7321,1,1,351
-5.2281,-1.9517,-4.7321,1,0,351
1.7719,-0.95166,2.2679,1,1,351
2.7719,-2.9517,2.2679,1,1,351
-4.2281,-3.9517,-4.7321,0,0,351
1.7719,3.0483,-3.7321,0,1,351
1.7719,3.0483,-4.7321,1,0,351
1.7719,-0.95166,-4.7321,1,0,351
-3.2281,1.0483,-3.7321,0,1,351
2.7719,6.0483,3.2679,1,1,351
3.7719,5.0483,4.2679,1,1,351
-3.2281,-1.9517,4.2679,1,1,351
-1.2281,1.0483,-4.7321,1,0,351
-5.2281,-2.9517,3.2679,0,0,351
2.7719,-1.9517,4.2679,1,1,351
2.7719,1.0483,2.2679,1,1,351
-3.2281,-4.9517,4.2679,0,0,352
3.7719,6.0483,3.2679,1,1,352
-2.2281,-1.9517,-3.7321,0,1,352
-2.2281,-2.9517,-2.7321,0,1,352
0.77188,-0.95166,4.2679,1,1,352
-1.2281,-2.9517,3.2679,1,1,352
2.7719,1.0483,2.2679,1,1,352
-1.2281,-7.9517,-4.7321,0,1,352
-3.2281,-0.95166,-3.7321,1,1,352
2.7719,0.048341,3.2679,1,0,352
-4.2281,1.0483,3.2679,0,0,352
2.7719,6.0483,-2.7321,1,1,352
4.7719,7.0483,-2.7321,0,1,352
1.7719,-0.95166,-3.7321,1,0,352
3.7719,0.048341,3.2679,1,1,352
4.7719,0.048341,-2.7321,1,0,352
-7.2281,-6.9517,4.2679,0,0,352
3.7719,0.048341,2.2679,1,1,352
0.77188,1.0483,4.2679,0,1,352
-1.2281,5.0483,0.26793,1,1,352
-3.2281,2.0483,3.2679,1,1,352
0.77188,2.0483,4.2679,1,1,352
-0.22812,0.048341,4.2679,0,1,353
0.77188,-5.9517,-4.7321,1,0,353
1.7719,-3.9517,-4.7321,0,1,353
-6.2281,-7.9517,-4.7321,0,0,353
4.7719,0.048341,-4.7321,1,1,353
0.77188,-5.9517,2.2679,1,1,353
-3.2281,-0.95166,4.2679,1,1,353
1.7719,-1.9517,2.2679,0,1,353
2.7719,-0.95166,2.2679,1,1,353
-0.22812,0.048341,-0.73207,0,1,353
3.7719,-0.95166,-2.7321,0,1,353
-2.2281,3.0483,-4.7321,0,1,353
-0.22812,-1.9517,4.2679,1,1,353
2.7719,-0.95166,4.2679,1,1,353
4.7719,5.0483,4.2679,0,0,353
4.7719,2.0483,4.2679,1,1,353
-3.2281,-5.9517,3.2679,1,1,353
-1.2281,3.0483,-2.7321,1,1,353
-1.2281,-2.9517,4.2679,0,0,353
-2.2281,3.0483,4.2679,1,1,353
-1.2281,-3.9517,-2.7321,1,1,353
1.7719,-0.95166,-0.73207,0,0,353
-1.2281,5.0483,4.2679,0,1,353
-0.22812,1.0483,2.2679,1,1,353
-1.2281,6.0483,-2.7321,1,1,353
-0.22812,-2.9517,-4.7321,0,1,354
-1.2281,-0.95166,-4.7321,1,1,354
3.7719,5.0483,2.2679,0,1,354
-1.2281,-0.95166,-4.7321,0,1,354
-1.2281,-0.95166,-4.7321,1,1,354
-1.2281,-1.9517,-2.7321,1,0,354
-0.22812,5.0483,-4.7321,1,1,354
-0.22812,0.048341,4.2679,1,1,354
2.7719,3.0483,4.2679,1,0,354
-0.22812,4.0483,4.2679,0,1,354
-2.2281,-1.9517,4.2679,1,0,354
-2.2281,2.0483,3.2679,0,0,354
-2.2281,-4.9517,2.2679,1,1,354
0.77188,1.0483,-3.7321,1,0,354
-3.2281,-3.9517,2.2679,1,0,354
-3.2281,-1.9517,4.2679,1,0,354
-5.2281,-4.9517,3.2679,0,1,354
-0.22812,-3.9517,3.2679,0,0,354
-3.2281,0.048341,4.2679,1,1,354
-0.22812,-1.9517,-2.7321,1,1,354
-2.2281,-2.9517,4.2679,1,0,354
-6.2281,-3.9517,4.2679,0,1,355
0.77188,1.0483,4.2679,1,1,355
1.7719,5.0483,-4.7321,0,0,355
0.77188,4.0483,-2.7321,1,1,355
2.7719,-3.9517,-2.7321,1,1,355
-6.2281,1.0483,-3.7321,1,1,355
4.7719,0.048341,3.2679,1,1,355
2.7719,-1.9517,-2.7321,0,1,355
1.7719,0.048341,2.2679,0,1,355
-4.2281,2.0483,-3.7321,1,1,355
-7.2281,0.048341,-3.7321,0,0,355
4.7719,4.0483,-4.7321,1,1,355
-1.2281,6.0483,-4.7321,0,1,355
-6.2281,-1.9517,4.2679,1,1,355
