MB_X,MB_Y,Subj,Choice
1.9967,3.1155,95,1
1.9967,3.1155,95,0
2.9967,1.1155,95,1
-3.0033,3.1155,95,1
-3.0033,2.1155,95,1
-1.0033,3.1155,95,0
0.99666,3.1155,95,0
1.9967,0.11553,95,1
2.9967,4.1155,95,1
2.9967,5.1155,95,1
2.9967,1.1155,95,0
0.99666,0.11553,95,1
-2.0033,0.11553,95,0
-0.0033364,-1.8845,95,0
-2.0033,-0.88447,95,0
-2.0033,3.1155,95,1
-4.0033,5.1155,95,1
-2.0033,-0.88447,95,0
-4.0033,1.1155,95,0
-4.0033,-3.8845,95,0
-2.0033,-0.88447,95,1
-2.0033,5.1155,95,1
-4.0033,4.1155,95,0
-1.0033,4.1155,95,1
-2.0033,2.1155,95,1
3.9967,-1.8845,95,0
-2.0033,4.1155,95,1
2.9967,-1.8845,95,1
-1.0033,3.1155,95,1
-0.0033364,4.1155,95,1
-1.0033,3.1155,95,1
-0.0033364,1.1155,95,1
-1.0033,3.1155,95,1
-1.0033,3.1155,95,1
-0.0033364,1.1155,95,0
2.9967,3.1155,95,1
2.9967,-1.8845,95,0
1.9967,-1.8845,95,0
-2.0033,0.11553,95,1
-2.0033,-3.8845,95,0
-2.0033,0.11553,95,0
-0.0033364,0.11553,95,1
0.99666,1.1155,95,0
-0.0033364,5.1155,95,1
-0.0033364,-1.8845,95,0
0.99666,5.1155,95,0
-1.0033,1.1155,95,1
2.9967,5.1155,95,0
-1.0033,-1.8845,95,0
0.99666,-0.88447,95,0
-0.0033364,-0.88447,95,1
-3.0033,-3.8845,95,0
-2.0033,-0.88447,96,0
4.9967,1.1155,96,1
-0.0033364,2.1155,96,1
4.9967,4.1155,96,0
0.99666,0.11553,96,0
-2.0033,2.1155,96,0
-3.0033,1.1155,96,1
0.99666,4.1155,96,1
-3.0033,1.1155,96,1
0.99666,2.1155,96,1
-2.0033,1.1155,96,1
-2.0033,3.1155,96,1
-3.0033,2.1155,96,1
-3.0033,-3.8845,96,1
2.9967,2.1155,96,0
-0.0033364,2.1155,96,0
-3.0033,-2.8845,96,1
-3.0033,-3.8845,96,0
-3.0033,-3.8845,96,0
-0.0033364,2.1155,96,0
-5.0033,2.1155,96,0
1.9967,-4.8845,96,1
-4.0033,-1.8845,96,1
-4.0033,1.1155,96,1
-4.0033,1.1155,96,1
-4.0033,4.1155,96,1
-4.0033,2.1155,96,1
-5.0033,0.11553,96,0
-5.0033,-2.8845,96,0
-4.0033,2.1155,96,1
-4.0033,-3.8845,96,0
1.9967,-3.8845,96,0
-5.0033,-0.88447,96,0
2.9967,-0.88447,96,0
3.9967,-3.8845,96,0
1.9967,-0.88447,96,0
4.9967,-0.88447,96,0
1.9967,-3.8845,96,0
-1.0033,0.11553,96,1
1.9967,3.1155,96,1
-1.0033,-2.8845,96,0
1.9967,-2.8845,96,1
1.9967,2.1155,96,0
1.9967,-2.8845,96,0
0.99666,-2.8845,96,0
2.9967,2.1155,96,0
0.99666,-4.8845,96,0
-0.0033364,-3.8845,96,0
-5.0033,-3.8845,96,1
-2.0033,-2.8845,96,1
-5.0033,0.11553,96,1
-2.0033,1.1155,96,1
1.9967,3.1155,96,1
-5.0033,0.11553,96,0
0.99666,-1.8845,96,0
0.99666,3.1155,96,1
4.9967,1.1155,96,0
-2.0033,0.11553,96,1
4.9967,1.1155,96,0
-2.0033,-1.8845,96,1
4.9967,-2.8845,96,0
-1.0033,-1.8845,96,0
4.9967,3.1155,96,1
4.9967,4.1155,96,1
4.9967,5.1155,96,0
-4.0033,-1.8845,96,0
1.9967,-2.8845,96,0
0.99666,-2.8845,96,1
-1.0033,-1.8845,96,1
0.99666,-1.8845,96,0
1.9967,-1.8845,96,1
1.9967,-1.8845,96,0
-2.0033,-3.8845,96,1
0.99666,-1.8845,96,0
1.9967,5.1155,96,0
-2.0033,-2.8845,96,0
1.9967,5.1155,96,0
1.9967,-2.8845,96,1
-2.0033,-0.88447,96,1
4.9967,-1.8845,96,1
0.99666,5.1155,96,1
1.9967,-1.8845,96,1
-5.0033,-2.8845,96,1
-5.0033,-2.8845,96,0
-3.0033,-2.8845,96,0
2.9967,1.1155,96,0
-3.0033,-2.8845,96,1
-2.0033,3.1155,96,0
-3.0033,-1.8845,96,0
-1.0033,3.1155,96,1
-4.0033,2.1155,96,1
-4.0033,3.1155,96,1
-4.0033,3.1155,96,0
-4.0033,-4.8845,96,0
2.9967,3.1155,96,1
-4.0033,-4.8845,96,0
2.9967,-3.8845,96,0
-4.0033,-1.8845,96,1
4.9967,-3.8845,96,0
-4.0033,-3.8845,96,0
1.9967,3.1155,96,0
-4.0033,-3.8845,96,1
0.99666,-3.8845,96,0
-4.0033,-3.8845,96,1
2.9967,-3.8845,96,0
-0.0033364,-3.8845,96,1
-4.0033,-4.8845,96,0
-0.0033364,-0.88447,96,0
-4.0033,-3.8845,96,0
3.9967,-2.8845,96,0
-3.0033,-0.88447,96,0
-3.0033,3.1155,96,1
-3.0033,3.1155,96,0
2.9967,-0.88447,96,0
-4.0033,-0.88447,96,0
-1.0033,-2.8845,96,0
1.9967,-0.88447,96,1
-1.0033,-2.8845,96,1
-3.0033,2.1155,96,1
1.9967,1.1155,96,1
-4.0033,-0.88447,96,1
-3.0033,2.1155,96,1
1.9967,-1.8845,96,0
-4.0033,-2.8845,96,1
-2.0033,2.1155,96,1
-2.0033,1.1155,96,0
0.99666,-2.8845,96,1
0.99666,1.1155,96,1
0.99666,1.1155,96,1
0.99666,-3.8845,96,1
-4.0033,1.1155,96,1
0.99666,-0.88447,96,1
-4.0033,3.1155,96,1
-4.0033,5.1155,96,1
1.9967,1.1155,96,0
3.9967,1.1155,96,0
-1.0033,-4.8845,96,1
3.9967,0.11553,96,1
3.9967,-1.8845,96,0
-1.0033,2.1155,96,1
-1.0033,-1.8845,96,0
2.9967,-0.88447,96,1
0.99666,-1.8845,96,1
-0.0033364,0.11553,96,1
2.9967,-1.8845,96,1
-0.0033364,0.11553,96,1
-3.0033,-3.8845,96,1
-3.0033,3.1155,96,1
-0.0033364,2.1155,96,1
2.9967,-0.88447,96,0
0.99666,-0.88447,96,0
2.9967,4.1155,96,1
2.9967,-0.88447,96,0
2.9967,-1.8845,96,0
2.9967,4.1155,96,1
4.9967,-0.88447,96,0
-0.0033364,3.1155,96,1
2.9967,1.1155,96,1
-2.0033,3.1155,96,1
4.9967,-0.88447,96,0
-4.0033,-0.88447,96,1
2.9967,0.11553,97,0
-5.0033,1.1155,97,0
2.9967,0.11553,97,0
1.9967,-4.8845,97,0
1.9967,-4.8845,97,0
-0.0033364,0.11553,97,1
-0.0033364,-1.8845,97,0
1.9967,5.1155,97,0
4.9967,1.1155,97,0
4.9967,1.1155,97,0
2.9967,-1.8845,97,1
0.99666,4.1155,97,1
-2.0033,-1.8845,97,0
0.99666,4.1155,97,1
0.99666,4.1155,97,0
2.9967,-1.8845,97,1
3.9967,1.1155,97,0
-2.0033,1.1155,97,1
1.9967,-1.8845,97,0
0.99666,-2.8845,97,0
-1.0033,-2.8845,97,1
-1.0033,-3.8845,97,1
-2.0033,-1.8845,97,0
-4.0033,-2.8845,97,0
-3.0033,-2.8845,97,1
-4.0033,-2.8845,97,1
-4.0033,-2.8845,97,0
-0.0033364,-1.8845,97,0
-3.0033,-2.8845,97,0
2.9967,-1.8845,97,0
-3.0033,-2.8845,97,0
2.9967,1.1155,97,0
2.9967,-1.8845,97,1
2.9967,-1.8845,97,1
0.99666,-2.8845,97,1
2.9967,1.1155,97,1
0.99666,-4.8845,97,1
2.9967,-1.8845,97,0
-3.0033,-2.8845,97,0
2.9967,-2.8845,97,0
2.9967,-1.8845,97,0
2.9967,1.1155,97,0
4.9967,-2.8845,97,1
-3.0033,-3.8845,97,0
2.9967,-1.8845,97,0
3.9967,-0.88447,97,1
3.9967,-1.8845,97,0
3.9967,-3.8845,97,1
3.9967,-4.8845,97,0
3.9967,-4.8845,97,0
-5.0033,-3.8845,97,0
3.9967,-3.8845,97,0
3.9967,-3.8845,97,0
-1.0033,-3.8845,97,1
0.99666,-3.8845,97,1
-1.0033,-3.8845,97,0
0.99666,-3.8845,97,1
-5.0033,-3.8845,97,1
0.99666,-4.8845,97,1
4.9967,-3.8845,97,0
0.99666,-3.8845,97,0
0.99666,4.1155,97,1
0.99666,-3.8845,97,0
-5.0033,-3.8845,97,0
2.9967,5.1155,97,1
4.9967,0.11553,97,0
-0.0033364,-3.8845,97,0
2.9967,4.1155,97,0
-1.0033,-2.8845,97,0
2.9967,-3.8845,97,0
-1.0033,0.11553,97,0
3.9967,-3.8845,97,0
-0.0033364,-3.8845,97,0
1.9967,-3.8845,97,0
4.9967,1.1155,97,0
0.99666,-3.8845,97,0
4.9967,1.1155,97,0
2.9967,1.1155,97,1
-3.0033,2.1155,97,1
-1.0033,3.1155,97,1
-3.0033,4.1155,97,1
-1.0033,3.1155,97,1
4.9967,-3.8845,97,0
-3.0033,4.1155,97,1
-3.0033,2.1155,97,1
-3.0033,4.1155,97,1
0.99666,-3.8845,97,0
0.99666,3.1155,97,1
2.9967,-3.8845,97,0
0.99666,5.1155,97,1
-0.0033364,2.1155,97,1
-1.0033,0.11553,97,0
-1.0033,0.11553,97,1
-0.0033364,-3.8845,97,0
0.99666,-0.88447,97,0
1.9967,4.1155,97,1
1.9967,-3.8845,97,0
4.9967,-3.8845,97,0
4.9967,-0.88447,97,0
0.99666,4.1155,97,1
0.99666,3.1155,97,1
-1.0033,5.1155,97,1
0.99666,-3.8845,97,0
4.9967,0.11553,97,0
-3.0033,2.1155,97,0
0.99666,-0.88447,97,0
-2.0033,2.1155,97,1
-0.0033364,-0.88447,97,0
0.99666,-1.8845,97,0
-3.0033,2.1155,97,1
-2.0033,-0.88447,97,1
2.9967,-2.8845,97,0
1.9967,-1.8845,97,0
-2.0033,2.1155,97,1
-3.0033,5.1155,97,1
-0.0033364,4.1155,97,1
4.9967,-3.8845,97,0
3.9967,-1.8845,97,0
4.9967,-3.8845,97,0
-0.0033364,1.1155,97,1
3.9967,4.1155,97,0
-0.0033364,4.1155,97,1
-2.0033,1.1155,97,1
-2.0033,1.1155,97,1
1.9967,4.1155,97,0
-2.0033,2.1155,97,1
-2.0033,-3.8845,97,0
1.9967,-2.8845,97,0
-1.0033,2.1155,97,0
3.9967,-2.8845,97,0
-1.0033,-3.8845,97,0
2.9967,-2.8845,97,0
-1.0033,0.11553,97,0
4.9967,1.1155,97,1
0.99666,-2.8845,97,0
-3.0033,0.11553,97,1
-3.0033,1.1155,97,1
0.99666,-2.8845,97,0
0.99666,5.1155,97,1
0.99666,-2.8845,97,0
-0.0033364,1.1155,97,1
-0.0033364,4.1155,97,1
4.9967,-2.8845,97,0
2.9967,4.1155,97,0
1.9967,0.11553,97,0
3.9967,0.11553,97,1
3.9967,-2.8845,97,0
-1.0033,-2.8845,97,0
-0.0033364,3.1155,97,0
-3.0033,-2.8845,97,0
-0.0033364,-3.8845,97,0
2.9967,-3.8845,97,0
-3.0033,-2.8845,97,0
-4.0033,3.1155,97,1
-3.0033,-2.8845,97,1
-3.0033,-0.88447,97,1
-4.0033,0.11553,97,1
-4.0033,2.1155,97,1
-1.0033,-3.8845,97,1
-3.0033,0.11553,97,0
-1.0033,-1.8845,97,0
-0.0033364,2.1155,97,1
-2.0033,-2.8845,98,0
-1.0033,-0.88447,98,1
-1.0033,-1.8845,98,0
-2.0033,-1.8845,98,1
-2.0033,4.1155,98,1
-0.0033364,-1.8845,98,1
-0.0033364,4.1155,98,1
-0.0033364,3.1155,98,0
-0.0033364,3.1155,98,0
-0.0033364,-2.8845,98,0
0.99666,3.1155,98,1
0.99666,0.11553,98,0
0.99666,3.1155,98,1
0.99666,-2.8845,98,1
0.99666,-2.8845,98,0
0.99666,-1.8845,98,0
0.99666,4.1155,98,1
0.99666,4.1155,98,1
3.9967,0.11553,98,1
3.9967,5.1155,98,1
0.99666,-2.8845,98,0
0.99666,-2.8845,98,0
3.9967,4.1155,98,0
3.9967,4.1155,98,1
3.9967,-0.88447,98,0
3.9967,4.1155,98,0
0.99666,-1.8845,98,0
4.9967,4.1155,98,0
3.9967,4.1155,98,0
-2.0033,-1.8845,98,0
3.9967,-0.88447,98,0
2.9967,-0.88447,98,0
-1.0033,-0.88447,98,1
-1.0033,-2.8845,98,0
-3.0033,1.1155,98,0
2.9967,-0.88447,98,0
-2.0033,1.1155,98,0
-2.0033,-1.8845,98,0
0.99666,-2.8845,98,0
-2.0033,-1.8845,98,0
-1.0033,2.1155,98,1
-4.0033,-1.8845,98,1
-4.0033,1.1155,98,1
0.99666,-0.88447,98,0
3.9967,-2.8845,98,0
-4.0033,-0.88447,98,1
3.9967,-0.88447,98,0
-2.0033,-2.8845,98,0
0.99666,-2.8845,98,0
-3.0033,-2.8845,98,1
-2.0033,-2.8845,98,0
-4.0033,-2.8845,98,0
-3.0033,1.1155,98,1
-1.0033,-1.8845,98,1
-1.0033,0.11553,98,0
-4.0033,0.11553,98,1
-4.0033,-1.8845,98,0
-2.0033,-1.8845,98,1
4.9967,-3.8845,98,0
-3.0033,-2.8845,98,1
-2.0033,-2.8845,98,0
4.9967,-0.88447,98,1
-3.0033,-2.8845,98,1
-5.0033,-0.88447,98,1
4.9967,-0.88447,98,1
-3.0033,1.1155,98,0
-0.0033364,1.1155,98,0
3.9967,-0.88447,98,0
-1.0033,1.1155,98,1
-2.0033,1.1155,98,1
2.9967,1.1155,98,0
0.99666,-1.8845,98,1
0.99666,1.1155,98,1
2.9967,1.1155,98,0
0.99666,0.11553,98,0
-5.0033,-4.8845,98,0
-2.0033,-4.8845,98,1
0.99666,-0.88447,98,0
-1.0033,-1.8845,98,0
-2.0033,1.1155,98,1
-2.0033,-1.8845,98,0
-4.0033,-1.8845,98,1
-3.0033,-1.8845,98,1
-3.0033,-0.88447,98,1
-0.0033364,-1.8845,98,0
0.99666,-1.8845,98,0
-2.0033,1.1155,98,0
-3.0033,1.1155,98,1
-3.0033,-3.8845,98,0
-3.0033,3.1155,98,0
2.9967,0.11553,98,0
-0.0033364,-3.8845,98,1
0.99666,-3.8845,98,1
-0.0033364,3.1155,98,1
-0.0033364,0.11553,98,0
0.99666,-3.8845,98,0
-2.0033,3.1155,98,1
0.99666,1.1155,98,1
0.99666,-2.8845,98,0
-0.0033364,0.11553,98,1
-2.0033,-2.8845,98,1
-2.0033,2.1155,98,1
-0.0033364,3.1155,98,0
1.9967,3.1155,98,1
1.9967,0.11553,98,0
4.9967,0.11553,98,1
-1.0033,2.1155,98,0
4.9967,3.1155,98,1
-5.0033,5.1155,98,0
-3.0033,5.1155,98,1
-3.0033,0.11553,98,1
-3.0033,-1.8845,98,0
-2.0033,5.1155,98,1
-2.0033,-2.8845,98,0
-1.0033,-2.8845,98,1
1.9967,3.1155,98,1
-5.0033,-1.8845,98,0
-3.0033,-4.8845,98,0
1.9967,0.11553,98,1
-3.0033,-1.8845,98,0
-3.0033,-1.8845,98,1
-1.0033,2.1155,98,0
2.9967,3.1155,98,0
-3.0033,-1.8845,98,0
-4.0033,-1.8845,98,0
-1.0033,-4.8845,98,0
-0.0033364,-4.8845,98,0
-5.0033,-1.8845,98,1
-1.0033,2.1155,98,0
0.99666,-2.8845,98,1
0.99666,-4.8845,98,1
0.99666,-4.8845,98,0
-1.0033,-3.8845,98,0
-0.0033364,-0.88447,98,0
-1.0033,-4.8845,98,1
-0.0033364,-4.8845,98,0
-5.0033,1.1155,98,1
-1.0033,-4.8845,98,1
-1.0033,3.1155,98,1
-1.0033,1.1155,98,1
-1.0033,4.1155,98,1
-1.0033,2.1155,98,1
-5.0033,-4.8845,98,1
-1.0033,-4.8845,98,0
-1.0033,3.1155,98,1
-1.0033,-3.8845,98,1
-1.0033,-1.8845,98,0
0.99666,-0.88447,98,0
-1.0033,-0.88447,98,0
-1.0033,-0.88447,98,1
-1.0033,-0.88447,98,1
-1.0033,0.11553,98,0
-1.0033,-3.8845,98,0
-2.0033,-3.8845,98,0
-1.0033,-3.8845,98,1
-1.0033,1.1155,98,1
-1.0033,1.1155,98,1
-1.0033,-1.8845,98,0
-0.0033364,-0.88447,98,0
-0.0033364,0.11553,98,0
0.99666,0.11553,98,0
1.9967,0.11553,98,1
-4.0033,3.1155,99,0
2.9967,1.1155,99,1
-4.0033,0.11553,99,1
2.9967,2.1155,99,1
0.99666,3.1155,99,0
0.99666,4.1155,99,1
0.99666,2.1155,99,0
-4.0033,1.1155,99,0
0.99666,2.1155,99,0
-0.0033364,2.1155,99,0
0.99666,3.1155,99,1
0.99666,2.1155,99,1
2.9967,-1.8845,99,0
1.9967,2.1155,99,1
2.9967,1.1155,99,1
-1.0033,2.1155,99,0
-0.0033364,-1.8845,99,0
2.9967,1.1155,99,1
0.99666,-1.8845,99,0
-2.0033,-2.8845,99,1
-0.0033364,2.1155,99,1
-0.0033364,1.1155,99,1
-2.0033,-1.8845,99,1
-2.0033,-1.8845,99,1
-4.0033,-4.8845,99,0
-0.0033364,4.1155,99,1
-2.0033,-4.8845,99,1
-2.0033,4.1155,99,1
-2.0033,-1.8845,99,0
0.99666,3.1155,99,1
-0.0033364,1.1155,99,1
-2.0033,3.1155,99,1
2.9967,4.1155,99,1
-0.0033364,3.1155,99,1
-2.0033,3.1155,99,1
-2.0033,3.1155,99,1
-2.0033,1.1155,99,1
-0.0033364,-1.8845,99,1
0.99666,3.1155,99,1
0.99666,-1.8845,99,0
3.9967,2.1155,99,1
3.9967,-1.8845,99,0
0.99666,4.1155,99,1
-2.0033,2.1155,99,1
-2.0033,3.1155,99,1
0.99666,4.1155,99,1
3.9967,1.1155,99,0
3.9967,5.1155,99,1
3.9967,-3.8845,99,1
3.9967,-3.8845,99,0
3.9967,4.1155,99,1
3.9967,-3.8845,99,0
2.9967,4.1155,99,0
1.9967,-3.8845,99,0
2.9967,-1.8845,99,0
2.9967,-3.8845,99,0
-2.0033,4.1155,99,1
3.9967,3.1155,99,0
-2.0033,4.1155,99,0
2.9967,-3.8845,99,0
-2.0033,3.1155,99,0
2.9967,-3.8845,99,0
3.9967,2.1155,99,0
2.9967,-3.8845,99,0
2.9967,2.1155,99,1
3.9967,0.11553,99,1
1.9967,-3.8845,99,0
3.9967,3.1155,99,1
4.9967,-0.88447,99,1
3.9967,3.1155,99,0
0.99666,-0.88447,99,1
3.9967,2.1155,99,1
0.99666,-0.88447,99,1
0.99666,2.1155,99,0
3.9967,1.1155,99,0
2.9967,-3.8845,99,0
3.9967,3.1155,99,0
3.9967,2.1155,99,0
3.9967,2.1155,99,1
4.9967,3.1155,99,0
3.9967,1.1155,99,1
4.9967,4.1155,99,1
0.99666,3.1155,99,0
0.99666,3.1155,99,0
2.9967,2.1155,99,1
3.9967,1.1155,99,1
1.9967,3.1155,99,1
3.9967,1.1155,99,0
0.99666,-3.8845,99,0
4.9967,4.1155,99,1
2.9967,2.1155,99,1
-0.0033364,3.1155,99,0
-0.0033364,-3.8845,99,0
-0.0033364,0.11553,99,1
2.9967,-3.8845,99,0
3.9967,0.11553,99,1
3.9967,-3.8845,99,0
3.9967,0.11553,99,1
3.9967,-3.8845,99,0
-0.0033364,-3.8845,99,0
2.9967,-3.8845,99,0
2.9967,2.1155,99,1
3.9967,-3.8845,99,0
-0.0033364,3.1155,99,0
1.9967,3.1155,99,0
-0.0033364,3.1155,99,0
2.9967,-3.8845,99,1
2.9967,-3.8845,99,0
4.9967,-3.8845,99,1
-5.0033,-3.8845,99,1
-0.0033364,-0.88447,99,0
4.9967,-4.8845,99,0
-2.0033,5.1155,99,1
1.9967,-1.8845,99,0
3.9967,-0.88447,99,0
3.9967,1.1155,99,0
1.9967,-1.8845,99,0
2.9967,-1.8845,99,0
2.9967,2.1155,99,1
2.9967,-2.8845,99,0
2.9967,-2.8845,99,0
2.9967,1.1155,99,0
3.9967,-0.88447,99,1
-0.0033364,-2.8845,99,0
3.9967,-2.8845,99,0
2.9967,4.1155,99,1
-3.0033,2.1155,99,1
-3.0033,-2.8845,99,0
2.9967,-2.8845,99,0
-3.0033,-2.8845,99,0
-1.0033,4.1155,99,1
1.9967,-3.8845,99,1
1.9967,-1.8845,99,0
2.9967,-0.88447,99,0
2.9967,1.1155,99,1
2.9967,3.1155,99,1
0.99666,-1.8845,99,0
2.9967,3.1155,99,1
2.9967,0.11553,99,0
-2.0033,3.1155,99,0
0.99666,3.1155,99,1
0.99666,5.1155,99,0
2.9967,5.1155,99,1
2.9967,2.1155,99,1
1.9967,3.1155,99,1
2.9967,2.1155,99,1
-0.0033364,-2.8845,99,1
0.99666,0.11553,99,0
2.9967,0.11553,99,1
2.9967,2.1155,99,1
2.9967,4.1155,99,1
2.9967,2.1155,99,1
0.99666,3.1155,99,1
2.9967,5.1155,99,1
3.9967,0.11553,99,0
-0.0033364,2.1155,99,1
2.9967,1.1155,99,0
2.9967,0.11553,99,1
-0.0033364,4.1155,99,1
-1.0033,1.1155,99,0
-1.0033,1.1155,99,0
-1.0033,-0.88447,99,1
-4.0033,-0.88447,100,0
3.9967,0.11553,100,0
3.9967,0.11553,100,1
3.9967,5.1155,100,0
3.9967,-3.8845,100,0
3.9967,5.1155,100,0
-1.0033,4.1155,100,0
-0.0033364,5.1155,100,1
-4.0033,3.1155,100,1
-4.0033,0.11553,100,1
3.9967,-3.8845,100,1
3.9967,-1.8845,100,0
4.9967,3.1155,100,0
3.9967,0.11553,100,1
0.99666,4.1155,100,1
-4.0033,1.1155,100,1
0.99666,0.11553,100,0
-4.0033,3.1155,100,1
-0.0033364,-4.8845,100,1
-0.0033364,0.11553,100,0
2.9967,-1.8845,100,0
-2.0033,1.1155,100,1
3.9967,3.1155,100,0
3.9967,-1.8845,100,0
0.99666,-0.88447,100,0
-2.0033,3.1155,100,1
3.9967,-2.8845,100,0
2.9967,0.11553,100,1
0.99666,-1.8845,100,0
2.9967,-2.8845,100,0
0.99666,-3.8845,100,0
-4.0033,-2.8845,100,0
-1.0033,-2.8845,100,1
-1.0033,2.1155,100,1
3.9967,-3.8845,100,0
-1.0033,1.1155,100,1
-2.0033,-3.8845,100,0
0.99666,-0.88447,100,0
-4.0033,-2.8845,100,1
-0.0033364,-0.88447,100,1
0.99666,-0.88447,100,0
-2.0033,-3.8845,100,0
1.9967,-3.8845,100,0
4.9967,-0.88447,100,0
-0.0033364,-0.88447,100,0
1.9967,-0.88447,100,0
-1.0033,2.1155,100,1
3.9967,-0.88447,100,0
2.9967,-0.88447,100,0
0.99666,-0.88447,100,1
1.9967,-0.88447,100,0
0.99666,-2.8845,100,1
0.99666,-3.8845,100,1
-4.0033,-0.88447,100,1
-1.0033,-0.88447,100,1
-1.0033,-3.8845,100,0
-4.0033,-2.8845,100,0
0.99666,-3.8845,100,0
0.99666,-0.88447,100,0
-3.0033,-3.8845,100,0
0.99666,1.1155,100,1
-2.0033,-4.8845,100,1
0.99666,2.1155,100,0
-1.0033,2.1155,100,1
-2.0033,0.11553,100,1
-1.0033,1.1155,100,1
-4.0033,0.11553,100,0
-4.0033,0.11553,100,0
-3.0033,0.11553,100,1
2.9967,-3.8845,100,0
-4.0033,0.11553,100,1
-4.0033,-3.8845,100,1
-4.0033,-3.8845,100,0
-1.0033,4.1155,100,1
-1.0033,3.1155,100,1
-2.0033,-3.8845,100,1
-2.0033,3.1155,100,1
3.9967,-3.8845,100,0
-2.0033,1.1155,100,1
-2.0033,-1.8845,100,0
-2.0033,-2.8845,100,0
-2.0033,0.11553,100,0
0.99666,0.11553,100,0
-2.0033,-1.8845,100,0
-4.0033,-2.8845,100,1
-3.0033,-1.8845,100,0
-3.0033,1.1155,100,1
-4.0033,-2.8845,100,0
-3.0033,-0.88447,100,1
-5.0033,-2.8845,100,1
-3.0033,-0.88447,100,0
-1.0033,0.11553,100,0
-2.0033,3.1155,100,1
-2.0033,2.1155,100,1
-2.0033,0.11553,100,0
1.9967,0.11553,100,0
-4.0033,3.1155,100,0
0.99666,-1.8845,100,0
1.9967,-0.88447,100,1
1.9967,2.1155,100,1
1.9967,0.11553,100,1
0.99666,-1.8845,100,0
1.9967,2.1155,100,0
-3.0033,2.1155,100,1
-3.0033,2.1155,100,1
0.99666,-1.8845,100,0
-3.0033,2.1155,100,1
-2.0033,3.1155,100,1
1.9967,0.11553,100,0
-2.0033,-1.8845,100,0
-3.0033,4.1155,100,1
-3.0033,-1.8845,100,1
-2.0033,0.11553,100,1
4.9967,4.1155,100,0
-2.0033,2.1155,100,1
1.9967,4.1155,100,1
3.9967,2.1155,100,0
1.9967,2.1155,100,0
2.9967,4.1155,100,0
0.99666,4.1155,100,1
-3.0033,-0.88447,100,0
1.9967,1.1155,100,0
-3.0033,4.1155,100,1
-4.0033,5.1155,100,1
1.9967,5.1155,100,1
1.9967,-3.8845,100,0
-0.0033364,-3.8845,100,1
-3.0033,4.1155,100,1
-1.0033,-2.8845,100,1
-0.0033364,4.1155,100,1
-3.0033,5.1155,100,1
-3.0033,5.1155,100,1
-3.0033,-2.8845,100,0
-0.0033364,-0.88447,100,0
-3.0033,-2.8845,100,1
-5.0033,-2.8845,100,1
-0.0033364,-3.8845,100,0
0.99666,5.1155,100,0
-5.0033,5.1155,100,1
-5.0033,0.11553,100,1
-0.0033364,-0.88447,100,1
-0.0033364,0.11553,100,0
4.9967,-4.8845,100,0
-4.0033,0.11553,100,1
-4.0033,1.1155,100,1
0.99666,3.1155,100,0
-1.0033,-4.8845,100,1
-1.0033,-1.8845,100,1
-4.0033,0.11553,100,0
-1.0033,3.1155,100,1
-1.0033,-4.8845,100,0
-4.0033,-1.8845,100,0
-3.0033,1.1155,100,1
-4.0033,-2.8845,100,0
-2.0033,-2.8845,100,0
-1.0033,-2.8845,100,1
-1.0033,-1.8845,100,0
-5.0033,0.11553,100,1
-2.0033,-1.8845,100,1
-2.0033,-0.88447,100,1
-4.0033,0.11553,100,1
-2.0033,-2.8845,100,0
-2.0033,4.1155,101,1
2.9967,0.11553,101,1
-3.0033,4.1155,101,0
2.9967,2.1155,101,1
1.9967,3.1155,101,0
-0.0033364,-0.88447,101,1
-0.0033364,4.1155,101,0
1.9967,-1.8845,101,1
1.9967,-3.8845,101,0
-3.0033,-3.8845,101,0
1.9967,4.1155,101,0
2.9967,3.1155,101,0
3.9967,-4.8845,101,1
1.9967,4.1155,101,0
1.9967,4.1155,101,0
2.9967,-3.8845,101,0
-2.0033,4.1155,101,1
4.9967,-1.8845,101,1
-1.0033,4.1155,101,0
-0.0033364,5.1155,101,0
-0.0033364,-3.8845,101,1
-0.0033364,3.1155,101,0
3.9967,-2.8845,101,1
-0.0033364,3.1155,101,0
3.9967,-3.8845,101,1
0.99666,4.1155,101,1
0.99666,-3.8845,101,0
-0.0033364,0.11553,101,0
3.9967,0.11553,101,0
4.9967,-3.8845,101,1
-4.0033,-3.8845,101,0
-2.0033,5.1155,101,0
-2.0033,5.1155,101,1
1.9967,4.1155,101,0
-3.0033,-3.8845,101,0
-2.0033,-3.8845,101,1
-2.0033,-3.8845,101,1
-2.0033,-3.8845,101,0
3.9967,3.1155,101,1
-1.0033,3.1155,101,1
-4.0033,5.1155,101,0
-2.0033,-0.88447,101,0
1.9967,2.1155,101,1
-1.0033,1.1155,101,1
-0.0033364,4.1155,101,1
-1.0033,0.11553,101,1
-1.0033,1.1155,101,0
-1.0033,2.1155,101,1
-2.0033,2.1155,101,0
-1.0033,1.1155,101,0
2.9967,2.1155,101,0
1.9967,1.1155,101,1
0.99666,2.1155,101,0
-1.0033,4.1155,101,0
3.9967,2.1155,101,1
3.9967,2.1155,101,1
1.9967,1.1155,101,0
3.9967,3.1155,101,1
0.99666,2.1155,101,1
3.9967,1.1155,101,1
3.9967,-2.8845,101,0
4.9967,2.1155,101,0
2.9967,4.1155,101,0
1.9967,4.1155,101,0
1.9967,2.1155,101,0
