"subject","datestamp","timestamp","version","Type","Goal","OptNum","Action","S2","Action2","Re","rt1","rt2","score","round","Crit","id"
"A1P3Z24Y6GRNVA_dg_v15","2015-10-12","22:46:14","dayanSto_fmri_v1","1","0","14","0","0","-1","0","2966","669","0","25","0","159038"
"A1CXMDUNE9A6VO_dg_v15","2015-10-12","22:46:14","dayanSto_fmri_v1","1","1","1","1","1","0","0","3079","5187","0","6","0","159039"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:46:17","dayanSto_fmri_v1","1","0","11","-1","-1","-1","0","2132","2846","0","24","0","159040"
"A3NKA0NIM0TX5C_dg_v15","2015-10-12","22:46:21","dayanSto_fmri_v1","1","1","11","1","1","0","0","2123","25458","0","4","0","159041"
"AW5FP8MFB3F7X_dg_v15","2015-10-12","22:46:21","dayanSto_fmri_v1","1","0","15","0","0","0","0","2656","2366","0","8","0","159042"
"A3IW9415ZOO0EX_dg_v15","2015-10-12","22:46:21","dayanSto_fmri_v1","1","1","21","1","1","0","0","2330","12635","0","2","0","159043"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:46:21","dayanSto_fmri_v1","1","0","15","0","0","-1","0","1383","831","0","25","0","159044"
"A1CXMDUNE9A6VO_dg_v15","2015-10-12","22:46:22","dayanSto_fmri_v1","1","1","10","1","1","0","0","2500","1625","0","7","0","159045"
"AW5FP8MFB3F7X_dg_v15","2015-10-12","22:46:27","dayanSto_fmri_v1","1","0","6","0","0","0","0","1234","738","0","9","0","159046"
"A3IW9415ZOO0EX_dg_v15","2015-10-12","22:46:31","dayanSto_fmri_v1","1","1","6","1","1","0","0","2433","1309","0","3","0","159047"
