subject,datestamp,timestamp,version,Type,Goal,OptNum,Action,S2,Re,rt1,rt2,score,round,Crit,id
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:08:56,numberSum_v1,1,0,6,0,0,-2,1858,892,70,111,0,3607
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:08:57,numberSum_v1,1,1,10,0,0,-3,2342,949,40,83,0,3608
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:09:00,numberSum_v1,1,0,15,1,1,-3,1896,620,67,112,0,3609
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:09:03,numberSum_v1,1,1,12,1,1,-3,3439,677,37,84,0,3610
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:09:04,numberSum_v1,1,0,12,0,2,5,1943,991,72,113,0,3611
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:09:06,numberSum_v1,1,1,1,0,0,0,1399,983,37,85,0,3612
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:09:07,numberSum_v1,1,0,8,0,0,1,1306,810,73,114,1,3613
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:09:10,numberSum_v1,1,1,7,0,2,-4,1847,956,33,86,0,3614
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:09:11,numberSum_v1,1,0,12,0,0,1,1887,912,74,115,0,3615
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:09:14,numberSum_v1,1,0,12,0,0,-1,1736,1045,73,116,0,3616
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:09:16,numberSum_v1,1,1,13,0,0,-2,3495,677,31,87,1,3617
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:09:18,numberSum_v1,1,0,4,1,2,3,1841,1016,76,117,0,3618
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:09:19,numberSum_v1,1,1,15,0,0,-1,1325,669,30,88,0,3619
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:09:22,numberSum_v1,1,0,13,1,1,-4,1828,674,72,118,1,3620
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:09:23,numberSum_v1,1,1,15,0,0,-3,1751,709,27,89,0,3621
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:09:25,numberSum_v1,1,0,10,0,0,-2,1998,982,70,119,0,3622
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:09:27,numberSum_v1,1,1,12,1,1,-3,3031,729,24,90,0,3623
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:09:28,numberSum_v1,1,0,9,0,0,0,1265,660,70,120,0,3624
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:09:31,numberSum_v1,1,1,4,1,1,1,1806,645,25,91,0,3625
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:09:32,numberSum_v1,1,0,10,0,0,-2,2000,783,68,121,0,3626
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:09:35,numberSum_v1,1,0,10,1,1,-1,1260,530,67,122,0,3627
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:09:35,numberSum_v1,1,1,1,0,2,-4,1336,1307,21,92,0,3628
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:09:39,numberSum_v1,1,1,5,1,1,-1,2070,614,20,93,1,3629
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:09:39,numberSum_v1,1,0,9,0,2,5,2133,926,72,123,0,3630
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:09:42,numberSum_v1,1,0,8,0,0,-1,1520,941,71,124,1,3631
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:09:43,numberSum_v1,1,1,12,1,1,1,2672,582,21,94,0,3632
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:09:45,numberSum_v1,1,0,6,1,1,4,1723,668,75,125,0,3633
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:09:47,numberSum_v1,1,1,4,1,1,4,1551,581,25,95,0,3634
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:09:49,numberSum_v1,1,0,6,1,1,5,2562,669,80,126,0,3635
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:09:51,numberSum_v1,1,1,15,1,1,4,2614,517,29,96,0,3636
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:09:53,numberSum_v1,1,0,10,1,1,3,2155,611,83,127,0,3637
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:09:56,numberSum_v1,1,0,7,1,1,5,1652,556,88,128,0,3638
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:09:57,numberSum_v1,1,1,9,1,2,-4,3439,1222,25,97,0,3639
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:10:00,numberSum_v1,1,0,7,1,1,4,1867,499,92,129,0,3640
A2A4MCD6TG88ZB_dg_v15,5/11/2015,23:10:00,numberSum_v1,1,0,8,0,0,4,4665,638,189,178,1,3641
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:10:00,numberSum_v1,1,1,14,1,1,4,1759,564,29,98,1,3642
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:10:03,numberSum_v1,1,0,4,1,2,-2,1386,895,90,130,0,3643
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:10:03,numberSum_v1,1,1,7,1,1,5,1283,497,34,99,0,3644
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:10:05,numberSum_v1,1,0,10,1,1,1,7317,1943,0,51,0,3645
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:10:05,numberSum_v1,1,0,10,0,0,0,1368,1200,0,26,0,3646
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:10:07,numberSum_v1,1,0,2,1,1,4,2398,526,94,131,1,3647
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:10:07,numberSum_v1,1,1,1,1,1,1,1375,541,35,100,0,3648
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:10:11,numberSum_v1,1,0,6,1,1,4,2700,629,98,132,0,3649
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:10:12,numberSum_v1,1,1,12,1,1,0,2391,501,35,101,0,3650
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:10:13,numberSum_v1,1,1,12,1,2,0,1256,1566,0,27,0,3651
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:10:14,numberSum_v1,1,0,10,1,1,1,2910,999,0,52,0,3652
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:10:14,numberSum_v1,1,0,15,1,1,5,1499,644,103,133,0,3653
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:10:16,numberSum_v1,1,1,15,0,0,-1,1759,893,34,102,0,3654
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:10:17,numberSum_v1,1,0,10,1,1,1,1722,547,104,134,0,3655
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:10:18,numberSum_v1,1,0,9,0,0,2,2118,1295,0,53,0,3656
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:10:19,numberSum_v1,1,1,1,0,0,-1,1279,742,33,103,0,3657
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:10:20,numberSum_v1,1,0,9,1,1,2,1731,468,106,135,0,3658
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:10:22,numberSum_v1,1,1,10,0,2,4,1192,1156,37,104,0,3659
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:10:24,numberSum_v1,1,0,7,1,1,4,2283,502,110,136,0,3660
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:10:24,numberSum_v1,1,0,9,0,0,4,3198,1183,0,54,0,3661
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:10:26,numberSum_v1,1,0,6,0,2,0,1150,3124,0,28,0,3662
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:10:26,numberSum_v1,1,1,11,0,0,-4,2314,716,33,105,1,3663
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:10:28,numberSum_v1,1,0,1,1,2,4,2131,930,114,137,0,3664
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:10:28,numberSum_v1,1,0,4,0,0,4,2014,952,0,55,0,3665
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:10:30,numberSum_v1,1,1,10,0,0,-4,1542,813,29,106,0,3666
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:10:31,numberSum_v1,1,0,3,1,1,4,1511,502,118,138,1,3667
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:10:33,numberSum_v1,1,0,9,0,0,0,1902,1143,0,56,0,3668
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:10:34,numberSum_v1,1,0,15,0,0,0,1666,830,0,29,0,3669
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:10:34,numberSum_v1,1,1,10,1,1,1,1894,670,30,107,0,3670
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:10:34,numberSum_v1,1,0,12,1,1,5,1960,565,123,139,0,3671
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:10:37,numberSum_v1,1,0,12,1,1,4,1918,743,0,57,0,3672
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:10:37,numberSum_v1,1,0,15,1,1,5,1314,524,128,140,0,3673
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:10:39,numberSum_v1,1,1,9,1,1,1,1335,723,31,108,0,3674
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:10:40,numberSum_v1,1,0,10,0,0,0,1585,798,0,30,0,3675
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:10:40,numberSum_v1,1,0,4,1,1,4,1394,586,132,141,0,3676
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:10:41,numberSum_v1,1,0,12,1,1,4,1749,839,0,58,0,3677
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:10:43,numberSum_v1,1,0,7,1,1,3,1458,550,135,142,0,3678
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:10:43,numberSum_v1,1,1,9,1,1,3,1935,589,34,109,0,3679
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:10:44,numberSum_v1,1,0,1,1,1,3,1381,783,0,59,0,3680
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:10:46,numberSum_v1,1,0,1,1,2,5,1361,872,140,143,0,3681
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:10:46,numberSum_v1,1,0,15,0,0,0,2002,1119,0,31,0,3682
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:10:49,numberSum_v1,1,0,6,1,1,3,3123,815,0,60,0,3683
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:10:49,numberSum_v1,1,0,11,1,1,-2,1923,533,138,144,1,3684
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:10:49,numberSum_v1,1,1,12,1,1,2,2668,1892,36,110,0,3685
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:10:52,numberSum_v1,1,0,1,0,0,0,1248,902,0,32,0,3686
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:10:53,numberSum_v1,1,0,12,0,0,-3,1937,816,135,145,0,3687
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:10:54,numberSum_v1,1,0,6,0,0,3,2101,1615,0,61,0,3688
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:10:56,numberSum_v1,1,1,6,1,1,1,1408,3029,37,111,0,3689
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:10:56,numberSum_v1,1,0,7,1,1,0,1699,558,135,146,0,3690
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:10:57,numberSum_v1,1,0,4,0,2,1,1455,1031,0,62,0,3691
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:10:58,numberSum_v1,1,0,6,0,0,0,1684,729,0,33,0,3692
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:11:01,numberSum_v1,1,0,9,1,1,1,2723,478,136,147,0,3693
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:11:01,numberSum_v1,1,0,9,0,2,1,1510,1159,0,63,0,3694
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:11:02,numberSum_v1,1,1,12,1,1,2,3688,813,39,112,0,3695
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:11:04,numberSum_v1,1,1,15,1,1,0,1619,1086,0,34,0,3696
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:11:04,numberSum_v1,1,0,1,1,2,5,1305,1093,141,148,0,3697
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:11:06,numberSum_v1,1,0,11,1,1,-4,1333,696,137,149,1,3698
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:11:07,numberSum_v1,1,0,12,1,1,3,3654,831,0,64,0,3699
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:11:10,numberSum_v1,1,0,6,0,0,-1,1221,1004,136,150,0,3700
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:11:12,numberSum_v1,1,0,4,1,1,3,3318,695,0,65,0,3701
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:11:13,numberSum_v1,1,1,15,0,2,-2,3485,3790,37,113,0,3702
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:11:13,numberSum_v1,1,0,15,1,1,-2,1950,502,134,151,0,3703
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:11:16,numberSum_v1,1,0,9,1,2,0,2502,999,0,66,0,3704
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:11:17,numberSum_v1,1,0,12,0,2,0,3330,6434,0,35,0,3705
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:11:17,numberSum_v1,1,0,1,1,1,-2,2020,550,132,152,0,3706
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:11:17,numberSum_v1,1,1,11,1,1,3,2111,598,40,114,1,3707
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:11:19,numberSum_v1,1,0,10,1,1,0,1510,703,0,67,0,3708
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:11:20,numberSum_v1,1,0,7,0,0,-3,1540,920,129,153,0,3709
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:11:23,numberSum_v1,1,0,12,0,0,0,1670,980,0,36,0,3710
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:11:24,numberSum_v1,1,0,12,0,2,-3,1597,1047,126,154,0,3711
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:11:24,numberSum_v1,1,1,15,0,0,-1,2950,2118,39,115,0,3712
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:11:24,numberSum_v1,1,0,6,0,0,1,2374,920,0,68,0,3713
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:11:26,numberSum_v1,1,0,3,1,1,-2,1280,604,124,155,1,3714
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:11:28,numberSum_v1,1,0,1,0,0,-2,1510,919,0,69,0,3715
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:11:29,numberSum_v1,1,1,15,1,1,3,2463,725,42,116,0,3716
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:11:30,numberSum_v1,1,0,6,1,1,-2,1943,590,122,156,0,3717
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:11:31,numberSum_v1,1,0,10,1,1,0,1597,1048,0,70,0,3718
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:11:33,numberSum_v1,1,0,12,0,0,0,2519,2998,0,37,0,3719
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:11:33,numberSum_v1,1,0,6,0,0,-2,1738,929,120,157,0,3720
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:11:34,numberSum_v1,1,1,9,1,2,4,1592,1022,46,117,0,3721
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:11:35,numberSum_v1,1,0,12,1,1,1,1278,583,0,71,0,3722
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:11:37,numberSum_v1,1,0,1,0,0,-1,2336,966,119,158,0,3723
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:11:38,numberSum_v1,1,0,9,1,1,4,1534,959,0,72,0,3724
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:11:38,numberSum_v1,1,1,8,1,1,-3,1933,733,43,118,1,3725
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:11:41,numberSum_v1,1,0,1,1,2,-1,1222,1064,0,73,0,3726
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:11:43,numberSum_v1,1,1,12,0,0,2,2655,837,45,119,0,3727
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:11:44,numberSum_v1,1,0,9,0,0,-3,2173,989,116,159,0,3728
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:11:44,numberSum_v1,1,0,10,1,1,2,1332,639,0,74,0,3729
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:11:47,numberSum_v1,1,1,9,0,0,0,1983,701,45,120,0,3730
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:11:48,numberSum_v1,1,0,9,1,1,-1,2645,525,115,160,0,3731
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:11:49,numberSum_v1,1,0,7,0,0,4,2526,1167,0,75,0,3732
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:11:50,numberSum_v1,1,1,1,0,0,1,1208,804,46,121,0,3733
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:11:51,numberSum_v1,1,0,15,1,2,4,1369,934,119,161,0,3734
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:11:53,numberSum_v1,1,1,12,1,1,-4,1352,629,42,122,0,3735
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:11:54,numberSum_v1,1,1,7,1,1,0,4337,670,0,38,0,3736
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:11:55,numberSum_v1,1,0,5,1,1,-4,2607,603,115,162,1,3737
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:11:57,numberSum_v1,1,1,7,0,2,-3,1775,894,39,123,0,3738
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:11:59,numberSum_v1,1,0,4,0,0,1,1536,973,116,163,0,3739
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:12:00,numberSum_v1,1,1,10,1,2,0,1834,1255,0,39,0,3740
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:12:01,numberSum_v1,1,1,2,0,0,4,1566,686,43,124,1,3741
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:12:02,numberSum_v1,1,0,15,0,0,-1,1267,1031,115,164,0,3742
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:12:06,numberSum_v1,1,0,15,0,0,-3,1512,846,112,165,0,3743
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:12:06,numberSum_v1,1,1,15,0,0,3,2614,862,46,125,0,3744
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:12:09,numberSum_v1,1,1,1,0,0,1,1235,781,47,126,0,3745
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:12:09,numberSum_v1,1,0,10,0,2,0,1149,842,0,40,0,3746
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:12:09,numberSum_v1,1,0,1,1,2,5,1543,1021,117,166,0,3747
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:12:12,numberSum_v1,1,0,8,1,1,-3,1297,573,114,167,1,3748
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:12:13,numberSum_v1,1,1,4,0,0,2,1986,910,49,127,0,3749
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:12:14,numberSum_v1,1,1,1,1,1,0,1472,627,0,41,0,3750
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:12:15,numberSum_v1,1,0,1,1,1,-2,2122,540,112,168,0,3751
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:12:17,numberSum_v1,1,1,15,0,0,3,2127,845,52,128,0,3752
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:12:18,numberSum_v1,1,0,7,0,0,1,1355,973,113,169,0,3753
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:12:20,numberSum_v1,1,0,9,0,0,0,1461,973,0,42,0,3754
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:12:21,numberSum_v1,1,1,9,0,0,4,1590,806,56,129,0,3755
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:12:23,numberSum_v1,1,0,15,0,2,5,2305,903,118,170,0,3756
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:12:26,numberSum_v1,1,1,9,0,2,-4,1367,1229,52,130,0,3757
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:12:26,numberSum_v1,1,1,1,0,2,0,1216,1284,0,43,0,3758
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:12:26,numberSum_v1,1,0,5,0,0,5,1903,926,123,171,1,3759
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:12:29,numberSum_v1,1,1,8,0,0,4,1149,700,56,131,1,3760
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:12:30,numberSum_v1,1,0,12,0,0,5,1300,783,128,172,0,3761
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:12:30,numberSum_v1,1,0,7,1,1,4,1757,831,44,76,0,3762
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:12:32,numberSum_v1,1,0,6,0,0,4,1157,799,132,173,0,3763
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:12:32,numberSum_v1,1,1,15,0,0,4,1636,740,60,132,0,3764
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:12:33,numberSum_v1,1,0,7,1,1,1,1715,919,45,77,0,3765
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:12:34,numberSum_v1,1,1,9,1,1,0,1482,567,0,44,0,3766
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:12:35,numberSum_v1,1,0,10,0,0,5,1181,832,137,174,0,3767
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:12:37,numberSum_v1,1,0,7,0,0,-1,1086,783,44,78,0,3768
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:12:37,numberSum_v1,1,1,6,0,0,5,2207,1085,65,133,0,3769
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:12:40,numberSum_v1,1,0,15,1,1,1,1902,575,45,79,0,3770
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:12:40,numberSum_v1,1,0,4,0,0,4,3134,964,141,175,0,3771
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:12:41,numberSum_v1,1,1,15,1,1,0,2705,615,0,45,0,3772
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:12:43,numberSum_v1,1,1,15,0,0,3,2319,1141,68,134,0,3773
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:12:43,numberSum_v1,1,0,6,1,1,1,1294,631,46,80,0,3774
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:12:43,numberSum_v1,1,0,1,0,0,4,1415,758,145,176,0,3775
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:12:47,numberSum_v1,1,0,10,0,2,3,1540,1258,148,177,0,3776
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:12:47,numberSum_v1,1,0,6,1,1,-2,2174,736,44,81,0,3777
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:12:48,numberSum_v1,1,1,1,1,2,0,3174,1222,0,46,0,3778
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:12:49,numberSum_v1,1,1,6,0,0,0,2251,1011,68,135,0,3779
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:12:50,numberSum_v1,1,0,8,0,0,2,1361,842,150,178,1,3780
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:12:50,numberSum_v1,1,0,12,0,0,-2,1190,704,42,82,0,3781
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:12:52,numberSum_v1,1,1,15,0,0,0,1823,757,68,136,0,3782
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:12:53,numberSum_v1,1,0,10,0,0,-3,1166,728,39,83,0,3783
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:12:54,numberSum_v1,1,0,9,0,0,3,2164,895,153,179,0,3784
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:12:55,numberSum_v1,1,1,1,1,2,0,2005,956,0,47,0,3785
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:12:56,numberSum_v1,1,0,9,1,1,-3,1206,702,36,84,0,3786
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:12:58,numberSum_v1,1,0,15,0,0,1,1637,950,154,180,0,3787
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:12:59,numberSum_v1,1,0,15,0,0,-1,1846,728,35,85,0,3788
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:13:01,numberSum_v1,1,1,4,0,2,-4,2806,1405,64,137,0,3789
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:13:01,numberSum_v1,1,0,4,0,0,-1,1273,855,153,181,0,3790
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:13:03,numberSum_v1,1,0,15,1,2,-4,1534,1207,31,86,0,3791
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:13:03,numberSum_v1,1,0,10,1,1,1,1330,549,154,182,0,3792
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:13:07,numberSum_v1,1,0,2,0,0,-2,2054,1103,29,87,1,3793
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:13:08,numberSum_v1,1,0,7,1,2,-4,2407,1197,150,183,0,3794
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:13:08,numberSum_v1,1,1,10,1,1,0,3762,635,0,48,0,3795
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:13:11,numberSum_v1,1,1,9,1,1,-3,1863,620,61,139,0,3796
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:13:12,numberSum_v1,1,0,4,1,1,-2,2638,735,27,88,0,3797
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:13:12,numberSum_v1,1,0,2,1,1,4,2299,501,154,184,1,3798
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:13:15,numberSum_v1,1,0,10,1,1,4,1327,637,158,185,0,3799
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:13:15,numberSum_v1,1,1,6,0,0,0,1366,990,61,140,0,3800
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:13:16,numberSum_v1,1,0,12,0,0,-2,2246,751,25,89,0,3801
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:13:17,numberSum_v1,1,0,10,0,0,0,1870,3105,0,49,0,3802
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:13:17,numberSum_v1,1,0,15,1,1,4,1536,541,162,186,0,3803
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:13:19,numberSum_v1,1,0,12,0,0,-3,1597,735,22,90,0,3804
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:13:19,numberSum_v1,1,1,10,1,1,5,2400,629,66,141,0,3805
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:13:20,numberSum_v1,1,0,1,1,1,4,1202,665,166,187,0,3806
A11UQWFUDNIHIL_dg_v15,5/11/2015,23:13:22,numberSum_v1,1,0,1,1,1,-3,1518,631,19,91,0,3807
A2S3MXU8T2I5H0_dg_v15,5/11/2015,23:13:22,numberSum_v1,1,1,15,1,1,0,1602,597,0,50,0,3808
A3I9XLIHPPWPN1_dg_v15,5/11/2015,23:13:23,numberSum_v1,1,1,15,0,0,2,1436,757,68,142,0,3809
A2A07J1P6YEW6Z_dg_v15,5/11/2015,23:13:23,numberSum_v1,1,0,12,1,2,-4,1355,1019,162,188,0,3810
