MB_X,MB_Y,MF_X,MF_Y,MFonMB,Crits,Crits_incog,Choice,Subj,Round
-4.0551,-2.9909,-4.178,-1.147,0.0097195,0,0,0,30,147
-3.0551,0.009081,-1.178,4.853,0.0097195,0,0,1,30,148
-3.0551,-2.9909,-0.17798,-1.147,0.0097195,0,0,1,30,149
-3.0551,-2.9909,-3.178,-3.147,4.0097,1,0,1,30,150
-1.0551,-2.9909,-0.17798,-4.147,0.0097195,0,0,0,30,151
-3.0551,0.009081,-3.178,-0.14705,0.0097195,0,0,1,30,152
-3.0551,0.009081,-3.178,-1.147,0.0097195,0,0,1,30,153
-3.0551,2.0091,-4.178,1.853,0.0097195,0,0,1,30,154
-3.0551,5.0091,-4.178,4.853,0.0097195,0,0,1,30,155
-3.0551,5.0091,-3.178,-0.14705,-2.9903,1,0,1,30,156
4.9449,-2.9909,4.822,-4.147,0.0097195,0,0,0,30,157
-3.0551,5.0091,-4.178,-3.147,0.0097195,0,0,1,30,158
1.9449,-2.9909,4.822,-4.147,0.0097195,0,0,0,30,159
2.9449,-2.9909,2.822,-4.147,0.0097195,0,0,0,30,160
-3.0551,4.0091,-3.178,1.853,0.0097195,0,0,1,30,161
-3.0551,3.0091,-3.178,2.853,0.0097195,0,0,1,30,162
2.9449,-2.9909,3.822,-4.147,-2.9903,1,0,0,30,163
-3.0551,1.0091,-4.178,2.853,0.0097195,0,0,1,30,164
2.9449,-2.9909,0.82202,-4.147,0.0097195,0,0,0,30,165
-3.0551,2.0091,-4.178,2.853,0.0097195,0,0,1,30,166
3.9449,-2.9909,1.822,-4.147,0.0097195,0,0,0,30,167
-3.0551,4.0091,-4.178,3.853,4.0097,1,0,1,30,168
-2.0551,-2.9909,3.822,-4.147,0.0097195,0,0,1,30,169
-2.0551,2.0091,3.822,1.853,0.0097195,0,0,1,30,170
4.9449,-1.9909,-3.178,3.853,0.0097195,0,0,0,30,171
4.9449,-1.9909,4.822,-2.147,3.0097,1,0,0,30,172
-2.0551,1.0091,3.822,0.85295,0.0097195,0,0,1,30,173
-2.0551,2.0091,3.822,1.853,0.0097195,0,0,1,30,174
1.9449,-1.9909,-3.178,3.853,0.0097195,0,0,0,30,175
2.9449,-1.9909,2.822,-2.147,0.0097195,0,0,0,30,176
2.9449,-1.9909,2.822,3.853,0.0097195,0,0,0,30,177
-2.0551,3.0091,3.822,1.853,0.0097195,0,0,1,30,178
2.9449,-1.9909,2.822,-2.147,3.0097,1,0,0,30,179
2.9449,-1.9909,-0.17798,3.853,0.0097195,0,0,0,30,180
-0.055101,-1.9909,-0.17798,3.853,0.0097195,0,0,1,30,181
-0.055101,-2.9909,-0.17798,-2.147,0.0097195,0,0,0,30,182
-0.055101,-2.9909,-0.17798,-2.147,0.0097195,0,0,0,30,183
-3.0551,-1.9909,-3.178,-3.147,0.0097195,0,0,0,30,184
-2.0551,-2.9909,-3.178,-2.147,-2.9903,1,0,1,30,185
-2.0551,-1.9909,-2.178,-3.147,0.0097195,0,0,0,30,186
0.9449,-1.9909,0.82202,-3.147,0.0097195,0,0,0,30,187
-2.0551,4.0091,-3.178,-3.147,0.0097195,0,0,1,30,188
2.9449,-1.9909,2.822,-2.147,0.0097195,0,0,0,30,189
2.9449,-1.9909,3.822,-2.147,4.0097,1,0,0,30,190
3.9449,-1.9909,3.822,-3.147,0.0097195,0,0,0,30,191
4.9449,-1.9909,4.822,-3.147,0.0097195,0,0,0,30,192
3.9449,-1.9909,3.822,-2.147,0.0097195,0,0,0,30,193
4.9449,-1.9909,4.822,-3.147,0.0097195,0,0,0,30,194
0.9449,-1.9909,-4.178,-2.147,0.0097195,0,0,0,30,195
-2.0551,3.0091,-3.178,2.853,0.0097195,0,0,1,30,196
-2.0551,4.0091,-3.178,3.853,0.0097195,0,0,1,30,197
3.9449,-1.9909,0.82202,-3.147,-4.9903,1,0,0,30,198
0.9449,-1.9909,4.822,-2.147,0.0097195,0,0,0,30,199
0.9449,-1.9909,0.82202,-2.147,0.0097195,0,0,0,30,200
3.9449,-1.9909,0.82202,-2.147,0.0097195,0,0,0,30,201
3.9449,-1.9909,3.822,-2.147,-4.9903,1,0,0,30,202
3.9449,-1.9909,3.822,-2.147,0.0097195,0,0,0,30,203
-2.0551,3.0091,-3.178,2.853,0.0097195,0,0,1,30,204
-2.0551,4.0091,-3.178,3.853,0.0097195,0,0,1,30,205
3.9449,-1.9909,4.822,-3.147,-3.9903,1,0,0,30,206
2.9449,-1.9909,3.822,-2.147,0.0097195,0,0,0,30,207
2.9449,-1.9909,2.822,-2.147,-2.9903,1,0,0,30,208
-2.0551,4.0091,-3.178,2.853,0.0097195,0,0,1,30,209
-2.0551,4.0091,-3.178,3.853,0.0097195,0,0,1,30,210
-2.0551,3.0091,-3.178,2.853,0.0097195,0,0,1,30,211
3.9449,-1.9909,3.822,-2.147,0.0097195,0,0,0,30,212
4.9449,-1.9909,4.822,-2.147,0.0097195,0,0,0,30,213
4.9449,-1.9909,3.822,-2.147,-4.9903,1,0,0,30,214
1.9449,-1.9909,4.822,-2.147,0.0097195,0,0,0,30,215
-2.0551,4.0091,-3.178,3.853,0.0097195,0,0,1,30,216
4.9449,-1.9909,1.822,-3.147,0.0097195,0,0,0,30,217
3.9449,-1.9909,3.822,-3.147,0.0097195,0,0,0,30,218
3.9449,-1.9909,4.822,-2.147,2.0097,1,0,0,30,219
1.9449,-1.9909,-2.178,-3.147,0.0097195,0,0,0,30,220
1.9449,-1.9909,1.822,-3.147,0.0097195,0,0,0,30,221
3.9449,-1.9909,3.822,-3.147,0.0097195,0,0,0,30,222
-2.0551,4.0091,-3.178,1.853,3.0097,1,0,1,30,223
1.9449,-1.9909,1.822,-2.147,0.0097195,0,0,0,30,224
1.9449,-1.9909,2.822,-3.147,0.0097195,0,0,0,30,225
0.9449,-1.9909,0.82202,-3.147,0.0097195,0,0,0,30,226
-2.0551,3.0091,-3.178,1.853,0.0097195,0,0,1,30,227
0.9449,-1.9909,2.822,-3.147,0.0097195,0,0,0,30,228
-2.0551,-1.9909,-2.178,-3.147,0.0097195,0,0,1,30,229
-2.0551,-1.9909,0.82202,-2.147,-3.9903,1,0,0,30,230
-0.055101,-1.9909,-2.178,-4.147,0.0097195,0,0,0,30,231
-2.0551,-0.99092,-4.178,-0.14705,0.0097195,0,0,0,30,232
3.9449,-0.99092,3.822,-0.14705,0.0097195,0,0,0,30,233
-1.0551,3.0091,-1.178,2.853,0.0097195,0,0,1,30,234
1.9449,-0.99092,1.822,-0.14705,0.0097195,0,0,0,30,235
-1.0551,1.0091,-1.178,-2.147,0.0097195,0,0,1,30,236
-1.0551,4.0091,-1.178,3.853,0.0097195,0,0,1,30,237
-1.0551,3.0091,-0.17798,2.853,0.0097195,0,0,1,30,238
4.9449,-0.99092,0.82202,-0.14705,0.0097195,0,0,0,30,239
-1.0551,5.0091,-1.178,4.853,0.0097195,0,0,1,30,240
2.9449,-0.99092,4.822,-0.14705,0.0097195,0,0,0,30,241
-1.0551,5.0091,-1.178,4.853,0.0097195,0,0,1,30,242
-1.0551,3.0091,-0.17798,2.853,0.0097195,0,0,1,30,243
-1.0551,3.0091,-0.17798,-0.14705,0.0097195,0,0,0,30,244
-1.0551,3.0091,-1.178,-0.14705,2.0097,1,0,0,30,245
-1.0551,3.0091,-2.178,-0.14705,0.0097195,0,0,1,30,246
-1.0551,0.009081,-1.178,-0.14705,0.0097195,0,0,0,30,247
-1.0551,0.009081,-1.178,2.853,0.0097195,0,0,1,30,248
4.9449,-0.99092,4.822,-2.147,0.0097195,0,0,0,30,249
-1.0551,4.0091,-1.178,-0.14705,0.0097195,0,0,1,30,250
-0.055101,-2.9909,-2.178,-3.147,0.0097195,0,0,1,31,76
-0.055101,1.0091,-0.17798,-2.147,0.0097195,0,0,1,31,77
-0.055101,0.009081,-2.178,0.85295,0.0097195,0,0,1,31,78
-0.055101,0.009081,-0.17798,-0.14705,0.0097195,0,0,1,31,79
1.9449,0.009081,-0.17798,-2.147,0.0097195,0,0,0,31,80
0.9449,0.009081,0.82202,-2.147,0.0097195,0,0,0,31,81
-0.055101,2.0091,-2.178,1.853,0.0097195,0,0,1,31,82
2.9449,0.009081,1.822,-2.147,0.0097195,0,0,0,31,83
-0.055101,1.0091,-0.17798,0.85295,0.0097195,0,0,1,31,84
0.9449,0.009081,0.82202,-2.147,0.0097195,0,0,0,31,85
-0.055101,-1.9909,-2.178,2.853,0.0097195,0,0,1,31,86
-0.055101,-2.9909,-0.17798,-2.147,0.0097195,0,0,1,31,87
-0.055101,-2.9909,-2.178,-3.147,-3.9903,1,0,1,31,88
-0.055101,-1.9909,-0.17798,-2.147,0.0097195,0,0,1,31,89
-0.055101,2.0091,-2.178,1.853,0.0097195,0,0,1,31,90
-0.055101,3.0091,-2.178,2.853,0.0097195,0,0,1,31,91
-0.055101,3.0091,-0.17798,2.853,0.0097195,0,0,1,31,92
-0.055101,2.0091,-0.17798,1.853,0.0097195,0,0,1,31,93
-0.055101,2.0091,-0.17798,-4.147,-1.9903,1,0,1,31,94
-0.055101,4.0091,-0.17798,-2.147,0.0097195,0,0,1,31,95
3.9449,0.009081,3.822,-2.147,0.0097195,0,0,0,31,96
3.9449,0.009081,3.822,-2.147,0.0097195,0,0,0,31,97
-0.055101,4.0091,-2.178,3.853,0.0097195,0,0,1,31,98
3.9449,0.009081,3.822,-2.147,4.0097,1,0,0,31,99
-0.055101,4.0091,-0.17798,3.853,0.0097195,0,0,1,31,100
3.9449,0.009081,3.822,-2.147,0.0097195,0,0,0,31,101
4.9449,0.009081,4.822,-2.147,0.0097195,0,0,0,31,102
-0.055101,1.0091,-0.17798,0.85295,0.0097195,0,0,1,31,103
0.9449,0.009081,0.82202,-2.147,0.0097195,0,0,0,31,104
-0.055101,2.0091,-2.178,-4.147,0.0097195,0,0,1,31,105
1.9449,0.009081,1.822,-2.147,3.0097,1,0,0,31,106
-0.055101,4.0091,-0.17798,-3.147,0.0097195,0,0,1,31,107
1.9449,0.009081,3.822,-2.147,0.0097195,0,0,0,31,108
-0.055101,1.0091,-0.17798,1.853,0.0097195,0,0,1,31,109
0.9449,0.009081,0.82202,-2.147,0.0097195,0,0,0,31,110
-0.055101,1.0091,-0.17798,0.85295,0.0097195,0,0,1,31,111
-0.055101,2.0091,-0.17798,1.853,0.0097195,0,0,1,31,112
1.9449,0.009081,0.82202,-2.147,0.0097195,0,0,0,31,113
-0.055101,5.0091,-2.178,1.853,0.0097195,0,0,1,31,114
4.9449,0.009081,4.822,-2.147,3.0097,1,0,0,31,115
-0.055101,-1.9909,-0.17798,-2.147,0.0097195,0,0,1,31,116
1.9449,0.009081,1.822,-2.147,0.0097195,0,0,0,31,117
-0.055101,1.0091,-0.17798,-3.147,0.0097195,0,0,1,31,118
0.9449,0.009081,0.82202,-2.147,-4.9903,1,0,0,31,119
-0.055101,1.0091,-0.17798,2.853,0.0097195,0,0,1,31,120
0.9449,0.009081,0.82202,-2.147,0.0097195,0,0,0,31,121
-0.055101,3.0091,-2.178,4.853,0.0097195,0,0,1,31,122
-0.055101,3.0091,-2.178,2.853,0.0097195,0,0,1,31,123
1.9449,0.009081,2.822,-2.147,0.0097195,0,0,0,31,124
-0.055101,2.0091,-2.178,1.853,-3.9903,1,0,1,31,125
3.9449,0.009081,-4.178,-2.147,0.0097195,0,0,0,31,126
-0.055101,2.0091,-0.17798,1.853,0.0097195,0,0,1,31,127
-0.055101,4.0091,-0.17798,3.853,0.0097195,0,0,1,31,128
-0.055101,4.0091,-0.17798,3.853,0.0097195,0,0,1,31,129
1.9449,0.009081,1.822,-2.147,0.0097195,0,0,0,31,130
-0.055101,3.0091,-0.17798,2.853,0.0097195,0,0,1,31,131
-0.055101,3.0091,-0.17798,3.853,5.0097,1,0,1,31,132
-0.055101,3.0091,-0.17798,2.853,0.0097195,0,0,1,31,133
-0.055101,1.0091,-0.17798,4.853,0.0097195,0,0,1,31,134
-0.055101,-0.99092,-0.17798,-1.147,0.0097195,0,0,1,31,135
-0.055101,-1.9909,-0.17798,0.85295,0.0097195,0,0,1,31,136
-0.055101,0.009081,-2.178,-0.14705,0.0097195,0,0,1,31,137
-0.055101,0.009081,-2.178,-0.14705,0.0097195,0,0,1,31,138
-0.055101,0.009081,-2.178,-2.147,-4.9903,1,0,0,31,139
-0.055101,1.0091,-2.178,4.853,0.0097195,0,0,1,31,140
-0.055101,5.0091,-0.17798,0.85295,0.0097195,0,0,1,31,141
-0.055101,2.0091,-0.17798,1.853,0.0097195,0,0,1,31,142
-0.055101,1.0091,-2.178,4.853,0.0097195,0,0,1,31,143
-0.055101,0.009081,-2.178,-0.14705,0.0097195,0,0,1,31,144
-0.055101,0.009081,-0.17798,0.85295,-3.9903,1,0,1,31,145
-0.055101,1.0091,-0.17798,-4.147,0.0097195,0,0,1,31,146
-0.055101,2.0091,-0.17798,0.85295,0.0097195,0,0,1,31,147
0.9449,0.009081,0.82202,-2.147,0.0097195,0,0,0,31,148
0.9449,0.009081,0.82202,-2.147,0.0097195,0,0,0,31,149
-0.055101,1.0091,-2.178,1.853,5.0097,1,0,1,31,150
-0.055101,-0.99092,-2.178,-1.147,0.0097195,0,0,1,31,151
-0.055101,0.009081,-2.178,-0.14705,0.0097195,0,0,1,31,152
1.9449,0.009081,4.822,-2.147,0.0097195,0,0,0,31,153
-0.055101,2.0091,-2.178,1.853,0.0097195,0,0,1,31,154
-0.055101,-1.9909,-2.178,-2.147,0.0097195,0,0,1,31,155
-0.055101,-1.9909,-0.17798,1.853,5.0097,1,0,1,31,156
-4.0551,0.009081,-4.178,-2.147,0.0097195,0,0,0,31,157
0.9449,0.009081,0.82202,-2.147,0.0097195,0,0,0,31,158
2.9449,0.009081,2.822,-2.147,0.0097195,0,0,0,31,159
-0.055101,3.0091,-0.17798,2.853,0.0097195,0,0,1,31,160
-0.055101,4.0091,-0.17798,3.853,0.0097195,0,0,1,31,161
1.9449,0.009081,1.822,-2.147,0.0097195,0,0,0,31,162
-0.055101,2.0091,-2.178,4.853,3.0097,1,0,1,31,163
-2.0551,0.009081,2.822,-2.147,0.0097195,0,0,0,31,164
-0.055101,-2.9909,-0.17798,-2.147,0.0097195,0,0,1,31,165
-2.0551,0.009081,-3.178,-2.147,0.0097195,0,0,0,31,166
-1.0551,0.009081,-1.178,-2.147,0.0097195,0,0,0,31,167
-0.055101,-0.99092,-0.17798,-2.147,5.0097,1,0,1,31,168
-0.055101,-1.9909,-2.178,-2.147,0.0097195,0,0,1,31,169
-0.055101,-0.99092,-0.17798,-1.147,0.0097195,0,0,1,31,170
-0.055101,-2.9909,-0.17798,4.853,0.0097195,0,0,1,31,171
-0.055101,-2.9909,-2.178,-3.147,-3.9903,1,0,1,31,172
-2.0551,0.009081,-4.178,-2.147,0.0097195,0,0,0,31,173
-0.055101,-1.9909,-0.17798,-4.147,0.0097195,0,0,1,31,174
-0.055101,-1.9909,-2.178,-2.147,0.0097195,0,0,1,31,175
-0.055101,-2.9909,-2.178,-3.147,0.0097195,0,0,1,31,176
-2.0551,0.009081,-2.178,-2.147,0.0097195,0,0,0,31,177
-1.0551,0.009081,-1.178,-2.147,0.0097195,0,0,0,31,178
-0.055101,-0.99092,-2.178,-2.147,3.0097,1,0,1,31,179
-0.055101,-2.9909,-0.17798,2.853,0.0097195,0,0,1,31,180
-0.055101,-0.99092,-0.17798,-1.147,0.0097195,0,0,1,31,181
-0.055101,-1.9909,-0.17798,-3.147,0.0097195,0,0,1,31,182
-3.0551,0.009081,-2.178,-2.147,0.0097195,0,0,0,31,183
-1.0551,0.009081,-1.178,-2.147,0.0097195,0,0,0,31,184
-0.055101,-0.99092,-0.17798,-3.147,4.0097,1,0,1,31,185
-2.0551,0.009081,3.822,-2.147,0.0097195,0,0,0,31,186
-0.055101,2.0091,-0.17798,-2.147,0.0097195,0,0,1,31,187
-0.055101,0.009081,-0.17798,1.853,0.0097195,0,0,1,31,188
-0.055101,0.009081,-0.17798,-0.14705,0.0097195,0,0,1,31,189
-0.055101,0.009081,-0.17798,-0.14705,-2.9903,1,0,1,31,190
-0.055101,3.0091,-0.17798,2.853,0.0097195,0,0,1,31,191
-0.055101,2.0091,-0.17798,-3.147,0.0097195,0,0,1,31,192
3.9449,0.009081,1.822,-2.147,0.0097195,0,0,0,31,193
-0.055101,3.0091,-2.178,3.853,0.0097195,0,0,1,31,194
4.9449,0.009081,2.822,-2.147,0.0097195,0,0,0,31,195
2.9449,0.009081,2.822,-2.147,0.0097195,0,0,0,31,196
0.9449,0.009081,0.82202,-2.147,0.0097195,0,0,0,31,197
-0.055101,1.0091,-2.178,4.853,4.0097,1,0,1,31,198
-0.055101,4.0091,-2.178,3.853,0.0097195,0,0,1,31,199
-0.055101,4.0091,-0.17798,3.853,0.0097195,0,0,1,31,200
-0.055101,4.0091,-2.178,3.853,0.0097195,0,0,1,31,201
-0.055101,4.0091,-0.17798,3.853,-2.9903,1,0,1,31,202
-0.055101,4.0091,-2.178,-3.147,0.0097195,0,0,1,31,203
4.9449,0.009081,3.822,-2.147,0.0097195,0,0,0,31,204
-0.055101,4.0091,-0.17798,3.853,0.0097195,0,0,1,31,205
-0.055101,4.0091,-2.178,4.853,-3.9903,1,0,1,31,206
-0.055101,5.0091,-0.17798,-4.147,0.0097195,0,0,1,31,207
-0.055101,3.0091,-0.17798,2.853,0.0097195,0,0,1,31,208
-0.055101,4.0091,-0.17798,3.853,0.0097195,0,0,1,31,209
-0.055101,3.0091,-2.178,4.853,0.0097195,0,0,1,31,210
2.9449,0.009081,2.822,-2.147,1.0097,1,0,0,31,211
-0.055101,4.0091,-2.178,-1.147,0.0097195,0,0,1,31,212
1.9449,0.009081,3.822,-2.147,0.0097195,0,0,0,31,213
-0.055101,2.0091,-0.17798,1.853,3.0097,1,0,1,31,214
2.9449,0.009081,2.822,-2.147,0.0097195,0,0,0,31,215
2.9449,0.009081,3.822,-2.147,0.0097195,0,0,0,31,216
-0.055101,0.009081,-0.17798,-2.147,0.0097195,0,0,0,31,217
-0.055101,-2.9909,-2.178,2.853,0.0097195,0,0,1,31,218
-3.0551,0.009081,-3.178,-2.147,4.0097,1,0,0,31,219
-0.055101,-0.99092,-0.17798,-1.147,0.0097195,0,0,1,31,220
-0.055101,-1.9909,-2.178,-4.147,0.0097195,0,0,1,31,221
-0.055101,-1.9909,-0.17798,-2.147,0.0097195,0,0,1,31,222
-2.0551,0.009081,-2.178,-2.147,-4.9903,1,0,0,31,223
-0.055101,4.0091,-0.17798,4.853,0.0097195,0,0,1,31,224
-0.055101,4.0091,-0.17798,3.853,0.0097195,0,0,1,31,225
-0.055101,4.0091,-0.17798,3.853,3.0097,1,0,1,31,226
-1.0551,0.009081,2.822,-2.147,0.0097195,0,0,0,31,227
-0.055101,-0.99092,-0.17798,-1.147,0.0097195,0,0,1,31,228
-0.055101,0.009081,-0.17798,-2.147,0.0097195,0,0,0,31,229
-0.055101,0.009081,-0.17798,-1.147,3.0097,1,0,1,31,230
-0.055101,-1.9909,-2.178,-2.147,0.0097195,0,0,1,31,231
-0.055101,0.009081,-0.17798,2.853,0.0097195,0,0,1,31,232
-0.055101,-1.9909,-2.178,-0.14705,0.0097195,0,0,1,31,233
-2.0551,0.009081,-2.178,-2.147,0.0097195,0,0,0,31,234
-0.055101,2.0091,-2.178,-2.147,0.0097195,0,0,1,31,235
-0.055101,4.0091,-0.17798,3.853,0.0097195,0,0,1,31,236
-0.055101,4.0091,-0.17798,3.853,0.0097195,0,0,1,31,237
0.9449,0.009081,1.822,-2.147,0.0097195,0,0,0,31,238
-0.055101,-0.99092,-0.17798,0.85295,0.0097195,0,0,1,31,239
-0.055101,0.009081,-0.17798,-1.147,0.0097195,0,0,1,31,240
-0.055101,2.0091,-0.17798,-0.14705,0.0097195,0,0,1,31,241
-0.055101,-2.9909,-2.178,-3.147,0.0097195,0,0,1,31,242
-0.055101,-2.9909,-0.17798,1.853,0.0097195,0,0,1,31,243
-3.0551,0.009081,-3.178,-2.147,0.0097195,0,0,0,31,244
-0.055101,-2.9909,-2.178,-3.147,5.0097,1,0,1,31,245
-0.055101,-2.9909,-2.178,-3.147,0.0097195,0,0,1,31,246
-0.055101,-2.9909,-0.17798,-3.147,0.0097195,0,0,1,31,247
-0.055101,-1.9909,-2.178,-2.147,0.0097195,0,0,1,31,248
-0.055101,0.009081,4.822,-2.147,0.0097195,0,0,0,31,249
-0.055101,2.0091,-0.17798,1.853,0.0097195,0,0,1,31,250
-2.0551,5.0091,-2.178,-3.147,0.0097195,0,0,0,32,76
4.9449,5.0091,-1.178,-3.147,0.0097195,0,0,0,32,77
0.9449,5.0091,0.82202,4.853,0.0097195,0,0,0,32,78
4.9449,3.0091,4.822,4.853,0.0097195,0,0,1,32,79
4.9449,1.0091,4.822,0.85295,0.0097195,0,0,1,32,80
4.9449,3.0091,4.822,2.853,0.0097195,0,0,1,32,81
2.9449,5.0091,-1.178,-3.147,0.0097195,0,0,0,32,82
3.9449,5.0091,3.822,-3.147,0.0097195,0,0,0,32,83
2.9449,5.0091,2.822,-3.147,0.0097195,0,0,0,32,84
4.9449,4.0091,4.822,2.853,0.0097195,0,0,1,32,85
4.9449,5.0091,4.822,-3.147,0.0097195,0,0,0,32,86
2.9449,5.0091,2.822,-3.147,0.0097195,0,0,0,32,87
2.9449,5.0091,3.822,-3.147,4.0097,1,0,0,32,88
4.9449,5.0091,4.822,4.853,0.0097195,0,0,0,32,89
4.9449,5.0091,4.822,-3.147,0.0097195,0,0,0,32,90
4.9449,2.0091,4.822,-4.147,0.0097195,0,0,1,32,91
0.9449,5.0091,0.82202,-3.147,0.0097195,0,0,0,32,92
4.9449,-1.9909,4.822,-2.147,0.0097195,0,0,1,32,93
-2.0551,5.0091,1.822,4.853,3.0097,1,0,0,32,94
-3.0551,5.0091,-3.178,4.853,0.0097195,0,0,1,32,95
-3.0551,-1.9909,-3.178,-3.147,0.0097195,0,0,0,32,96
-2.0551,-2.9909,-2.178,-3.147,0.0097195,0,0,0,32,97
-3.0551,3.0091,-3.178,2.853,0.0097195,0,0,1,32,98
-3.0551,3.0091,-3.178,-3.147,-3.9903,1,0,1,32,99
-3.0551,4.0091,-3.178,3.853,0.0097195,0,0,1,32,100
-3.0551,3.0091,-3.178,2.853,0.0097195,0,0,1,32,101
-3.0551,5.0091,-3.178,-4.147,0.0097195,0,0,1,32,102
3.9449,-2.9909,3.822,-3.147,0.0097195,0,0,0,32,103
1.9449,-2.9909,1.822,-3.147,0.0097195,0,0,0,32,104
4.9449,-2.9909,4.822,-3.147,0.0097195,0,0,0,32,105
-3.0551,5.0091,-3.178,4.853,-1.9903,1,0,0,32,106
-1.0551,5.0091,-1.178,4.853,0.0097195,0,0,0,32,107
-0.055101,5.0091,-3.178,4.853,0.0097195,0,0,0,32,108
4.9449,0.009081,-2.178,-0.14705,0.0097195,0,0,0,32,109
-0.055101,2.0091,-0.17798,1.853,0.0097195,0,0,1,32,110
-0.055101,2.0091,-0.17798,4.853,0.0097195,0,0,0,32,111
-1.0551,2.0091,-1.178,4.853,0.0097195,0,0,1,32,112
-1.0551,3.0091,-0.17798,1.853,0.0097195,0,0,0,32,113
2.9449,0.009081,1.822,-1.147,0.0097195,0,0,0,32,114
-0.055101,3.0091,-0.17798,2.853,5.0097,1,0,1,32,115
-3.0551,0.009081,4.822,-1.147,0.0097195,0,0,1,32,116
-3.0551,-2.9909,4.822,-3.147,0.0097195,0,0,1,32,117
-3.0551,-1.9909,4.822,-2.147,0.0097195,0,0,1,32,118
-2.0551,-2.9909,-0.17798,-3.147,-3.9903,1,0,0,32,119
-3.0551,-2.9909,3.822,-3.147,0.0097195,0,0,0,32,120
-4.0551,-2.9909,-4.178,-3.147,0.0097195,0,0,1,32,121
-4.0551,-1.9909,-3.178,4.853,0.0097195,0,0,1,32,122
-4.0551,-3.9909,-3.178,-2.147,0.0097195,0,0,1,32,123
-4.0551,-1.9909,-3.178,-4.147,0.0097195,0,0,0,32,124
-2.0551,-3.9909,-4.178,-4.147,5.0097,1,0,1,32,125
-2.0551,1.0091,-4.178,0.85295,0.0097195,0,0,0,32,126
0.9449,4.0091,4.822,3.853,0.0097195,0,0,1,32,127
-0.055101,1.0091,-0.17798,0.85295,0.0097195,0,0,1,32,128
-0.055101,2.0091,-0.17798,1.853,0.0097195,0,0,0,32,129
1.9449,2.0091,1.822,-2.147,0.0097195,0,0,0,32,130
1.9449,-2.9909,1.822,-3.147,0.0097195,0,0,1,32,131
-3.0551,2.0091,4.822,1.853,-2.9903,1,0,0,32,132
1.9449,2.0091,2.822,-2.147,0.0097195,0,0,1,32,133
1.9449,2.0091,1.822,2.853,0.0097195,0,0,0,32,134
2.9449,2.0091,2.822,2.853,0.0097195,0,0,1,32,135
-4.0551,3.0091,1.822,1.853,0.0097195,0,0,1,32,136
-4.0551,1.0091,-4.178,0.85295,0.0097195,0,0,0,32,137
0.9449,0.009081,2.822,-0.14705,0.0097195,0,0,0,32,138
-0.055101,1.0091,-0.17798,0.85295,-3.9903,1,0,1,32,139
3.9449,0.009081,-4.178,-0.14705,0.0097195,0,0,1,32,140
3.9449,5.0091,-4.178,4.853,0.0097195,0,0,0,32,141
1.9449,5.0091,1.822,4.853,0.0097195,0,0,1,32,142
-0.055101,2.0091,1.822,3.853,0.0097195,0,0,1,32,143
-0.055101,1.0091,1.822,1.853,0.0097195,0,0,1,32,144
-0.055101,1.0091,-0.17798,0.85295,4.0097,1,0,0,32,145
-0.055101,1.0091,-0.17798,0.85295,0.0097195,0,0,1,32,146
-0.055101,5.0091,-0.17798,4.853,0.0097195,0,0,0,32,147
4.9449,5.0091,1.822,4.853,0.0097195,0,0,1,32,148
3.9449,5.0091,3.822,4.853,0.0097195,0,0,1,32,149
4.9449,4.0091,1.822,3.853,3.0097,1,0,1,32,150
4.9449,0.009081,-3.178,-0.14705,0.0097195,0,0,0,32,151
3.9449,0.009081,1.822,-0.14705,0.0097195,0,0,1,32,152
3.9449,-1.9909,3.822,-2.147,0.0097195,0,0,1,32,153
3.9449,-3.9909,1.822,-4.147,0.0097195,0,0,1,32,154
-3.0551,4.0091,3.822,3.853,0.0097195,0,0,1,32,155
3.9449,-2.9909,1.822,-3.147,-4.9903,1,0,1,32,156
3.9449,-1.9909,4.822,-2.147,0.0097195,0,0,0,32,157
-3.0551,-1.9909,-3.178,-2.147,0.0097195,0,0,1,32,158
-3.0551,-0.99092,1.822,3.853,0.0097195,0,0,0,32,159
0.9449,-0.99092,0.82202,-1.147,0.0097195,0,0,1,32,160
0.9449,1.0091,0.82202,0.85295,0.0097195,0,0,1,32,161
0.9449,1.0091,3.822,-3.147,-2.9903,1,0,1,32,162
0.9449,1.0091,0.82202,2.853,-3.9903,1,0,1,32,163
0.9449,3.0091,3.822,2.853,0.0097195,0,0,0,32,164
0.9449,3.0091,0.82202,3.853,-3.9903,1,0,1,32,165
0.9449,5.0091,0.82202,4.853,0.0097195,0,0,0,32,166
-3.0551,5.0091,-3.178,2.853,0.0097195,0,0,1,32,167
-3.0551,5.0091,-3.178,4.853,4.0097,1,0,0,32,168
-0.055101,5.0091,3.822,3.853,0.0097195,0,0,0,32,169
0.9449,5.0091,0.82202,3.853,0.0097195,0,0,1,32,170
4.9449,1.0091,4.822,0.85295,0.0097195,0,0,1,32,171
0.9449,5.0091,-0.17798,4.853,-4.9903,1,0,1,32,172
0.9449,1.0091,4.822,4.853,0.0097195,0,0,0,32,173
0.9449,-0.99092,-0.17798,-1.147,0.0097195,0,0,0,32,174
-1.0551,-2.9909,-1.178,4.853,0.0097195,0,0,0,32,175
-1.0551,-2.9909,-1.178,4.853,0.0097195,0,0,1,32,176
-1.0551,-0.99092,-3.178,-1.147,0.0097195,0,0,1,32,177
