MB,MF,SMF,MFonMB,Choice,Subj
-1.0485,1.0379,-1.8077,-0.90907,0,39
-2.0485,-1.9621,-1.8077,-1.9091,0,39
-1.0485,-0.9621,-0.80771,-0.90907,0,39
-2.0485,-1.9621,-1.8077,-1.9091,0,39
-1.0485,-0.9621,-0.80771,-0.90907,0,39
2.9515,-1.9621,3.1923,3.0909,1,39
-2.0485,2.0379,-1.8077,-1.9091,1,39
-2.0485,-0.9621,2.1923,-1.9091,1,39
1.9515,0.037897,2.1923,2.0909,1,39
-1.0485,-1.9621,1.1923,-0.90907,0,39
2.9515,-0.9621,-2.8077,3.0909,0,39
1.9515,2.0379,2.1923,2.0909,1,39
3.9515,1.0379,0.19229,4.0909,1,39
-4.0485,-3.9621,-3.8077,-3.9091,0,39
-3.0485,3.0379,3.1923,-2.9091,1,39
-3.0485,3.0379,3.1923,-2.9091,1,39
-3.0485,3.0379,3.1923,-2.9091,1,39
0.9515,-1.9621,1.1923,1.0909,0,39
2.9515,3.0379,3.1923,3.0909,1,40
2.9515,3.0379,3.1923,3.0909,1,40
-3.0485,-2.9621,-1.8077,-2.9091,1,40
-3.0485,3.0379,3.1923,-2.9091,0,40
2.9515,-1.9621,3.1923,3.0909,1,40
2.9515,3.0379,3.1923,3.0909,0,40
1.9515,-0.9621,3.1923,2.0909,1,40
-1.0485,-1.9621,-0.80771,-0.90907,1,40
-1.0485,-1.9621,3.1923,-0.90907,0,40
0.9515,-0.9621,-0.80771,1.0909,1,40
-3.0485,-0.9621,-2.8077,-2.9091,1,40
1.9515,2.0379,2.1923,2.0909,0,40
-3.0485,1.0379,1.1923,1.0909,1,40
-1.0485,1.0379,-1.8077,-1.9091,0,40
-1.0485,6.0379,6.1923,-0.90907,1,40
4.9515,-0.9621,-0.80771,-0.90907,0,40
-0.048504,2.0379,2.1923,0.090934,0,40
0.9515,0.037897,1.1923,1.0909,1,40
0.9515,1.0379,1.1923,1.0909,1,40
0.9515,-0.9621,-0.80771,-0.90907,1,40
0.9515,-0.9621,-0.80771,-0.90907,1,40
-0.048504,0.037897,0.19229,0.090934,1,40
-1.0485,-5.9621,-0.80771,-0.90907,1,40
1.9515,-5.9621,-0.80771,1.0909,0,40
-6.0485,2.0379,-5.8077,-5.9091,0,40
-2.0485,-0.9621,-0.80771,2.0909,1,40
-0.048504,-2.9621,5.1923,0.090934,0,40
1.9515,2.0379,2.1923,2.0909,0,40
-2.0485,-1.9621,-1.8077,-1.9091,0,40
-3.0485,-6.9621,-2.8077,-2.9091,0,40
4.9515,5.0379,5.1923,5.0909,1,40
-7.0485,5.0379,-6.8077,-6.9091,0,40
1.9515,2.0379,2.1923,2.0909,1,40
-6.0485,-5.9621,-5.8077,-5.9091,0,40
4.9515,-4.9621,5.1923,5.0909,1,40
4.9515,5.0379,0.19229,5.0909,1,40
-5.0485,-4.9621,-4.8077,-4.9091,0,40
7.9515,-4.9621,8.1923,8.0909,1,40
0.9515,-4.9621,-1.8077,2.0909,1,40
-1.0485,-0.9621,-0.80771,-0.90907,0,40
-2.0485,-1.9621,-1.8077,-1.9091,0,40
3.9515,5.0379,5.1923,4.0909,1,40
-5.0485,6.0379,-4.8077,-4.9091,1,40
2.9515,3.0379,3.1923,3.0909,0,40
1.9515,2.0379,2.1923,2.0909,1,40
-2.0485,-1.9621,6.1923,-1.9091,0,40
-3.0485,-2.9621,-2.8077,-2.9091,0,40
4.9515,-2.9621,-1.8077,-1.9091,0,40
5.9515,-5.9621,6.1923,6.0909,1,40
-2.0485,2.0379,-2.8077,-2.9091,0,40
5.9515,2.0379,2.1923,2.0909,0,40
-1.0485,-0.9621,-0.80771,-0.90907,0,40
-1.0485,2.0379,2.1923,-0.90907,0,40
0.9515,2.0379,2.1923,1.0909,1,40
1.9515,6.0379,2.1923,2.0909,1,40
-0.048504,0.037897,0.19229,0.090934,0,40
-5.0485,-4.9621,-4.8077,-4.9091,0,40
-0.048504,0.037897,0.19229,0.090934,1,40
-5.0485,0.037897,-4.8077,-4.9091,0,40
2.9515,3.0379,3.1923,3.0909,1,40
-0.048504,0.037897,0.19229,0.090934,1,40
-0.048504,-2.9621,0.19229,0.090934,1,40
-3.0485,-3.9621,-4.8077,-2.9091,0,40
-0.048504,3.0379,0.19229,0.090934,0,40
0.9515,2.0379,4.1923,-3.9091,1,40
0.9515,1.0379,1.1923,1.0909,1,40
0.9515,-2.9621,0.19229,1.0909,1,40
-0.048504,1.0379,1.1923,1.0909,1,40
-0.048504,0.037897,0.19229,0.090934,0,40
1.9515,2.0379,2.1923,2.0909,1,40
-2.0485,4.0379,-2.8077,-1.9091,0,40
3.9515,-2.9621,4.1923,4.0909,1,40
2.9515,3.0379,3.1923,3.0909,1,40
-0.048504,2.0379,-1.8077,-1.9091,1,40
1.9515,-2.9621,2.1923,2.0909,0,40
-3.0485,2.0379,-2.8077,-2.9091,1,40
1.9515,-2.9621,2.1923,2.0909,1,40
1.9515,2.0379,2.1923,2.0909,1,40
0.9515,-1.9621,1.1923,1.0909,0,40
0.9515,1.0379,1.1923,1.0909,0,40
-3.0485,1.0379,-2.8077,-2.9091,0,40
0.9515,1.0379,1.1923,1.0909,1,40
0.9515,1.0379,1.1923,1.0909,1,40
-0.048504,0.037897,0.19229,0.090934,1,40
-3.0485,-2.9621,-2.8077,-2.9091,1,40
-0.048504,0.037897,0.19229,0.090934,1,40
0.9515,-0.9621,0.19229,0.090934,1,40
1.9515,0.037897,1.1923,-1.9091,1,40
-0.048504,3.0379,0.19229,0.090934,0,40
-1.0485,-0.9621,-0.80771,-0.90907,0,40
2.9515,-1.9621,-1.8077,3.0909,1,40
-1.0485,0.037897,-2.8077,-0.90907,1,40
-1.0485,-0.9621,-0.80771,-0.90907,0,40
2.9515,-1.9621,3.1923,0.090934,1,40
-4.0485,-0.9621,-0.80771,-3.9091,0,40
-3.0485,-3.9621,-3.8077,-2.9091,0,40
-5.0485,3.0379,-4.8077,-4.9091,0,40
5.9515,3.0379,0.19229,6.0909,1,40
6.9515,7.0379,7.1923,7.0909,1,40
3.9515,-2.9621,1.1923,1.0909,0,40
2.9515,-3.9621,3.1923,3.0909,0,40
3.9515,3.0379,6.1923,4.0909,1,40
-3.0485,4.0379,-2.8077,-2.9091,0,40
-2.0485,-6.9621,-2.8077,-2.9091,0,40
-7.0485,-0.9621,-6.8077,-6.9091,0,40
-1.0485,4.0379,-2.8077,-1.9091,0,40
-2.0485,-7.9621,-0.80771,-0.90907,0,40
-2.0485,-1.9621,-1.8077,-1.9091,1,40
7.9515,2.0379,-3.8077,8.0909,1,40
-0.048504,0.037897,0.19229,0.090934,1,40
7.9515,-0.9621,0.19229,0.090934,1,40
7.9515,1.0379,1.1923,1.0909,1,40
-1.0485,-5.9621,-0.80771,-0.90907,0,40
5.9515,-1.9621,-5.8077,-5.9091,1,40
6.9515,-1.9621,1.1923,4.0909,1,40
6.9515,-6.9621,-6.8077,-6.9091,1,40
-9.0485,0.037897,0.19229,-8.9091,0,40
0.9515,0.037897,0.19229,1.0909,0,40
-1.0485,-0.9621,-0.80771,-0.90907,0,40
-0.048504,1.0379,0.19229,0.090934,1,40
-2.0485,2.0379,2.1923,-1.9091,0,40
-9.0485,-1.9621,-8.8077,-8.9091,1,40
-3.0485,1.0379,-2.8077,-2.9091,1,40
-1.0485,9.0379,1.1923,1.0909,1,40
-2.0485,-2.9621,-1.8077,1.0909,0,40
-2.0485,-1.9621,-1.8077,-1.9091,0,40
-3.0485,-2.9621,-2.8077,-2.9091,1,40
6.9515,1.0379,-3.8077,4.0909,0,40
-8.0485,8.0379,8.1923,8.0909,0,40
-2.0485,7.0379,-1.8077,-1.9091,1,40
-2.0485,5.0379,1.1923,-1.9091,0,40
-2.0485,-1.9621,-1.8077,-1.9091,0,40
-3.0485,8.0379,-1.8077,-2.9091,1,40
6.9515,-2.9621,7.1923,7.0909,1,40
4.9515,3.0379,8.1923,5.0909,1,40
-3.0485,6.0379,-2.8077,-2.9091,0,40
-6.0485,-4.9621,-4.8077,-4.9091,0,40
4.9515,-2.9621,-4.8077,-4.9091,1,40
-5.0485,-1.9621,-8.8077,-4.9091,0,40
3.9515,4.0379,4.1923,4.0909,1,40
4.9515,-2.9621,5.1923,5.0909,1,40
-4.0485,-3.9621,-3.8077,-3.9091,0,40
3.9515,-5.9621,-5.8077,4.0909,1,40
-7.0485,-6.9621,-6.8077,-6.9091,0,40
1.9515,2.0379,-1.8077,2.0909,1,40
-3.0485,-1.9621,-2.8077,-2.9091,0,40
-1.0485,-2.9621,-2.8077,-0.90907,0,40
1.9515,2.0379,2.1923,2.0909,1,40
-7.0485,3.0379,-6.8077,1.0909,0,40
-2.0485,1.0379,-0.80771,-1.9091,0,40
0.9515,2.0379,2.1923,2.0909,0,40
-2.0485,-1.9621,-1.8077,-1.9091,0,40
0.9515,-0.9621,1.1923,1.0909,1,40
0.9515,1.0379,1.1923,1.0909,0,40
-1.0485,1.0379,1.1923,-0.90907,1,40
2.9515,-0.9621,3.1923,3.0909,0,40
-1.0485,1.0379,1.1923,-0.90907,0,40
-4.0485,0.037897,-3.8077,-3.9091,0,40
-1.0485,-0.9621,-6.8077,-0.90907,1,40
-0.048504,1.0379,1.1923,0.090934,1,40
-2.0485,-1.9621,-1.8077,-1.9091,0,40
-1.0485,-0.9621,-0.80771,-0.90907,0,40
3.9515,-1.9621,4.1923,4.0909,0,40
0.9515,-1.9621,-1.8077,1.0909,1,40
-2.0485,-0.9621,2.1923,-1.9091,0,40
4.9515,0.037897,3.1923,5.0909,1,40
0.9515,-0.9621,-0.80771,1.0909,0,40
4.9515,5.0379,5.1923,5.0909,1,40
1.9515,2.0379,2.1923,2.0909,0,40
3.9515,4.0379,0.19229,4.0909,1,40
-2.0485,4.0379,-4.8077,-1.9091,0,40
-3.0485,3.0379,3.1923,-2.9091,0,40
-3.0485,-2.9621,-2.8077,-2.9091,0,40
-3.0485,-2.9621,-2.8077,-2.9091,0,40
0.9515,-2.9621,1.1923,1.0909,1,40
2.9515,3.0379,3.1923,3.0909,0,41
-4.0485,-3.9621,-3.8077,-3.9091,0,41
-4.0485,-2.9621,0.19229,-3.9091,1,41
-3.0485,3.0379,-2.8077,-2.9091,0,41
3.9515,-1.9621,4.1923,4.0909,1,41
2.9515,3.0379,3.1923,3.0909,0,41
1.9515,-0.9621,-3.8077,2.0909,0,41
-1.0485,-1.9621,-2.8077,-0.90907,0,41
-0.048504,0.037897,0.19229,0.090934,0,41
0.9515,-0.9621,-0.80771,1.0909,1,41
-4.0485,-3.9621,-3.8077,-3.9091,0,41
1.9515,2.0379,2.1923,2.0909,1,41
-5.0485,2.0379,-2.8077,-4.9091,0,41
4.9515,5.0379,5.1923,5.0909,1,41
-2.0485,3.0379,-0.80771,-1.9091,1,41
4.9515,4.0379,4.1923,4.0909,1,41
-5.0485,-4.9621,-4.8077,-4.9091,0,41
-2.0485,5.0379,-1.8077,-1.9091,0,41
1.9515,-4.9621,2.1923,2.0909,0,41
0.9515,-0.9621,-0.80771,-0.90907,1,41
0.9515,-5.9621,-0.80771,1.0909,0,41
0.9515,1.0379,1.1923,1.0909,1,41
-1.0485,1.0379,1.1923,1.0909,0,41
1.9515,2.0379,2.1923,2.0909,1,41
-6.0485,2.0379,-5.8077,-5.9091,0,41
2.9515,3.0379,3.1923,3.0909,1,41
-2.0485,-2.9621,5.1923,5.0909,0,41
1.9515,2.0379,2.1923,2.0909,1,41
-2.0485,-1.9621,-1.8077,-1.9091,0,41
-3.0485,-6.9621,-2.8077,-2.9091,1,41
2.9515,-6.9621,-2.8077,3.0909,1,41
-7.0485,-6.9621,-6.8077,-6.9091,1,41
3.9515,4.0379,4.1923,4.0909,1,41
-4.0485,-4.9621,-6.8077,-3.9091,1,41
4.9515,8.0379,-3.8077,5.0909,1,41
3.9515,4.0379,4.1923,4.0909,1,41
-5.0485,-3.9621,-3.8077,-4.9091,0,41
3.9515,-4.9621,8.1923,4.0909,0,41
0.9515,-2.9621,1.1923,1.0909,1,41
-1.0485,-0.9621,-0.80771,-0.90907,1,41
-6.0485,-5.9621,-5.8077,-5.9091,0,41
2.9515,5.0379,5.1923,3.0909,1,41
-6.0485,-5.9621,-5.8077,-5.9091,1,41
2.9515,3.0379,3.1923,3.0909,0,41
1.9515,2.0379,2.1923,2.0909,1,41
-2.0485,-1.9621,-3.8077,-1.9091,1,41
-3.0485,-1.9621,-3.8077,-1.9091,0,41
4.9515,-2.9621,-1.8077,-1.9091,1,41
2.9515,2.0379,3.1923,3.0909,0,41
-2.0485,2.0379,2.1923,2.0909,0,41
2.9515,-1.9621,-1.8077,-1.9091,1,41
-1.0485,-0.9621,-0.80771,-0.90907,0,41
-1.0485,1.0379,1.1923,-0.90907,0,41
2.9515,1.0379,1.1923,1.0909,0,41
1.9515,-0.9621,-1.8077,2.0909,0,41
-1.0485,-0.9621,-0.80771,-0.90907,1,41
1.9515,2.0379,2.1923,2.0909,0,41
0.9515,0.037897,0.19229,1.0909,1,41
-2.0485,0.037897,-5.8077,-5.9091,1,41
-0.048504,0.037897,2.1923,1.0909,1,41
-0.048504,0.037897,0.19229,0.090934,0,41
-0.048504,0.037897,0.19229,0.090934,0,41
-2.0485,0.037897,0.19229,0.090934,1,41
-0.048504,0.037897,0.19229,0.090934,0,41
0.9515,-0.9621,-0.80771,1.0909,1,41
0.9515,1.0379,1.1923,1.0909,1,41
0.9515,1.0379,0.19229,1.0909,1,41
-1.0485,1.0379,-0.80771,-0.90907,0,41
-4.0485,4.0379,1.1923,4.0909,0,41
1.9515,2.0379,2.1923,2.0909,1,41
-2.0485,4.0379,1.1923,1.0909,0,41
3.9515,-2.9621,4.1923,4.0909,1,41
2.9515,3.0379,3.1923,3.0909,1,41
-4.0485,2.0379,-1.8077,-1.9091,0,41
1.9515,2.0379,2.1923,2.0909,0,41
-3.0485,2.0379,-2.8077,-2.9091,1,41
1.9515,2.0379,2.1923,2.0909,1,41
1.9515,2.0379,2.1923,2.0909,1,41
0.9515,-1.9621,1.1923,1.0909,0,41
0.9515,1.0379,1.1923,1.0909,1,41
0.9515,-0.9621,4.1923,1.0909,0,41
0.9515,1.0379,1.1923,1.0909,1,41
0.9515,1.0379,3.1923,3.0909,1,41
-0.048504,0.037897,0.19229,0.090934,1,41
-3.0485,-2.9621,-2.8077,-2.9091,0,41
-0.048504,0.037897,0.19229,0.090934,1,41
0.9515,-0.9621,0.19229,0.090934,1,41
1.9515,0.037897,1.1923,-1.9091,1,41
-0.048504,3.0379,0.19229,0.090934,1,41
-1.0485,1.0379,1.1923,-0.90907,1,41
2.9515,-1.9621,-1.8077,3.0909,1,41
-2.0485,0.037897,-2.8077,-1.9091,0,41
-3.0485,-1.9621,-1.8077,-2.9091,0,41
2.9515,1.0379,3.1923,0.090934,1,41
-4.0485,-2.9621,-2.8077,-3.9091,0,41
-3.0485,-3.9621,-3.8077,-2.9091,0,41
-5.0485,3.0379,-4.8077,-4.9091,1,41
3.9515,3.0379,0.19229,4.0909,1,41
6.9515,7.0379,7.1923,7.0909,1,41
3.9515,4.0379,4.1923,4.0909,1,41
2.9515,-3.9621,3.1923,3.0909,1,41
3.9515,5.0379,5.1923,-3.9091,1,41
-3.0485,-2.9621,-2.8077,-2.9091,0,41
-2.0485,-6.9621,-0.80771,-0.90907,0,41
-7.0485,-0.9621,-6.8077,-6.9091,1,41
-1.0485,8.0379,-2.8077,-1.9091,0,41
-2.0485,8.0379,-0.80771,-0.90907,0,41
-2.0485,-1.9621,-1.8077,-1.9091,1,41
7.9515,2.0379,-3.8077,7.0909,1,41
-0.048504,0.037897,0.19229,0.090934,0,41
7.9515,0.037897,0.19229,0.090934,1,41
7.9515,1.0379,1.1923,1.0909,0,41
-1.0485,1.0379,2.1923,-0.90907,0,41
5.9515,-1.9621,1.1923,6.0909,1,41
6.9515,-1.9621,8.1923,6.0909,1,41
6.9515,-6.9621,-6.8077,-6.9091,1,41
-9.0485,0.037897,0.19229,-8.9091,0,41
0.9515,0.037897,1.1923,1.0909,1,41
-2.0485,-8.9621,-0.80771,-1.9091,0,41
-0.048504,5.0379,0.19229,0.090934,1,41
-2.0485,2.0379,2.1923,-1.9091,0,41
-9.0485,-1.9621,-8.8077,-8.9091,1,41
-3.0485,1.0379,-2.8077,-2.9091,0,41
-1.0485,4.0379,1.1923,1.0909,0,41
-2.0485,-2.9621,-1.8077,-1.9091,1,41
-0.048504,9.0379,-1.8077,-1.9091,1,41
3.9515,0.037897,4.1923,4.0909,1,41
3.9515,-1.9621,4.1923,4.0909,0,41
-8.0485,8.0379,8.1923,8.0909,0,41
-1.0485,7.0379,-0.80771,-0.90907,0,41
-2.0485,5.0379,0.19229,2.0909,1,41
-2.0485,-1.9621,-1.8077,-1.9091,1,41
0.9515,1.0379,1.1923,1.0909,1,41
6.9515,7.0379,7.1923,7.0909,1,41
4.9515,3.0379,8.1923,5.0909,1,41
-3.0485,6.0379,-0.80771,2.0909,1,41
-6.0485,4.0379,-4.8077,-4.9091,0,41
4.9515,-4.9621,-4.8077,-4.9091,1,41
-5.0485,2.0379,-8.8077,-4.9091,0,41
3.9515,4.0379,4.1923,4.0909,1,41
4.9515,5.0379,5.1923,5.0909,0,41
-4.0485,-2.9621,-2.8077,-3.9091,0,41
3.9515,4.0379,4.1923,4.0909,1,41
-7.0485,-6.9621,-6.8077,-6.9091,0,41
3.9515,2.0379,-3.8077,4.0909,0,41
-3.0485,-2.9621,-2.8077,-2.9091,0,41
-1.0485,-1.9621,-3.8077,-0.90907,0,41
1.9515,2.0379,2.1923,2.0909,1,41
-7.0485,-6.9621,-6.8077,1.0909,0,41
-2.0485,1.0379,-0.80771,-1.9091,0,41
0.9515,3.0379,2.1923,2.0909,0,41
-2.0485,-1.9621,-1.8077,-1.9091,0,41
0.9515,-0.9621,1.1923,1.0909,1,41
0.9515,1.0379,1.1923,1.0909,0,41
-1.0485,1.0379,1.1923,-0.90907,1,41
2.9515,-0.9621,3.1923,3.0909,1,41
-1.0485,3.0379,1.1923,-0.90907,0,41
-1.0485,0.037897,-1.8077,-0.90907,0,41
-1.0485,3.0379,-6.8077,-0.90907,0,41
-1.0485,-0.9621,-0.80771,-0.90907,0,41
-2.0485,-1.9621,-1.8077,-1.9091,0,41
-1.0485,-0.9621,-0.80771,-0.90907,0,41
2.9515,3.0379,3.1923,3.0909,1,41
-0.048504,2.0379,0.19229,0.090934,0,41
-2.0485,-2.9621,2.1923,-1.9091,0,41
1.9515,2.0379,2.1923,2.0909,1,41
2.9515,3.0379,3.1923,3.0909,0,41
2.9515,1.0379,3.1923,3.0909,0,41
1.9515,2.0379,2.1923,2.0909,1,41
3.9515,1.0379,-0.80771,4.0909,1,41
-4.0485,-3.9621,-3.8077,-3.9091,0,41
-3.0485,3.0379,3.1923,-2.9091,0,41
-3.0485,-2.9621,-2.8077,-2.9091,0,41
-3.0485,-2.9621,-2.8077,-2.9091,0,41
0.9515,-2.9621,1.1923,1.0909,1,41
2.9515,1.0379,1.1923,3.0909,1,44
3.9515,-3.9621,-3.8077,4.0909,1,44
-1.0485,-2.9621,1.1923,-0.90907,1,44
-3.0485,3.0379,-1.8077,-2.9091,1,44
0.9515,3.0379,1.1923,1.0909,0,44
2.9515,5.0379,3.1923,3.0909,1,44
2.9515,3.0379,3.1923,3.0909,0,44
-3.0485,3.0379,3.1923,3.0909,1,44
2.9515,3.0379,3.1923,3.0909,0,44
0.9515,-0.9621,-0.80771,1.0909,0,44
-4.0485,2.0379,-3.8077,-3.9091,1,44
1.9515,1.0379,1.1923,2.0909,0,44
-4.0485,1.0379,1.1923,1.0909,0,44
4.9515,5.0379,5.1923,5.0909,1,44
-1.0485,1.0379,1.1923,1.0909,0,44
-0.048504,4.0379,4.1923,0.090934,1,44
-5.0485,0.037897,0.19229,-4.9091,1,44
0.9515,5.0379,1.1923,1.0909,0,44
2.9515,-4.9621,3.1923,3.0909,1,44
0.9515,5.0379,2.1923,1.0909,1,44
0.9515,-0.9621,-0.80771,-0.90907,1,44
-0.048504,0.037897,0.19229,0.090934,0,44
1.9515,2.0379,2.1923,2.0909,1,44
1.9515,2.0379,2.1923,2.0909,0,44
-5.0485,2.0379,5.1923,-4.9091,0,44
-2.0485,0.037897,0.19229,2.0909,1,44
0.9515,-2.9621,1.1923,1.0909,0,44
1.9515,2.0379,2.1923,2.0909,1,44
-2.0485,-1.9621,-1.8077,-1.9091,0,44
-3.0485,-6.9621,-2.8077,-2.9091,0,44
4.9515,5.0379,5.1923,5.0909,1,44
-7.0485,5.0379,-6.8077,-6.9091,1,44
3.9515,4.0379,4.1923,4.0909,1,44
-4.0485,-4.9621,-6.8077,-3.9091,0,44
4.9515,-4.9621,5.1923,5.0909,0,44
4.9515,5.0379,5.1923,5.0909,0,44
-5.0485,4.0379,-4.8077,-4.9091,0,44
4.9515,8.0379,8.1923,5.0909,0,44
0.9515,-2.9621,-1.8077,2.0909,0,44
-1.0485,3.0379,-2.8077,-0.90907,1,44
-6.0485,-5.9621,-5.8077,-5.9091,1,44
2.9515,1.0379,5.1923,3.0909,0,44
-6.0485,-5.9621,-5.8077,-5.9091,1,44
0.9515,-2.9621,4.1923,1.0909,0,44
2.9515,3.0379,3.1923,3.0909,0,44
-4.0485,-1.9621,-3.8077,-3.9091,0,44
-3.0485,-2.9621,-2.8077,-2.9091,0,44
3.9515,-2.9621,-1.8077,-1.9091,0,44
2.9515,3.0379,3.1923,3.0909,1,44
-2.0485,2.0379,-2.8077,-2.9091,1,44
0.9515,1.0379,1.1923,1.0909,1,44
-1.0485,2.0379,-2.8077,-0.90907,0,44
-1.0485,1.0379,1.1923,-0.90907,1,44
0.9515,-0.9621,-0.80771,-0.90907,1,44
1.9515,6.0379,2.1923,2.0909,1,44
-1.0485,-0.9621,-2.8077,-0.90907,0,44
-5.0485,-4.9621,-4.8077,-4.9091,0,44
-0.048504,0.037897,0.19229,0.090934,1,44
-5.0485,0.037897,-4.8077,-4.9091,0,44
2.9515,3.0379,3.1923,3.0909,0,44
-0.048504,3.0379,3.1923,0.090934,1,44
-0.048504,-2.9621,0.19229,0.090934,0,44
-3.0485,-4.9621,-4.8077,-2.9091,1,44
-0.048504,0.037897,0.19229,0.090934,0,44
0.9515,0.037897,1.1923,1.0909,0,44
0.9515,0.037897,0.19229,1.0909,1,44
0.9515,1.0379,0.19229,1.0909,0,44
-1.0485,1.0379,0.19229,0.090934,0,44
-4.0485,-0.9621,1.1923,4.0909,0,44
2.9515,3.0379,3.1923,3.0909,0,44
-2.0485,2.0379,1.1923,1.0909,1,44
1.9515,3.0379,2.1923,2.0909,0,44
2.9515,1.0379,4.1923,-1.9091,0,44
0.9515,3.0379,3.1923,1.0909,1,44
-1.0485,-2.9621,-1.8077,-1.9091,1,44
-3.0485,-0.9621,-2.8077,-2.9091,0,44
0.9515,1.0379,1.1923,1.0909,0,44
1.9515,-2.9621,1.1923,2.0909,0,44
-3.0485,1.0379,1.1923,1.0909,1,44
0.9515,-0.9621,-0.80771,-0.90907,0,44
0.9515,1.0379,1.1923,1.0909,0,44
0.9515,1.0379,1.1923,1.0909,1,44
0.9515,1.0379,1.1923,1.0909,1,44
-0.048504,0.037897,0.19229,0.090934,1,44
-3.0485,-2.9621,-2.8077,-2.9091,1,44
-0.048504,0.037897,0.19229,0.090934,0,44
0.9515,0.037897,0.19229,0.090934,1,44
1.9515,1.0379,1.1923,-1.9091,0,44
-0.048504,2.0379,1.1923,-0.90907,1,44
-1.0485,2.0379,1.1923,-0.90907,0,44
1.9515,-1.9621,-1.8077,2.0909,1,44
-1.0485,0.037897,-2.8077,-2.9091,1,44
-1.0485,-0.9621,-0.80771,-0.90907,0,44
1.9515,-1.9621,2.1923,0.090934,1,44
-4.0485,-0.9621,-0.80771,-3.9091,0,44
-3.0485,-3.9621,-3.8077,-2.9091,1,44
-5.0485,-4.9621,-4.8077,-4.9091,1,44
3.9515,3.0379,0.19229,4.0909,0,44
4.9515,5.0379,5.1923,5.0909,1,44
3.9515,4.0379,4.1923,5.0909,1,44
-2.0485,-3.9621,3.1923,3.0909,0,44
3.9515,3.0379,5.1923,-3.9091,1,44
-3.0485,1.0379,2.1923,2.0909,0,44
-2.0485,-6.9621,-2.8077,-2.9091,1,44
-7.0485,2.0379,-6.8077,-6.9091,1,44
1.9515,8.0379,2.1923,2.0909,0,44
1.9515,8.0379,2.1923,2.0909,0,44
-2.0485,-1.9621,-1.8077,-1.9091,0,44
7.9515,2.0379,-3.8077,7.0909,0,44
-2.0485,-1.9621,-1.8077,-1.9091,1,44
5.9515,-0.9621,6.1923,6.0909,1,44
5.9515,1.0379,1.1923,1.0909,0,44
-1.0485,1.0379,-0.80771,-0.90907,1,44
5.9515,-0.9621,1.1923,6.0909,1,44
6.9515,6.0379,6.1923,6.0909,1,44
6.9515,-6.9621,-6.8077,-6.9091,1,44
-9.0485,0.037897,0.19229,-8.9091,1,44
0.9515,-1.9621,-1.8077,1.0909,1,44
-1.0485,-5.9621,-0.80771,-0.90907,0,44
-2.0485,5.0379,-1.8077,-1.9091,0,44
-2.0485,2.0379,2.1923,-1.9091,0,44
-9.0485,-1.9621,9.1923,-8.9091,1,44
3.9515,1.0379,-1.8077,4.0909,1,44
-1.0485,9.0379,1.1923,1.0909,1,44
-2.0485,-2.9621,-1.8077,1.0909,0,44
-2.0485,-1.9621,-1.8077,-1.9091,1,44
-3.0485,-2.9621,-2.8077,-2.9091,1,44
3.9515,1.0379,-3.8077,4.0909,0,44
-8.0485,8.0379,8.1923,8.0909,0,44
-1.0485,7.0379,-0.80771,-0.90907,1,44
-2.0485,5.0379,1.1923,-1.9091,1,44
-2.0485,-1.9621,-1.8077,-1.9091,0,44
-3.0485,-1.9621,-1.8077,-2.9091,1,44
6.9515,-2.9621,7.1923,7.0909,0,44
4.9515,3.0379,8.1923,5.0909,0,44
-3.0485,5.0379,-2.8077,-2.9091,0,44
-7.0485,3.0379,-6.8077,-6.9091,0,44
4.9515,-2.9621,5.1923,5.0909,1,44
-5.0485,-4.9621,-4.8077,-4.9091,1,44
3.9515,-2.9621,5.1923,-3.9091,1,44
4.9515,4.0379,4.1923,-3.9091,1,44
-4.0485,-3.9621,-3.8077,-3.9091,1,44
2.9515,-5.9621,-5.8077,3.0909,0,44
1.9515,3.0379,3.1923,2.0909,1,44
1.9515,3.0379,-1.8077,2.0909,0,44
-3.0485,-2.9621,-2.8077,-2.9091,1,44
-4.0485,-2.9621,-1.8077,-3.9091,0,44
1.9515,2.0379,2.1923,2.0909,0,44
-7.0485,-6.9621,-6.8077,-6.9091,0,44
-2.0485,1.0379,-2.8077,-1.9091,1,44
0.9515,4.0379,-6.8077,1.0909,0,44
-2.0485,4.0379,4.1923,4.0909,0,44
0.9515,-0.9621,1.1923,1.0909,0,44
-0.048504,1.0379,1.1923,0.090934,1,44
-0.048504,0.037897,0.19229,0.090934,0,44
3.9515,-3.9621,4.1923,-3.9091,0,44
-4.0485,-3.9621,-3.8077,-3.9091,1,44
-4.0485,-3.9621,-3.8077,-3.9091,0,44
-2.0485,-1.9621,-1.8077,-1.9091,0,44
-1.0485,-0.9621,-0.80771,-0.90907,1,44
-1.0485,-0.9621,-0.80771,-0.90907,1,44
-1.0485,-0.9621,-0.80771,-0.90907,1,44
3.9515,0.037897,4.1923,4.0909,1,44
-0.048504,2.0379,0.19229,0.090934,0,44
-2.0485,-2.9621,2.1923,-1.9091,0,44
1.9515,2.0379,2.1923,2.0909,0,44
2.9515,2.0379,3.1923,3.0909,0,44
3.9515,2.0379,2.1923,-1.9091,0,44
-2.0485,-1.9621,-1.8077,-1.9091,1,44
3.9515,1.0379,0.19229,4.0909,0,44
-4.0485,-3.9621,-3.8077,-3.9091,1,44
-2.0485,-3.9621,-1.8077,-1.9091,0,44
