MB,MF,MFonMB,Unlikely,Crits,Choice,Subj
2.2821,1.7371,4.6993,-0.14134,1,1,10
-0.46196,-0.34905,-0.30068,-2.1413,-1,0,10
0.86915,-0.54307,3.6993,-0.14134,1,0,10
-0.46196,-0.34905,-0.30068,-4.1413,-1,0,10
-0.46196,-0.34905,-0.30068,-4.1413,-1,0,10
-0.39696,-0.78136,-3.3007,-0.14134,1,1,10
0.63769,0.033506,-4.3007,-0.14134,1,1,10
-1.3494,-0.10502,-2.3007,-0.14134,0,0,11
-0.084812,-2.0491,-3.3007,-0.14134,0,0,11
1.1041,-4.5991,3.6993,-0.14134,1,1,11
-0.46196,-0.34905,-0.30068,-4.1413,-1,1,11
-0.46196,-0.34905,-0.30068,-4.1413,-1,0,11
-0.46196,-0.34905,-0.30068,4.8587,-1,0,11
1.3036,-1.8709,4.6993,-0.14134,1,1,11
3.3261,3.184,2.6993,-0.14134,1,1,11
-0.56483,-1.9437,4.6993,-0.14134,1,1,11
-0.46196,-0.34905,-0.30068,1.8587,-1,1,11
-0.46196,-0.34905,-0.30068,-4.1413,-1,0,11
-0.70119,-0.75535,-4.3007,-0.14134,1,1,11
-1.7848,-4.9391,-4.3007,-0.14134,0,0,11
-0.46196,-0.34905,-0.30068,4.8587,-1,1,11
-1.1206,0.50095,-4.3007,-0.14134,1,1,11
-0.46196,-0.34905,-0.30068,-4.1413,-1,1,11
-0.057079,-2.7567,-4.3007,-0.14134,1,1,11
2.0205,2.1512,-2.3007,-0.14134,0,1,11
0.24903,-2.1766,-4.3007,-0.14134,1,1,11
0.13952,-5.3151,4.6993,-0.14134,1,0,11
-0.46196,-0.34905,-0.30068,2.8587,-1,0,11
2.938,3.0509,2.6993,-0.14134,1,1,11
3.4401,3.553,-4.3007,-0.14134,0,1,11
1.2058,0.48782,-4.3007,-0.14134,1,0,11
0.48154,-4.8936,3.6993,-0.14134,0,1,11
0.19554,-1.1366,4.6993,-0.14134,1,1,11
0.52202,-2.6376,-4.3007,-0.14134,1,1,11
-0.46196,-0.34905,-0.30068,1.8587,-1,1,12
0.17919,0.53836,2.6993,-0.14134,0,1,12
-0.46196,-0.34905,-0.30068,-4.1413,-1,0,12
1.3408,1.3905,-4.3007,-0.14134,1,1,12
-2.1164,-1.3797,-3.3007,-0.14134,0,1,12
-1.5478,3.8776,-2.3007,-0.14134,0,0,12
-3.274,-1.1015,-3.3007,-0.14134,0,1,12
0.10701,-0.082535,4.6993,-0.14134,1,1,12
1.586,0.3152,-4.3007,-0.14134,1,1,12
1.1519,-0.28902,-4.3007,-0.14134,1,1,12
-1.312,-0.31178,-4.3007,-0.14134,0,0,12
-0.80196,-0.11415,-2.3007,-0.14134,1,1,12
-0.46196,-0.34905,-0.30068,4.8587,-1,0,12
1.2754,1.2234,-4.3007,-0.14134,0,1,12
1.0148,3.4947,-3.3007,-0.14134,1,1,12
1.578,-1.6314,-4.3007,-0.14134,1,1,12
-2.7883,-1.3931,-4.3007,-0.14134,0,1,12
-1.7294,1.0165,-4.3007,-0.14134,1,1,12
-0.46196,-0.34905,-0.30068,-0.14134,-1,0,12
-0.46196,-0.34905,-0.30068,4.8587,-1,0,12
-0.46196,-0.34905,-0.30068,-3.1413,-1,1,12
0.61779,0.79184,-4.3007,-0.14134,1,1,12
4.383,2.5289,-4.3007,-0.14134,1,1,12
-0.46196,-0.34905,-0.30068,4.8587,-1,0,12
-1.5132,1.3511,4.6993,-0.14134,1,1,12
-4.25,-2.1563,-4.3007,-0.14134,0,0,12
2.3108,-0.39666,2.6993,-0.14134,1,1,12
-0.46196,-0.34905,-0.30068,4.8587,-1,0,12
0.92133,-2.5711,-4.3007,-0.14134,1,1,12
3.1641,2.1074,-3.3007,-0.14134,1,1,12
1.3865,1.3509,4.6993,-0.14134,1,0,13
-2.7968,-1.8368,-4.3007,-0.14134,0,1,13
-0.46196,-0.34905,-0.30068,4.8587,-1,1,13
-3.7493,2.2009,2.6993,-0.14134,0,1,13
2.7292,-2.4371,-2.3007,-0.14134,0,0,13
0.57944,0.69235,-2.3007,-0.14134,1,0,13
-0.053013,-1.959,-0.30068,-0.14134,1,0,13
1.2055,-1.5773,2.6993,-0.14134,1,1,13
-0.46196,-0.34905,-0.30068,-2.1413,-1,0,13
-0.46196,-0.34905,-0.30068,-3.1413,-1,1,13
-0.46196,-0.34905,-0.30068,-4.1413,-1,0,13
-0.97322,-1.2297,3.6993,-0.14134,1,0,13
-0.46196,-0.34905,-0.30068,-2.1413,-1,1,13
-0.46196,-0.34905,-0.30068,4.8587,-1,1,13
-4.6163,-4.5034,-4.3007,-0.14134,1,0,13
-0.46196,-0.34905,-0.30068,-4.1413,-1,0,13
1.8544,-2.1266,-4.3007,-0.14134,1,0,13
1.7055,1.8184,-2.3007,-0.14134,0,1,13
-0.51602,-2.0865,-4.3007,-0.14134,0,0,13
-0.41601,-3.7491,-3.3007,-0.14134,1,1,13
-3.4795,-4.2697,-3.3007,-0.14134,1,1,13
0.38804,1.1248,-2.3007,-0.14134,1,0,13
0.99808,2.2009,2.6993,-0.14134,0,0,13
0.82035,0.93325,-4.3007,-0.14134,1,1,13
-0.46196,-0.34905,-0.30068,2.8587,-1,0,13
0.62391,1.9395,3.6993,-0.14134,1,0,13
-0.46196,-0.34905,-0.30068,-2.1413,-1,1,13
-1.7986,-1.8132,-4.3007,-0.14134,1,1,13
-2.3111,-0.58828,1.6993,-0.14134,1,0,13
-1.6477,-1.0716,2.6993,-0.14134,1,0,13
1.7566,3.9009,-3.3007,-0.14134,1,1,14
-0.46196,-0.34905,-0.30068,-2.1413,-1,0,14
2.088,2.3172,2.6993,-0.14134,0,1,14
-0.46196,-0.34905,-0.30068,1.8587,-1,0,14
0.060045,-2.6632,4.6993,-0.14134,1,1,14
-1.4277,0.91647,2.6993,-0.14134,1,1,14
-0.46196,-0.34905,-0.30068,-4.1413,-1,1,14
-3.012,-2.2849,4.6993,-0.14134,0,0,14
1.0466,0.53836,-2.3007,-0.14134,0,1,14
1.2006,2.2009,3.6993,-0.14134,1,1,14
0.95124,5.2184,1.6993,-0.14134,1,1,14
1.76,0.46354,-2.3007,-0.14134,1,0,14
-0.65597,1.7666,4.6993,-0.14134,1,0,14
2.938,2.506,-3.3007,-0.14134,1,0,14
0.63769,-1.1858,-4.3007,-0.14134,0,1,14
1.3803,-0.21507,-3.3007,-0.14134,1,1,14
2.0642,1.9674,2.6993,-0.14134,0,1,14
-0.46196,-0.34905,-0.30068,1.8587,-1,1,14
-0.48576,0.61268,4.6993,-0.14134,0,0,14
1.5972,-0.33212,4.6993,-0.14134,1,1,14
-0.46196,-0.34905,-0.30068,-4.1413,-1,1,14
-1.4543,1.9459,4.6993,-0.14134,1,1,14
-0.46196,-0.34905,-0.30068,-2.1413,-1,1,14
-0.46196,-0.34905,-0.30068,4.8587,-1,1,14
0.98304,0.26507,-4.3007,-0.14134,1,0,14
-1.8414,-1.7285,-4.3007,-0.14134,1,1,14
0.98304,-2.2697,-2.3007,-0.14134,0,1,14
0.30068,0.41359,-3.3007,-0.14134,1,0,14
0.41184,1.3184,4.6993,-0.14134,0,1,14
-0.78709,-1.6666,-4.3007,-0.14134,1,1,14
-3.4387,-3.5952,4.6993,-0.14134,0,1,14
-1.8537,-2.7242,-2.3007,-0.14134,1,1,14
-0.46196,-0.34905,-0.30068,-4.1413,-1,0,14
-2.135,-1.6053,4.6993,-0.14134,1,1,14
-0.46196,-0.34905,-0.30068,2.8587,-1,0,15
3.3257,4.9974,-2.3007,-0.14134,0,1,15
0.26054,1.6103,4.6993,-0.14134,0,0,15
-1.2988,-1.1859,4.6993,-0.14134,1,0,15
-3.862,-1.7941,4.6993,-0.14134,0,1,15
-0.46196,-0.34905,-0.30068,-4.1413,-1,1,15
3.788,0.7023,-4.3007,-0.14134,0,1,15
-0.46196,-0.34522,-3.3007,-0.14134,1,1,15
0.38804,-0.12646,4.6993,-0.14134,1,1,15
3.6945,3.7103,3.6993,-0.14134,1,1,15
-0.46196,-0.34905,-0.30068,-3.1413,-1,0,15
-0.46196,-0.34905,-0.30068,2.8587,-1,0,15
1.0598,0.46182,-4.3007,-0.14134,1,1,15
-0.84021,-0.31653,-3.3007,-0.14134,0,1,15
-2.3043,-1.8143,-2.3007,-0.14134,1,1,15
-0.46196,-0.34905,-0.30068,-2.1413,-1,1,15
1.6261,0.40786,-2.3007,-0.14134,1,1,15
-1.2163,1.4466,-2.3007,-0.14134,0,0,15
2.683,2.7959,-3.3007,-0.14134,1,1,15
-0.46196,-0.34905,-0.30068,-4.1413,-1,0,15
-0.46196,-0.34905,-0.30068,3.8587,-1,0,15
-2.8409,-1.738,3.6993,-0.14134,1,1,15
-0.79071,0.10991,4.6993,-0.14134,1,1,15
-0.46196,-0.34905,-0.30068,2.8587,-1,0,15
1.1307,1.3468,4.6993,-0.14134,1,1,15
-0.46196,-0.34905,-0.30068,-4.1413,-1,0,15
3.2727,2.1508,4.6993,-0.14134,1,1,15
-0.46196,-0.34905,-0.30068,4.8587,-1,0,15
