MB_X,MB_Y,MF_X,MF_Y,SMF_X,SMF_Y,MFonMB_X,MFonMB_Y,Subj,Choice
3.886,2.6062,3.1454,1.8922,3.4355,2.1446,-0.0098123,0.015519,2,1
-1.114,3.6062,3.1454,3.8922,-2.5645,4.1446,-0.0098123,0.015519,2,1
3.886,2.6062,-0.85457,2.8922,-2.5645,3.1446,-0.0098123,0.015519,2,0
-1.114,-4.3938,3.1454,3.8922,-2.5645,-0.85537,-0.0098123,0.015519,2,1
2.886,2.6062,3.1454,-4.1078,3.4355,3.1446,-0.0098123,0.015519,2,0
-1.114,-6.3938,2.1454,-4.1078,-1.5645,-3.8554,-0.0098123,0.015519,2,0
3.886,3.6062,3.1454,-6.1078,3.4355,4.1446,-0.0098123,0.015519,2,0
-6.114,-6.3938,-3.8546,-6.1078,-3.5645,-5.8554,-0.0098123,0.015519,2,0
-6.114,4.6062,-5.8546,4.8922,-5.5645,5.1446,-0.0098123,0.015519,2,1
1.886,4.6062,-1.8546,-6.1078,2.4355,4.1446,-0.0098123,0.015519,2,0
1.886,-1.3938,-5.8546,2.8922,3.4355,-0.85537,-0.0098123,0.015519,2,0
4.886,4.6062,5.1454,-6.1078,5.4355,4.1446,-0.0098123,0.015519,2,0
-6.114,-2.3938,-5.8546,3.8922,-5.5645,-2.8554,-0.0098123,0.015519,2,1
-6.114,2.6062,3.1454,2.8922,-5.5645,3.1446,-0.0098123,0.015519,2,1
2.886,-5.3938,-4.8546,2.8922,-4.5645,-5.8554,-0.0098123,0.015519,2,1
-5.114,-2.3938,-4.8546,1.8922,-4.5645,-1.8554,-0.0098123,0.015519,2,1
-2.114,2.6062,-5.8546,-5.1078,-5.5645,-4.8554,-0.0098123,0.015519,2,1
