"subject","datestamp","timestamp","version","Type","Goal","OptNum","Action","S2","Action2","Re","rt1","rt2","score","round","Crit","id"
"A294A6GI34E9OI_dg_v15","2015-06-13","15:14:14","dayanSto_v1","1","0","7","0","0","0","4","2753","805","0","74","0","98715"
"AHXDN2WOV85X6_dg_v15","2015-06-13","15:14:15","dayanSto_v1","1","0","4","0","0","1","1","1418","657","159","161","0","98716"
"AR4DJB62YRYF3_dg_v15","2015-06-13","15:14:15","dayanSto_v1","1","1","1","0","0","1","3","1169","649","109","156","0","98717"
"A28JD7KES2CTTS_dg_v15","2015-06-13","15:14:15","dayanSto_v1","1","1","12","1","1","1","0","1255","953","211","204","0","98718"
"A2BGIIFM3XMDGD_dg_v15","2015-06-13","15:14:16","dayanSto_v1","1","1","12","0","2","1","0","6880","5102","0","26","0","98719"
"A1OIXGF4N7O93T_dg_v15","2015-06-13","15:14:16","dayanSto_v1","1","0","6","1","2","1","-1","3953","1203","0","66","0","98720"
"AS9EMZE7PHJR7_dg_v15","2015-06-13","15:14:16","dayanSto_v1","1","2","10","1","1","2","0","4603","1478","0","50","0","98721"
"A1MOYDCCNO1KP4_dg_v15","2015-06-13","15:14:16","dayanSto_v1","1","2","7","-1","-1","0","0","3522","886","128","188","0","98722"
"A1QDVWJ3AEW9MJ_dg_v15","2015-06-13","15:14:16","dayanSto_v1","1","1","1","0","0","0","1","1714","1076","0","68","0","98723"
"A11S8IAAVDXCUS_dg_v15","2015-06-13","15:14:17","dayanSto_v1","1","2","7","0","0","1","2","1945","660","116","107","0","98724"
"A3RTROKHB6J9B9_dg_v15","2015-06-13","15:14:17","dayanSto_v1","1","0","4","0","0","0","0","2426","606","0","38","0","98725"
"AK0Y6OITL7VGX_dg_v15","2015-06-13","15:14:17","dayanSto_v1","1","2","15","1","1","2","1","2642","1558","0","58","0","98726"
"A622MVSK40IGL_dg_v15","2015-06-13","15:14:17","dayanSto_v1","1","0","6","0","0","1","1","2088","1603","57","88","0","98727"
"A2QCBYREDUOIWV_dg_v15","2015-06-13","15:14:17","dayanSto_v1","1","2","1","0","0","1","4","1772","582","0","57","0","98728"
"A294A6GI34E9OI_dg_v15","2015-06-13","15:14:17","dayanSto_v1","1","0","15","0","2","1","-3","1567","885","0","75","0","98729"
"A28JD7KES2CTTS_dg_v15","2015-06-13","15:14:17","dayanSto_v1","1","1","1","1","1","2","0","968","460","211","205","0","98730"
"AHXDN2WOV85X6_dg_v15","2015-06-13","15:14:17","dayanSto_v1","1","0","15","1","1","1","-2","1599","649","157","162","0","98731"
"A2F0X4LN9N4O4C_dg_v15","2015-06-13","15:14:18","dayanSto_v1","1","1","12","1","1","2","-2","2337","911","37","86","0","98732"
"A23UJOHJXK1LJW_dg_v15","2015-06-13","15:14:18","dayanSto_v1","1","0","7","0","0","0","3","2533","839","72","96","0","98733"
"AHRH8B0RZ8KXZ_dg_v15","2015-06-13","15:14:18","dayanSto_v1","1","0","15","1","1","1","3","2962","1190","0","56","0","98734"
"AR4DJB62YRYF3_dg_v15","2015-06-13","15:14:18","dayanSto_v1","1","1","9","1","1","1","-1","1525","1195","108","157","0","98735"
"A2PEG9ZJTHBECI_dg_v15","2015-06-13","15:14:18","dayanSto_v1","1","0","15","1","1","2","0","2144","904","0","34","0","98736"
"A11S8IAAVDXCUS_dg_v15","2015-06-13","15:14:19","dayanSto_v1","1","2","9","0","0","1","-1","1126","568","115","108","0","98737"
"A1QDVWJ3AEW9MJ_dg_v15","2015-06-13","15:14:19","dayanSto_v1","1","1","12","0","0","0","1","1716","557","0","69","0","98738"
"a3f216y1du4kcc_dg_v15","2015-06-13","15:14:20","dayanSto_v1","1","1","6","1","2","0","0","1994","3272","0","24","0","98739"
"A1SIUJEL2LS8UO_dg_v15","2015-06-13","15:14:20","dayanSto_v1","1","1","1","0","0","1","0","2255","859","0","35","0","98740"
"A28JD7KES2CTTS_dg_v15","2015-06-13","15:14:20","dayanSto_v1","1","1","10","0","2","1","-3","1359","995","208","206","0","98741"
"AR4DJB62YRYF3_dg_v15","2015-06-13","15:14:20","dayanSto_v1","1","1","1","1","2","1","3","1116","599","111","158","0","98742"
"A23UJOHJXK1LJW_dg_v15","2015-06-13","15:14:20","dayanSto_v1","1","0","9","0","0","0","3","1453","584","75","97","0","98743"
"A1OIXGF4N7O93T_dg_v15","2015-06-13","15:14:20","dayanSto_v1","1","0","6","0","0","0","-4","2406","938","0","67","0","98744"
"A622MVSK40IGL_dg_v15","2015-06-13","15:14:21","dayanSto_v1","1","0","12","-1","-1","1","0","1688","984","57","89","0","98745"
"AHXDN2WOV85X6_dg_v15","2015-06-13","15:14:21","dayanSto_v1","1","0","1","0","0","0","-2","1735","496","155","163","0","98746"
"AK0Y6OITL7VGX_dg_v15","2015-06-13","15:14:21","dayanSto_v1","1","2","1","0","0","0","-1","2206","708","0","59","0","98747"
"A3PGW2Q1VAT27I_dg_v15","2015-06-13","15:14:21","dayanSto_v1","1","1","15","0","0","0","0","3030","2299","0","26","0","98748"
"A3NGG3QTB0WINC_dg_v15","2015-06-13","15:14:21","dayanSto_v1","1","0","12","0","2","1","0","3027","1486","0","47","0","98749"
"A1MOYDCCNO1KP4_dg_v15","2015-06-13","15:14:22","dayanSto_v1","1","2","7","0","0","1","2","3735","1916","130","189","0","98750"
"A2F0X4LN9N4O4C_dg_v15","2015-06-13","15:14:22","dayanSto_v1","1","1","6","0","0","0","1","2281","815","38","87","0","98751"
"A28JD7KES2CTTS_dg_v15","2015-06-13","15:14:22","dayanSto_v1","1","1","5","1","2","1","-3","920","547","205","207","1","98752"
"AHRH8B0RZ8KXZ_dg_v15","2015-06-13","15:14:22","dayanSto_v1","1","0","9","0","0","1","4","2514","886","0","57","0","98753"
"A3RTROKHB6J9B9_dg_v15","2015-06-13","15:14:22","dayanSto_v1","1","0","4","0","0","0","0","1187","1170","0","39","0","98754"
"A11S8IAAVDXCUS_dg_v15","2015-06-13","15:14:22","dayanSto_v1","1","2","1","1","1","2","-1","1680","1176","114","109","0","98755"
"A1QDVWJ3AEW9MJ_dg_v15","2015-06-13","15:14:23","dayanSto_v1","1","1","12","0","0","0","0","1895","627","0","70","0","98756"
"AHXDN2WOV85X6_dg_v15","2015-06-13","15:14:23","dayanSto_v1","1","0","10","1","1","2","1","1591","598","156","164","0","98757"
"A23UJOHJXK1LJW_dg_v15","2015-06-13","15:14:23","dayanSto_v1","1","0","6","0","0","0","0","1557","568","75","98","0","98758"
"AR4DJB62YRYF3_dg_v15","2015-06-13","15:14:24","dayanSto_v1","1","1","5","0","0","0","1","1777","879","112","159","0","98759"
"A622MVSK40IGL_dg_v15","2015-06-13","15:14:24","dayanSto_v1","1","0","15","0","0","0","-2","1867","1129","55","90","0","98760"
"A2QCBYREDUOIWV_dg_v15","2015-06-13","15:14:24","dayanSto_v1","1","2","4","1","1","1","2","1580","687","0","58","0","98761"
"A28JD7KES2CTTS_dg_v15","2015-06-13","15:14:24","dayanSto_v1","1","1","15","1","2","1","-1","809","428","204","208","0","98762"
"A1MOYDCCNO1KP4_dg_v15","2015-06-13","15:14:24","dayanSto_v1","1","2","1","0","0","1","4","1734","452","134","190","0","98763"
"A2PEG9ZJTHBECI_dg_v15","2015-06-13","15:14:24","dayanSto_v1","1","0","6","0","0","0","0","1571","1447","0","35","0","98764"
"A11S8IAAVDXCUS_dg_v15","2015-06-13","15:14:25","dayanSto_v1","1","2","12","0","0","1","2","1609","584","116","110","0","98765"
"AK0Y6OITL7VGX_dg_v15","2015-06-13","15:14:26","dayanSto_v1","1","2","4","1","2","1","-1","3333","707","0","60","0","98766"
"A1OIXGF4N7O93T_dg_v15","2015-06-13","15:14:26","dayanSto_v1","1","0","9","1","1","2","3","3047","1000","0","68","0","98767"
"A1QDVWJ3AEW9MJ_dg_v15","2015-06-13","15:14:26","dayanSto_v1","1","1","1","0","0","0","-2","1368","696","0","71","0","98768"
"AR4DJB62YRYF3_dg_v15","2015-06-13","15:14:26","dayanSto_v1","1","1","12","0","0","0","1","1167","561","113","160","0","98769"
"A28JD7KES2CTTS_dg_v15","2015-06-13","15:14:26","dayanSto_v1","1","1","15","-1","-1","1","0","810","442","204","209","0","98770"
"A279YSE7NB16M0_dg_v15","2015-06-13","15:14:27","dayanSto_v1","1","0","10","0","0","0","0","5580","2557","0","30","0","98771"
"A1SIUJEL2LS8UO_dg_v15","2015-06-13","15:14:27","dayanSto_v1","1","2","1","1","1","2","0","2261","1146","0","36","0","98772"
"A1MOYDCCNO1KP4_dg_v15","2015-06-13","15:14:27","dayanSto_v1","1","2","15","0","0","1","3","1289","914","137","191","0","98773"
"A2BGIIFM3XMDGD_dg_v15","2015-06-13","15:14:27","dayanSto_v1","1","2","7","1","2","1","0","4737","1815","0","27","0","98774"
"A3RTROKHB6J9B9_dg_v15","2015-06-13","15:14:28","dayanSto_v1","1","2","12","1","1","2","0","1174","921","0","40","0","98775"
"A23UJOHJXK1LJW_dg_v15","2015-06-13","15:14:28","dayanSto_v1","1","0","15","0","0","1","5","2400","1236","80","99","0","98776"
"A2F0X4LN9N4O4C_dg_v15","2015-06-13","15:14:28","dayanSto_v1","1","1","15","0","0","1","4","1905","1358","42","88","0","98777"
"A622MVSK40IGL_dg_v15","2015-06-13","15:14:28","dayanSto_v1","1","0","15","0","0","1","4","2173","1029","59","91","0","98778"
"AR4DJB62YRYF3_dg_v15","2015-06-13","15:14:28","dayanSto_v1","1","1","12","0","2","1","2","1337","503","115","161","0","98779"
"AHXDN2WOV85X6_dg_v15","2015-06-13","15:14:28","dayanSto_v1","1","0","4","1","1","2","2","3321","889","158","165","0","98780"
"A28JD7KES2CTTS_dg_v15","2015-06-13","15:14:28","dayanSto_v1","1","1","6","0","0","0","3","1185","938","207","210","0","98781"
"A3NGG3QTB0WINC_dg_v15","2015-06-13","15:14:29","dayanSto_v1","1","0","10","0","0","0","0","1494","1404","0","48","0","98782"
"A1QDVWJ3AEW9MJ_dg_v15","2015-06-13","15:14:29","dayanSto_v1","1","1","1","1","2","1","-2","1964","651","0","72","0","98783"
"A3PGW2Q1VAT27I_dg_v15","2015-06-13","15:14:29","dayanSto_v1","1","1","9","0","0","1","0","2272","1167","0","27","0","98784"
"A11S8IAAVDXCUS_dg_v15","2015-06-13","15:14:29","dayanSto_v1","1","2","15","0","0","0","-3","1595","2106","113","111","0","98785"
"A1OIXGF4N7O93T_dg_v15","2015-06-13","15:14:30","dayanSto_v1","1","0","15","1","1","2","3","2032","765","0","69","0","98786"
"AHRH8B0RZ8KXZ_dg_v15","2015-06-13","15:14:30","dayanSto_v1","1","0","9","1","1","1","3","5131","1787","0","58","0","98787"
"A1MOYDCCNO1KP4_dg_v15","2015-06-13","15:14:31","dayanSto_v1","1","2","12","0","0","0","0","2379","534","137","192","0","98788"
"AR4DJB62YRYF3_dg_v15","2015-06-13","15:14:31","dayanSto_v1","1","1","3","0","2","1","4","1423","568","119","162","1","98789"
"AHXDN2WOV85X6_dg_v15","2015-06-13","15:14:31","dayanSto_v1","1","0","9","1","1","2","0","1601","634","158","166","0","98790"
"A28JD7KES2CTTS_dg_v15","2015-06-13","15:14:31","dayanSto_v1","1","1","1","0","0","0","3","1426","554","210","211","0","98791"
"A2PEG9ZJTHBECI_dg_v15","2015-06-13","15:14:32","dayanSto_v1","1","2","1","0","2","1","0","1205","910","0","36","0","98792"
"A622MVSK40IGL_dg_v15","2015-06-13","15:14:32","dayanSto_v1","1","0","6","0","0","1","2","2713","924","61","92","0","98793"
"A23UJOHJXK1LJW_dg_v15","2015-06-13","15:14:32","dayanSto_v1","1","0","15","1","1","1","4","3237","768","84","100","0","98794"
"A2F0X4LN9N4O4C_dg_v15","2015-06-13","15:14:32","dayanSto_v1","1","1","6","0","0","1","4","1732","1723","46","89","0","98795"
"A3RTROKHB6J9B9_dg_v15","2015-06-13","15:14:33","dayanSto_v1","1","0","12","0","2","1","0","994","779","0","41","0","98796"
"A2QCBYREDUOIWV_dg_v15","2015-06-13","15:14:33","dayanSto_v1","1","2","7","1","1","2","0","3581","1102","0","59","0","98797"
"AK0Y6OITL7VGX_dg_v15","2015-06-13","15:14:33","dayanSto_v1","1","2","12","0","2","1","1","4586","2045","0","61","0","98798"
"AR4DJB62YRYF3_dg_v15","2015-06-13","15:14:33","dayanSto_v1","1","1","12","1","2","1","4","1504","514","123","163","0","98799"
"A1SIUJEL2LS8UO_dg_v15","2015-06-13","15:14:34","dayanSto_v1","1","0","15","0","0","0","0","2427","809","0","37","0","98800"
"A1OIXGF4N7O93T_dg_v15","2015-06-13","15:14:34","dayanSto_v1","1","0","12","1","1","2","4","2094","938","0","70","0","98801"
"a3f216y1du4kcc_dg_v15","2015-06-13","15:14:34","dayanSto_v1","1","1","9","1","1","0","0","8152","1163","0","25","0","98802"
"A1QDVWJ3AEW9MJ_dg_v15","2015-06-13","15:14:34","dayanSto_v1","1","1","12","1","1","2","0","3422","1092","0","73","0","98803"
"A1YXMA3D1CX7J9_dg_v15","2015-06-13","15:14:34","dayanSto_v1","1","2","4","0","0","0","2","1726","622","42","76","0","98804"
"AHXDN2WOV85X6_dg_v15","2015-06-13","15:14:34","dayanSto_v1","1","0","10","1","2","1","-3","1481","1240","155","167","0","98805"
"A1MOYDCCNO1KP4_dg_v15","2015-06-13","15:14:35","dayanSto_v1","1","2","7","0","0","1","-4","3374","509","133","193","0","98806"
"A352EPC84T9K89_dg_v15","2015-06-13","15:14:35","dayanSto_v1","1","0","15","0","0","0","0","4410","910","0","36","0","98807"
"A2BGIIFM3XMDGD_dg_v15","2015-06-13","15:14:36","dayanSto_v1","1","1","6","0","2","1","0","1893","1644","0","28","0","98808"
"A622MVSK40IGL_dg_v15","2015-06-13","15:14:36","dayanSto_v1","1","0","4","0","0","1","3","1683","734","64","93","0","98809"
"A3NGG3QTB0WINC_dg_v15","2015-06-13","15:14:36","dayanSto_v1","1","0","10","0","0","0","0","1783","1386","0","49","0","98810"
"AHRH8B0RZ8KXZ_dg_v15","2015-06-13","15:14:36","dayanSto_v1","1","0","12","1","1","2","1","3377","1096","0","59","0","98811"
"AR4DJB62YRYF3_dg_v15","2015-06-13","15:14:36","dayanSto_v1","1","1","3","1","1","2","1","1534","705","124","164","0","98812"
"A2F0X4LN9N4O4C_dg_v15","2015-06-13","15:14:36","dayanSto_v1","1","1","1","1","1","1","1","1577","1167","47","90","0","98813"
"A279YSE7NB16M0_dg_v15","2015-06-13","15:14:36","dayanSto_v1","1","0","7","0","0","0","0","3639","1609","0","31","0","98814"
"A3PGW2Q1VAT27I_dg_v15","2015-06-13","15:14:36","dayanSto_v1","1","0","6","0","2","1","0","1898","1410","0","28","0","98815"
"A1G8240R3DNTUQ_dg_v15","2015-06-13","15:14:37","dayanSto_v1","1","0","7","0","0","0","0","2944","99547","0","6","0","98816"
"A23UJOHJXK1LJW_dg_v15","2015-06-13","15:14:37","dayanSto_v1","1","0","15","0","0","1","4","2405","1247","88","101","0","98817"
"A1YXMA3D1CX7J9_dg_v15","2015-06-13","15:14:37","dayanSto_v1","1","2","15","1","1","1","3","1179","648","45","77","0","98818"
"A28JD7KES2CTTS_dg_v15","2015-06-13","15:14:37","dayanSto_v1","1","1","7","0","0","0","4","4649","599","214","212","0","98819"
"AHXDN2WOV85X6_dg_v15","2015-06-13","15:14:37","dayanSto_v1","1","0","8","0","0","0","-3","1585","471","152","168","0","98820"
"A1QDVWJ3AEW9MJ_dg_v15","2015-06-13","15:14:37","dayanSto_v1","1","1","15","0","0","0","1","1609","810","0","74","0","98821"
"A1OIXGF4N7O93T_dg_v15","2015-06-13","15:14:38","dayanSto_v1","1","0","9","1","1","2","5","2219","890","0","71","0","98822"
"A1MOYDCCNO1KP4_dg_v15","2015-06-13","15:14:38","dayanSto_v1","1","2","4","0","2","1","-3","1718","542","130","194","0","98823"
"AR4DJB62YRYF3_dg_v15","2015-06-13","15:14:38","dayanSto_v1","1","1","15","0","0","0","2","1144","572","126","165","0","98824"
"A3RTROKHB6J9B9_dg_v15","2015-06-13","15:14:39","dayanSto_v1","1","1","4","-1","-1","1","0","1281","1616","0","42","0","98825"
"A11S8IAAVDXCUS_dg_v15","2015-06-13","15:14:39","dayanSto_v1","1","2","7","0","0","1","1","2367","872","114","112","0","98826"
"A3885G6NQ9V27J_dg_v15","2015-06-13","15:14:39","dayanSto_v1","1","2","12","1","1","2","0","2440","1854","0","27","0","98827"
"A2PEG9ZJTHBECI_dg_v15","2015-06-13","15:14:39","dayanSto_v1","1","2","9","1","1","1","0","3461","903","0","37","0","98828"
"A28JD7KES2CTTS_dg_v15","2015-06-13","15:14:39","dayanSto_v1","1","1","1","0","0","0","3","1298","452","217","213","0","98829"
"A2QCBYREDUOIWV_dg_v15","2015-06-13","15:14:40","dayanSto_v1","1","2","4","1","1","2","2","2228","710","0","60","0","98830"
"AHXDN2WOV85X6_dg_v15","2015-06-13","15:14:40","dayanSto_v1","1","0","1","1","1","2","0","1344","574","152","169","0","98831"
"A1YXMA3D1CX7J9_dg_v15","2015-06-13","15:14:40","dayanSto_v1","1","2","12","0","0","1","4","909","1166","49","78","0","98832"
"AR4DJB62YRYF3_dg_v15","2015-06-13","15:14:41","dayanSto_v1","1","1","12","0","0","0","1","1115","547","127","166","0","98833"
"A2F0X4LN9N4O4C_dg_v15","2015-06-13","15:14:41","dayanSto_v1","1","1","1","1","1","1","1","2085","1019","48","91","0","98834"
"A1MOYDCCNO1KP4_dg_v15","2015-06-13","15:14:42","dayanSto_v1","1","2","9","1","2","1","0","2419","628","130","195","0","98835"
"A11S8IAAVDXCUS_dg_v15","2015-06-13","15:14:42","dayanSto_v1","1","2","12","0","2","1","3","1923","622","117","113","0","98836"
"A3NGG3QTB0WINC_dg_v15","2015-06-13","15:14:42","dayanSto_v1","1","0","1","0","0","0","0","1557","920","0","50","0","98837"
"A23UJOHJXK1LJW_dg_v15","2015-06-13","15:14:42","dayanSto_v1","1","0","4","0","0","1","5","2958","1287","93","102","0","98838"
"A28JD7KES2CTTS_dg_v15","2015-06-13","15:14:42","dayanSto_v1","1","1","6","0","0","0","4","1242","634","221","214","0","98839"
"A294A6GI34E9OI_dg_v15","2015-06-13","15:14:42","dayanSto_v1","1","0","3","0","0","0","-3","2330","949","37","76","1","98840"
"A1OIXGF4N7O93T_dg_v15","2015-06-13","15:14:42","dayanSto_v1","1","0","9","1","1","2","0","2609","1187","0","72","0","98841"
"A1SIUJEL2LS8UO_dg_v15","2015-06-13","15:14:43","dayanSto_v1","1","2","1","1","1","1","0","3433","2057","0","38","0","98842"
"A1YXMA3D1CX7J9_dg_v15","2015-06-13","15:14:43","dayanSto_v1","1","2","15","0","0","1","4","1038","701","53","79","0","98843"
"A1QDVWJ3AEW9MJ_dg_v15","2015-06-13","15:14:43","dayanSto_v1","1","1","15","0","0","0","1","3827","664","0","75","0","98844"
"AR4DJB62YRYF3_dg_v15","2015-06-13","15:14:43","dayanSto_v1","1","1","7","1","1","2","0","1466","459","127","167","0","98845"
"A81ZUEOCPROKC_dg_v15","2015-06-13","15:14:43","dayanSto_v1","1","2","15","1","1","2","-1","1865","905","39","76","0","98846"
"A3RTROKHB6J9B9_dg_v15","2015-06-13","15:14:44","dayanSto_v1","1","1","9","1","2","1","0","2097","745","0","43","0","98847"
"A2QCBYREDUOIWV_dg_v15","2015-06-13","15:14:44","dayanSto_v1","1","2","1","1","1","2","0","1516","590","0","61","0","98848"
"A2BGIIFM3XMDGD_dg_v15","2015-06-13","15:14:44","dayanSto_v1","1","0","7","0","0","0","0","2481","1849","0","29","0","98849"
"A2F0X4LN9N4O4C_dg_v15","2015-06-13","15:14:44","dayanSto_v1","1","1","1","1","1","1","4","1569","894","52","92","0","98850"
"A3PGW2Q1VAT27I_dg_v15","2015-06-13","15:14:45","dayanSto_v1","1","2","7","1","2","1","0","2574","1635","0","29","0","98851"
"A1YXMA3D1CX7J9_dg_v15","2015-06-13","15:14:45","dayanSto_v1","1","2","10","0","0","1","5","1021","516","58","80","0","98852"
"A28JD7KES2CTTS_dg_v15","2015-06-13","15:14:45","dayanSto_v1","1","1","6","0","2","1","-1","969","462","220","215","0","98853"
"A1MOYDCCNO1KP4_dg_v15","2015-06-13","15:14:45","dayanSto_v1","1","2","9","1","1","2","0","1905","852","130","196","0","98854"
"AHRH8B0RZ8KXZ_dg_v15","2015-06-13","15:14:45","dayanSto_v1","1","0","7","1","2","1","3","7554","1134","0","60","0","98855"
"A2PEG9ZJTHBECI_dg_v15","2015-06-13","15:14:46","dayanSto_v1","1","0","15","0","0","0","0","1425","703","0","38","0","98856"
"A622MVSK40IGL_dg_v15","2015-06-13","15:14:46","dayanSto_v1","1","0","4","0","2","1","2","1470","824","66","95","0","98857"
"AK0Y6OITL7VGX_dg_v15","2015-06-13","15:14:46","dayanSto_v1","1","2","7","0","0","0","-3","8893","860","0","62","0","98858"
"AR4DJB62YRYF3_dg_v15","2015-06-13","15:14:46","dayanSto_v1","1","1","9","1","1","1","2","2047","520","129","168","0","98859"
"A11S8IAAVDXCUS_dg_v15","2015-06-13","15:14:47","dayanSto_v1","1","2","8","0","0","1","4","3585","662","121","114","0","98860"
"A81ZUEOCPROKC_dg_v15","2015-06-13","15:14:47","dayanSto_v1","1","2","7","0","0","0","-4","2185","723","35","77","0","98861"
"A1YXMA3D1CX7J9_dg_v15","2015-06-13","15:14:47","dayanSto_v1","1","2","12","0","2","1","2","1101","817","60","81","0","98862"
"A294A6GI34E9OI_dg_v15","2015-06-13","15:14:48","dayanSto_v1","1","0","12","0","0","1","3","1935","829","40","77","0","98863"
"A3885G6NQ9V27J_dg_v15","2015-06-13","15:14:48","dayanSto_v1","1","2","6","1","2","1","0","3421","1220","0","28","0","98864"
"A28JD7KES2CTTS_dg_v15","2015-06-13","15:14:48","dayanSto_v1","1","1","7","0","2","1","0","1529","774","220","216","0","98865"
"A1MOYDCCNO1KP4_dg_v15","2015-06-13","15:14:48","dayanSto_v1","1","2","12","1","1","1","4","1477","778","134","197","0","98866"
"A352EPC84T9K89_dg_v15","2015-06-13","15:14:48","dayanSto_v1","1","1","6","1","1","1","0","7916","1302","0","37","0","98867"
"A279YSE7NB16M0_dg_v15","2015-06-13","15:14:48","dayanSto_v1","1","0","9","0","0","0","0","5792","1747","0","32","0","98868"
"A23UJOHJXK1LJW_dg_v15","2015-06-13","15:14:48","dayanSto_v1","1","0","1","0","0","1","4","1541","717","100","104","0","98869"
"A2F0X4LN9N4O4C_dg_v15","2015-06-13","15:14:48","dayanSto_v1","1","1","4","0","0","1","4","1640","919","56","93","0","98870"
"A1OIXGF4N7O93T_dg_v15","2015-06-13","15:14:48","dayanSto_v1","1","0","6","1","1","2","-3","2515","828","0","73","0","98871"
"A2QCBYREDUOIWV_dg_v15","2015-06-13","15:14:49","dayanSto_v1","1","2","9","0","0","0","-3","1588","622","0","62","0","98872"
"AR4DJB62YRYF3_dg_v15","2015-06-13","15:14:49","dayanSto_v1","1","1","15","0","0","1","-2","1285","648","127","169","0","98873"
"A81ZUEOCPROKC_dg_v15","2015-06-13","15:14:50","dayanSto_v1","1","2","1","0","0","1","-2","1407","612","33","78","0","98874"
"A1YXMA3D1CX7J9_dg_v15","2015-06-13","15:14:50","dayanSto_v1","1","2","5","1","2","1","4","1283","688","64","82","1","98875"
"AHXDN2WOV85X6_dg_v15","2015-06-13","15:14:50","dayanSto_v1","1","0","12","0","0","0","-3","1378","945","149","171","0","98876"
"A622MVSK40IGL_dg_v15","2015-06-13","15:14:50","dayanSto_v1","1","0","5","0","0","1","1","2792","1042","67","96","1","98877"
"A1SIUJEL2LS8UO_dg_v15","2015-06-13","15:14:50","dayanSto_v1","1","0","7","1","1","2","0","2161","2201","0","39","0","98878"
"A28JD7KES2CTTS_dg_v15","2015-06-13","15:14:51","dayanSto_v1","1","1","5","1","1","2","-2","1130","722","218","217","0","98879"
"A2HCKWFKLJAMRG_dg_v15","2015-06-13","15:14:51","dayanSto_v1","1","1","4","1","1","0","0","3561","1179","0","1","0","98880"
"AHRH8B0RZ8KXZ_dg_v15","2015-06-13","15:14:51","dayanSto_v1","1","0","10","1","1","2","-1","3042","1278","0","61","0","98881"
"A23UJOHJXK1LJW_dg_v15","2015-06-13","15:14:51","dayanSto_v1","1","0","6","0","0","1","2","1357","711","102","105","0","98882"
"A11S8IAAVDXCUS_dg_v15","2015-06-13","15:14:51","dayanSto_v1","1","2","12","0","0","1","2","2646","951","123","115","0","98883"
"A1MOYDCCNO1KP4_dg_v15","2015-06-13","15:14:52","dayanSto_v1","1","2","15","0","0","0","-2","2030","554","132","198","0","98884"
"AR4DJB62YRYF3_dg_v15","2015-06-13","15:14:52","dayanSto_v1","1","1","12","0","0","0","1","1528","630","128","170","0","98885"
"A2F0X4LN9N4O4C_dg_v15","2015-06-13","15:14:52","dayanSto_v1","1","1","10","1","1","1","4","1701","907","60","94","0","98886"
"AK0Y6OITL7VGX_dg_v15","2015-06-13","15:14:52","dayanSto_v1","1","2","6","1","1","2","0","4265","830","0","63","0","98887"
"A1OIXGF4N7O93T_dg_v15","2015-06-13","15:14:52","dayanSto_v1","1","0","7","0","0","0","-3","1937","812","0","74","0","98888"
"A2PEG9ZJTHBECI_dg_v15","2015-06-13","15:14:52","dayanSto_v1","1","1","7","1","1","1","0","1330","894","0","39","0","98889"
"A3PGW2Q1VAT27I_dg_v15","2015-06-13","15:14:52","dayanSto_v1","1","0","6","0","2","1","0","1877","2022","0","30","0","98890"
"AHXDN2WOV85X6_dg_v15","2015-06-13","15:14:53","dayanSto_v1","1","0","1","1","1","2","1","1141","503","150","172","0","98891"
"A81ZUEOCPROKC_dg_v15","2015-06-13","15:14:53","dayanSto_v1","1","2","12","1","1","2","3","1293","806","36","79","0","98892"
"A28JD7KES2CTTS_dg_v15","2015-06-13","15:14:53","dayanSto_v1","1","1","9","0","0","1","1","1770","595","219","218","0","98893"
"A294A6GI34E9OI_dg_v15","2015-06-13","15:14:54","dayanSto_v1","1","0","9","0","0","1","3","3001","958","43","78","0","98894"
"A1YXMA3D1CX7J9_dg_v15","2015-06-13","15:14:54","dayanSto_v1","1","2","13","1","1","1","2","2173","711","66","83","1","98895"
"A622MVSK40IGL_dg_v15","2015-06-13","15:14:54","dayanSto_v1","1","0","6","0","0","1","2","1568","1036","69","97","0","98896"
"A2QCBYREDUOIWV_dg_v15","2015-06-13","15:14:54","dayanSto_v1","1","2","15","0","0","1","0","2660","655","0","63","0","98897"
"A3RTROKHB6J9B9_dg_v15","2015-06-13","15:14:54","dayanSto_v1","1","1","15","0","0","1","0","4228","2347","0","44","0","98898"
"AS109WTSIA8NU_dg_v15","2015-06-13","15:14:54","dayanSto_v1","1","1","4","1","1","1","0","2678","1231","0","26","0","98899"
"AR4DJB62YRYF3_dg_v15","2015-06-13","15:14:54","dayanSto_v1","1","1","4","0","0","0","-2","1118","895","126","171","0","98900"
"A11S8IAAVDXCUS_dg_v15","2015-06-13","15:14:54","dayanSto_v1","1","2","7","0","0","1","2","1461","889","125","116","0","98901"
"A3885G6NQ9V27J_dg_v15","2015-06-13","15:14:54","dayanSto_v1","1","1","15","0","0","0","0","1360","1886","0","29","0","98902"
"A23UJOHJXK1LJW_dg_v15","2015-06-13","15:14:54","dayanSto_v1","1","0","10","0","0","0","0","2093","711","102","106","0","98903"
"A1MOYDCCNO1KP4_dg_v15","2015-06-13","15:14:55","dayanSto_v1","1","2","9","1","1","2","5","1970","656","137","199","0","98904"
"A1YXMA3D1CX7J9_dg_v15","2015-06-13","15:14:56","dayanSto_v1","1","2","10","1","1","2","-4","1061","647","62","84","0","98905"
"A2F0X4LN9N4O4C_dg_v15","2015-06-13","15:14:56","dayanSto_v1","1","1","1","1","1","1","2","1842","935","62","95","0","98906"
